order_id,execution_date,signal_date,symbol,side,order_reason,shares_requested,shares_filled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,nav_before,nav_after,tradable,limit_blocked,suspended,risk_state,target_exposure,actual_exposure,strategy_label
100,2024-05-06,2024-04-30,601658,SELL,HOLD_EXPIRY,9700,9700,5.48,53170.55,39.8779,0.0,0.0,39.8779,199608.91,53130.67,202885.03,9700,0,270871.0,263326.0,470479.91,466211.03,0.94096,0.934036,True,False,False,False,0.6,0.5656,B2
101,2024-05-06,2024-04-30,600570,BUY,TARGET_REBALANCE,900,900,21.45,19307.16,14.4804,0.0,0.0,14.4804,199608.91,-19307.16,202885.03,0,900,270871.0,263326.0,470479.91,466211.03,0.94096,0.934036,True,False,False,False,0.6,0.5656,B2
102,2024-05-06,2024-04-30,600887,BUY,TARGET_REBALANCE,2000,2000,32.99,65987.8,49.4908,0.0,0.0,49.4908,199608.91,-65987.8,202885.03,0,2000,270871.0,263326.0,470479.91,466211.03,0.94096,0.934036,True,False,False,False,0.6,0.5656,B2
103,2024-05-06,2024-04-30,601919,BUY,TARGET_REBALANCE,3900,3900,14.0,54596.1,40.9471,0.0,0.0,40.9471,199608.91,-54596.1,202885.03,0,3900,270871.0,263326.0,470479.91,466211.03,0.94096,0.934036,True,False,False,False,0.6,0.5656,B2
104,2024-05-07,2024-05-06,601668,SELL,HOLD_EXPIRY,14100,14100,5.96,83972.55,62.9794,0.0,0.0,62.9794,202885.03,83909.57,198610.11,14100,0,263772.0,271331.0,466657.03,469941.11,0.933314,0.935984,True,False,False,False,0.6,0.5756,B2
105,2024-05-07,2024-05-06,601816,BUY,TARGET_REBALANCE,16000,16000,5.51,88118.4,66.0888,0.0,0.0,66.0888,202885.03,-88118.4,198610.11,0,16000,263772.0,271331.0,466657.03,469941.11,0.933314,0.935984,True,False,False,False,0.6,0.5756,B2
106,2024-05-10,2024-05-09,002415,SELL,HOLD_EXPIRY,1900,1900,36.04,68479.23,51.3594,0.0,0.0,51.3594,198610.11,68427.87,199936.98,1900,0,273190.0,277077.0,471800.11,477013.98,0.9436,0.93799,True,False,False,False,0.6,0.5737,B2
107,2024-05-10,2024-05-09,300107,BUY,TARGET_REBALANCE,4800,4800,13.97,67050.72,50.288,0.0,0.0,50.288,198610.11,-67050.72,199936.98,0,4800,273190.0,277077.0,471800.11,477013.98,0.9436,0.93799,True,False,False,False,0.6,0.5737,B2
108,2024-05-20,2024-05-17,600570,SELL,HOLD_EXPIRY,900,900,21.68,19509.03,14.6318,0.0,0.0,14.6318,199936.98,19494.4,201267.86,900,0,274826.0,279594.0,474762.98,480861.86,0.949526,0.966054,True,False,False,False,0.6,0.5833,B2
109,2024-05-20,2024-05-17,600887,SELL,HOLD_EXPIRY,2000,2000,32.16,64316.4,48.2373,0.0,0.0,48.2373,199936.98,64268.16,201267.86,2000,0,274826.0,279594.0,474762.98,480861.86,0.949526,0.966054,True,False,False,False,0.6,0.5833,B2
110,2024-05-20,2024-05-17,601919,SELL,HOLD_EXPIRY,3900,3900,16.52,64423.32,48.3175,0.0,0.0,48.3175,199936.98,64375.0,201267.86,3900,0,274826.0,279594.0,474762.98,480861.86,0.949526,0.966054,True,False,False,False,0.6,0.5833,B2
111,2024-05-20,2024-05-17,000002,BUY,TARGET_REBALANCE,3600,3600,9.0,32400.0,24.3,0.0,0.0,24.3,199936.98,-32400.0,201267.86,0,3600,274826.0,279594.0,474762.98,480861.86,0.949526,0.966054,True,False,False,False,0.6,0.5833,B2
112,2024-05-20,2024-05-17,600066,BUY,TARGET_REBALANCE,900,900,28.97,26070.03,19.5525,0.0,0.0,19.5525,199936.98,-26070.03,201267.86,0,900,274826.0,279594.0,474762.98,480861.86,0.949526,0.966054,True,False,False,False,0.6,0.5833,B2
113,2024-05-20,2024-05-17,601668,BUY,TARGET_REBALANCE,13700,13700,6.44,88226.63,66.17,0.0,0.0,66.17,199936.98,-88226.63,201267.86,0,13700,274826.0,279594.0,474762.98,480861.86,0.949526,0.966054,True,False,False,False,0.6,0.5833,B2
114,2024-05-21,2024-05-20,601816,SELL,HOLD_EXPIRY,16000,16000,5.51,88118.4,66.0888,0.0,0.0,66.0888,201267.86,88052.31,199081.39,16000,0,279166.0,280066.0,480433.86,479147.39,0.960868,0.948603,True,False,False,False,0.6,0.5803,B2
115,2024-05-21,2024-05-20,603993,BUY,TARGET_REBALANCE,9500,9500,9.49,90171.15,67.6284,0.0,0.0,67.6284,201267.86,-90171.15,199081.39,0,9500,279166.0,280066.0,480433.86,479147.39,0.960868,0.948603,True,False,False,False,0.6,0.5803,B2
116,2024-05-24,2024-05-23,300107,SELL,HOLD_EXPIRY,4800,4800,11.26,54026.4,40.5198,0.0,0.0,40.5198,199081.39,53985.88,194985.77,4800,0,265892.0,266377.0,464973.39,461362.77,0.929947,0.931234,True,False,False,False,0.6,0.5812,B2
117,2024-05-24,2024-05-23,300641,BUY,TARGET_REBALANCE,1900,1900,30.55,58037.97,43.5285,0.0,0.0,43.5285,199081.39,-58037.97,194985.77,0,1900,265892.0,266377.0,464973.39,461362.77,0.929947,0.931234,True,False,False,False,0.6,0.5812,B2
118,2024-06-03,2024-05-31,000002,SELL,HOLD_EXPIRY,3600,3600,8.18,29448.0,22.086,0.0,0.0,22.086,194985.77,29425.91,282932.26,3600,0,253745.0,173278.0,448730.77,456210.26,0.897462,0.904201,True,False,False,True,0.4,0.3742,B2
119,2024-06-03,2024-05-31,600066,SELL,HOLD_EXPIRY,900,900,27.6,24843.33,18.6325,0.0,0.0,18.6325,194985.77,24824.7,282932.26,900,0,253745.0,173278.0,448730.77,456210.26,0.897462,0.904201,True,False,False,True,0.4,0.3742,B2
120,2024-06-03,2024-05-31,601668,SELL,HOLD_EXPIRY,13700,13700,6.2,84908.49,63.6814,0.0,0.0,63.6814,194985.77,84844.81,282932.26,13700,0,253745.0,173278.0,448730.77,456210.26,0.897462,0.904201,True,False,False,True,0.4,0.3742,B2
121,2024-06-03,2024-05-31,002155,BUY,TARGET_REBALANCE,300,300,25.44,7632.15,5.7241,0.0,0.0,5.7241,194985.77,-7632.15,282932.26,0,300,253745.0,173278.0,448730.77,456210.26,0.897462,0.904201,True,False,False,True,0.4,0.3742,B2
122,2024-06-03,2024-05-31,601020,BUY,TARGET_REBALANCE,500,500,16.32,8160.65,6.1205,0.0,0.0,6.1205,194985.77,-8160.65,282932.26,0,500,253745.0,173278.0,448730.77,456210.26,0.897462,0.904201,True,False,False,True,0.4,0.3742,B2
123,2024-06-03,2024-05-31,601985,BUY,TARGET_REBALANCE,3500,3500,10.09,35317.8,26.4883,0.0,0.0,26.4883,194985.77,-35317.8,282932.26,0,3500,253745.0,173278.0,448730.77,456210.26,0.897462,0.904201,True,False,False,True,0.4,0.3742,B2
124,2024-06-04,2024-06-03,603993,SELL,HOLD_EXPIRY,9500,9500,8.78,83398.6,62.549,0.0,0.0,62.549,282932.26,83336.05,281200.34,9500,0,170206.0,171378.0,453138.26,452578.34,0.906277,0.917739,True,False,False,True,0.4,0.3872,B2
125,2024-06-04,2024-06-03,600900,BUY,TARGET_REBALANCE,2900,2900,29.31,85004.22,63.7532,0.0,0.0,63.7532,282932.26,-85004.22,281200.34,0,2900,170206.0,171378.0,453138.26,452578.34,0.906277,0.917739,True,False,False,True,0.4,0.3872,B2
126,2024-06-07,2024-06-06,300641,SELL,HOLD_EXPIRY,1900,1900,28.85,54805.69,41.1043,0.0,0.0,41.1043,281200.34,54764.59,286704.0,1900,0,181406.0,179406.0,462606.34,466110.0,0.925213,0.924324,True,False,False,True,0.4,0.3796,B2
127,2024-06-07,2024-06-06,300552,BUY,TARGET_REBALANCE,1200,1200,41.02,49224.0,36.918,0.0,0.0,36.918,281200.34,-49224.0,286704.0,0,1200,181406.0,179406.0,462606.34,466110.0,0.925213,0.924324,True,False,False,True,0.4,0.3796,B2
128,2024-06-18,2024-06-17,002155,SELL,HOLD_EXPIRY,300,300,22.9,6868.62,5.1515,0.0,0.0,5.1515,286704.0,6863.47,292256.13,300,0,175092.0,168488.0,461796.0,460744.13,0.923592,0.93518,True,False,False,True,0.4,0.375,B2
129,2024-06-18,2024-06-17,601020,SELL,HOLD_EXPIRY,500,500,14.35,7175.7,5.3818,0.0,0.0,5.3818,286704.0,7170.32,292256.13,500,0,175092.0,168488.0,461796.0,460744.13,0.923592,0.93518,True,False,False,True,0.4,0.375,B2
130,2024-06-18,2024-06-17,601985,SELL,HOLD_EXPIRY,3500,3500,10.42,36481.9,27.3614,0.0,0.0,27.3614,286704.0,36454.54,292256.13,3500,0,175092.0,168488.0,461796.0,460744.13,0.923592,0.93518,True,False,False,True,0.4,0.375,B2
131,2024-06-18,2024-06-17,000021,BUY,TARGET_REBALANCE,500,500,16.57,8283.75,6.2128,0.0,0.0,6.2128,286704.0,-8283.75,292256.13,0,500,175092.0,168488.0,461796.0,460744.13,0.923592,0.93518,True,False,False,True,0.4,0.375,B2
132,2024-06-18,2024-06-17,000858,BUY,TARGET_REBALANCE,100,100,149.94,14994.13,11.2456,0.0,0.0,11.2456,286704.0,-14994.13,292256.13,0,100,175092.0,168488.0,461796.0,460744.13,0.923592,0.93518,True,False,False,True,0.4,0.375,B2
133,2024-06-18,2024-06-17,600028,BUY,TARGET_REBALANCE,3200,3200,6.76,21624.64,16.2185,0.0,0.0,16.2185,286704.0,-21624.64,292256.13,0,3200,175092.0,168488.0,461796.0,460744.13,0.923592,0.93518,True,False,False,True,0.4,0.375,B2
134,2024-06-19,2024-06-18,600900,SELL,HOLD_EXPIRY,2900,2900,29.69,86088.82,64.5666,0.0,0.0,64.5666,292256.13,86024.25,286402.05,2900,0,174718.0,185548.0,466974.13,471950.05,0.933948,0.941378,True,False,False,True,0.4,0.3915,B2
135,2024-06-19,2024-06-18,002230,BUY,TARGET_REBALANCE,2100,2100,43.72,91809.48,68.8571,0.0,0.0,68.8571,292256.13,-91809.48,286402.05,0,2100,174718.0,185548.0,466974.13,471950.05,0.933948,0.941378,True,False,False,True,0.4,0.3915,B2
136,2024-06-24,2024-06-21,300552,SELL,HOLD_EXPIRY,1200,1200,41.89,50268.0,37.701,0.0,0.0,37.701,286402.05,50230.3,291514.11,1200,0,179377.0,171711.0,465779.05,463225.11,0.931558,0.925138,True,False,False,True,0.4,0.3698,B2
137,2024-06-24,2024-06-21,600809,BUY,TARGET_REBALANCE,200,200,225.42,45084.42,33.8133,0.0,0.0,33.8133,286402.05,-45084.42,291514.11,0,200,179377.0,171711.0,465779.05,463225.11,0.931558,0.925138,True,False,False,True,0.4,0.3698,B2
138,2024-07-02,2024-07-01,000021,SELL,HOLD_EXPIRY,500,500,15.19,7595.4,5.6966,0.0,0.0,5.6966,291514.11,7589.7,283172.44,500,0,172788.0,183889.0,464302.11,467061.44,0.928604,0.932921,True,False,False,True,0.4,0.3929,B2
139,2024-07-02,2024-07-01,000858,SELL,HOLD_EXPIRY,100,100,141.83,14183.33,10.6375,0.0,0.0,10.6375,291514.11,14172.69,283172.44,100,0,172788.0,183889.0,464302.11,467061.44,0.928604,0.932921,True,False,False,True,0.4,0.3929,B2
140,2024-07-02,2024-07-01,600028,SELL,HOLD_EXPIRY,3200,3200,7.22,23099.84,17.3249,0.0,0.0,17.3249,291514.11,23082.52,283172.44,3200,0,172788.0,183889.0,464302.11,467061.44,0.928604,0.932921,True,False,False,True,0.4,0.3929,B2
141,2024-07-02,2024-07-01,003816,BUY,TARGET_REBALANCE,4800,4800,4.96,23788.32,17.8412,0.0,0.0,17.8412,291514.11,-23788.32,283172.44,0,4800,172788.0,183889.0,464302.11,467061.44,0.928604,0.932921,True,False,False,True,0.4,0.3929,B2
142,2024-07-02,2024-07-01,300319,BUY,TARGET_REBALANCE,1900,1900,9.42,17905.41,13.4291,0.0,0.0,13.4291,291514.11,-17905.41,283172.44,0,1900,172788.0,183889.0,464302.11,467061.44,0.928604,0.932921,True,False,False,True,0.4,0.3929,B2
143,2024-07-02,2024-07-01,600733,BUY,TARGET_REBALANCE,1300,1300,8.81,11453.0,8.5898,0.0,0.0,8.5898,291514.11,-11453.0,283172.44,0,1300,172788.0,183889.0,464302.11,467061.44,0.928604,0.932921,True,False,False,True,0.4,0.3929,B2
144,2024-07-03,2024-07-02,002230,SELL,HOLD_EXPIRY,2100,2100,43.0,90290.55,67.7179,0.0,0.0,67.7179,283172.44,90222.83,282276.74,2100,0,183041.0,178955.0,466213.44,461231.74,0.932427,0.920443,True,False,False,True,0.4,0.3867,B2
145,2024-07-03,2024-07-02,600050,BUY,TARGET_REBALANCE,18100,18100,5.03,91050.24,68.2877,0.0,0.0,68.2877,283172.44,-91050.24,282276.74,0,18100,183041.0,178955.0,466213.44,461231.74,0.932427,0.920443,True,False,False,True,0.4,0.3867,B2
146,2024-07-08,2024-07-05,600809,SELL,HOLD_EXPIRY,200,200,199.69,39937.58,29.9532,0.0,0.0,29.9532,282276.74,39907.63,279775.3,200,0,176154.0,176738.0,458430.74,456513.3,0.916861,0.919393,True,False,False,True,0.4,0.3914,B2
147,2024-07-08,2024-07-05,601288,BUY,TARGET_REBALANCE,8800,8800,4.82,42377.28,31.783,0.0,0.0,31.783,282276.74,-42377.28,279775.3,0,8800,176154.0,176738.0,458430.74,456513.3,0.916861,0.919393,True,False,False,True,0.4,0.3914,B2
148,2024-07-16,2024-07-15,003816,SELL,HOLD_EXPIRY,4800,4800,5.03,24151.2,18.1134,0.0,0.0,18.1134,279775.3,24133.09,291229.98,4800,0,183355.0,170020.0,463130.3,461249.98,0.926261,0.923718,True,False,False,True,0.4,0.3694,B2
149,2024-07-16,2024-07-15,300319,SELL,HOLD_EXPIRY,1900,1900,9.8,18619.24,13.9644,0.0,0.0,13.9644,279775.3,18605.28,291229.98,1900,0,183355.0,170020.0,463130.3,461249.98,0.926261,0.923718,True,False,False,True,0.4,0.3694,B2
150,2024-07-16,2024-07-15,600733,SELL,HOLD_EXPIRY,500,500,9.96,4980.0,3.735,0.0,0.0,3.735,279775.3,4976.27,291229.98,1300,800,183355.0,170020.0,463130.3,461249.98,0.926261,0.923718,True,False,False,True,0.4,0.3694,B2
151,2024-07-16,2024-07-15,601398,BUY,TARGET_REBALANCE,4400,4400,6.43,28271.32,21.2035,0.0,0.0,21.2035,279775.3,-28271.32,291229.98,0,4400,183355.0,170020.0,463130.3,461249.98,0.926261,0.923718,True,False,False,True,0.4,0.3694,B2
152,2024-07-16,2024-07-15,688036,BUY,TARGET_REBALANCE,100,100,79.61,7961.46,5.9711,0.0,0.0,5.9711,279775.3,-7961.46,291229.98,0,100,183355.0,170020.0,463130.3,461249.98,0.926261,0.923718,True,False,False,True,0.4,0.3694,B2
153,2024-07-17,2024-07-16,600050,SELL,HOLD_EXPIRY,18100,18100,5.1,92395.07,69.2963,0.0,0.0,69.2963,291229.98,92325.77,285481.73,18100,0,170582.0,181462.0,461811.98,466943.73,0.923624,0.941773,True,False,False,True,0.4,0.3937,B2
154,2024-07-17,2024-07-16,600418,BUY,TARGET_REBALANCE,3100,3100,20.35,63082.52,47.3119,0.0,0.0,47.3119,291229.98,-63082.52,285481.73,0,3100,170582.0,181462.0,461811.98,466943.73,0.923624,0.941773,True,False,False,True,0.4,0.3937,B2
155,2024-07-17,2024-07-16,600733,BUY,TARGET_REBALANCE,3400,3400,10.27,34918.0,26.1885,0.0,0.0,26.1885,291229.98,-34918.0,285481.73,800,4200,170582.0,181462.0,461811.98,466943.73,0.923624,0.941773,True,False,False,True,0.4,0.3937,B2
156,2024-07-18,2024-07-17,600733,SELL,HOLD_EXPIRY,4200,4200,10.3,43260.0,32.445,0.0,0.0,32.445,285481.73,43227.56,286035.3,4200,0,183319.0,181519.0,468800.73,467554.3,0.937601,0.939843,True,False,False,True,0.4,0.3913,B2
157,2024-07-18,2024-07-17,300274,BUY,TARGET_REBALANCE,600,600,71.07,42642.0,31.9815,0.0,0.0,31.9815,285481.73,-42642.0,286035.3,0,600,183319.0,181519.0,468800.73,467554.3,0.937601,0.939843,True,False,False,True,0.4,0.3913,B2
158,2024-07-22,2024-07-19,601288,SELL,HOLD_EXPIRY,8800,8800,5.08,44662.64,33.497,0.0,0.0,33.497,286035.3,44629.14,289304.89,8800,0,181183.0,171111.0,467218.3,460415.89,0.934437,0.928766,True,False,False,True,0.4,0.377,B2
159,2024-07-22,2024-07-19,300576,BUY,TARGET_REBALANCE,800,800,51.66,41328.56,30.9964,0.0,0.0,30.9964,286035.3,-41328.56,289304.89,0,800,181183.0,171111.0,467218.3,460415.89,0.934437,0.928766,True,False,False,True,0.4,0.377,B2
160,2024-07-30,2024-07-29,601398,SELL,HOLD_EXPIRY,4400,4400,6.48,28510.24,21.3827,0.0,0.0,21.3827,289304.89,28488.86,280720.61,4400,0,163613.0,172309.0,452917.89,453029.61,0.905836,0.902661,True,False,False,True,0.4,0.378,B2
161,2024-07-30,2024-07-29,688036,SELL,HOLD_EXPIRY,100,100,83.54,8354.23,6.2657,0.0,0.0,6.2657,289304.89,8347.96,280720.61,100,0,163613.0,172309.0,452917.89,453029.61,0.905836,0.902661,True,False,False,True,0.4,0.378,B2
162,2024-07-30,2024-07-29,600926,BUY,TARGET_REBALANCE,1000,1000,14.81,14806.9,11.1052,0.0,0.0,11.1052,289304.89,-14806.9,280720.61,0,1000,163613.0,172309.0,452917.89,453029.61,0.905836,0.902661,True,False,False,True,0.4,0.378,B2
163,2024-07-30,2024-07-29,601668,BUY,TARGET_REBALANCE,5200,5200,5.88,30580.16,22.9351,0.0,0.0,22.9351,289304.89,-30580.16,280720.61,0,5200,163613.0,172309.0,452917.89,453029.61,0.905836,0.902661,True,False,False,True,0.4,0.378,B2
164,2024-07-31,2024-07-30,600418,SELL,HOLD_EXPIRY,3100,3100,18.89,58559.0,43.9192,0.0,0.0,43.9192,280720.61,58515.08,287062.45,3100,0,170057.0,160898.0,450777.61,447960.45,0.901555,0.903077,True,False,False,True,0.4,0.3643,B2
165,2024-07-31,2024-07-30,300760,BUY,TARGET_REBALANCE,200,200,260.67,52134.14,39.1006,0.0,0.0,39.1006,280720.61,-52134.14,287062.45,0,200,170057.0,160898.0,450777.61,447960.45,0.901555,0.903077,True,False,False,True,0.4,0.3643,B2
166,2024-08-01,2024-07-31,300274,SELL,HOLD_EXPIRY,600,600,70.48,42290.22,31.7177,0.0,0.0,31.7177,287062.45,42258.5,280950.55,600,0,164804.0,170986.0,451866.45,451936.55,0.903733,0.904313,True,False,False,True,0.4,0.3786,B2
167,2024-08-01,2024-07-31,601985,BUY,TARGET_REBALANCE,4300,4300,11.24,48334.15,36.2506,0.0,0.0,36.2506,287062.45,-48334.15,280950.55,0,4300,164804.0,170986.0,451866.45,451936.55,0.903733,0.904313,True,False,False,True,0.4,0.3786,B2
168,2024-08-05,2024-08-02,300576,SELL,HOLD_EXPIRY,800,800,46.61,37291.04,27.9683,0.0,0.0,27.9683,280950.55,37263.07,280097.81,800,0,168767.0,178090.0,449717.55,458187.81,0.899435,0.91525,True,False,False,True,0.4,0.3879,B2
169,2024-08-05,2024-08-02,002085,BUY,TARGET_REBALANCE,2500,2500,15.23,38087.25,28.5654,0.0,0.0,28.5654,280950.55,-38087.25,280097.81,0,2500,168767.0,178090.0,449717.55,458187.81,0.899435,0.91525,True,False,False,True,0.4,0.3879,B2
170,2024-08-13,2024-08-12,600926,SELL,HOLD_EXPIRY,1000,1000,13.97,13969.2,10.4769,0.0,0.0,10.4769,280097.81,13958.72,275367.43,1000,0,171233.0,177779.0,451330.81,453146.43,0.902662,0.906987,True,False,False,True,0.4,0.3928,B2
171,2024-08-13,2024-08-12,601668,SELL,HOLD_EXPIRY,5200,5200,5.76,29927.04,22.4453,0.0,0.0,22.4453,280097.81,29904.59,275367.43,5200,0,171233.0,177779.0,451330.81,453146.43,0.902662,0.906987,True,False,False,True,0.4,0.3928,B2
172,2024-08-13,2024-08-12,600101,BUY,TARGET_REBALANCE,3400,3400,8.91,30308.28,22.7312,0.0,0.0,22.7312,280097.81,-30308.28,275367.43,0,3400,171233.0,177779.0,451330.81,453146.43,0.902662,0.906987,True,False,False,True,0.4,0.3928,B2
173,2024-08-13,2024-08-12,600611,BUY,TARGET_REBALANCE,2000,2000,9.12,18249.0,13.6867,0.0,0.0,13.6867,280097.81,-18249.0,275367.43,0,2000,171233.0,177779.0,451330.81,453146.43,0.902662,0.906987,True,False,False,True,0.4,0.3928,B2
174,2024-08-14,2024-08-13,300760,SELL,HOLD_EXPIRY,200,200,269.43,53886.02,40.4145,0.0,0.0,40.4145,275367.43,53845.61,274411.97,200,0,177152.0,180852.0,452519.43,455263.97,0.905039,0.916592,True,False,False,True,0.4,0.4012,B2
175,2024-08-14,2024-08-13,300139,BUY,TARGET_REBALANCE,4000,4000,13.69,54760.0,41.07,0.0,0.0,41.07,275367.43,-54760.0,274411.97,0,4000,177152.0,180852.0,452519.43,455263.97,0.905039,0.916592,True,False,False,True,0.4,0.4012,B2
176,2024-08-15,2024-08-14,601985,SELL,HOLD_EXPIRY,4300,4300,11.26,48421.87,36.3164,0.0,0.0,36.3164,274411.97,48385.55,273855.48,4300,0,179949.0,180265.0,454360.97,454120.48,0.908722,0.906727,True,False,False,True,0.4,0.3959,B2
177,2024-08-15,2024-08-14,601138,BUY,TARGET_REBALANCE,2300,2300,21.26,48905.36,36.679,0.0,0.0,36.679,274411.97,-48905.36,273855.48,0,2300,179949.0,180265.0,454360.97,454120.48,0.908722,0.906727,True,False,False,True,0.4,0.3959,B2
178,2024-08-19,2024-08-16,002085,SELL,HOLD_EXPIRY,2500,2500,12.38,30947.5,23.2106,0.0,0.0,23.2106,273855.48,30924.29,271684.25,2500,0,175286.0,176500.0,449141.48,448184.25,0.898283,0.907604,True,False,False,True,0.4,0.4013,B2
179,2024-08-19,2024-08-16,002142,BUY,TARGET_REBALANCE,1600,1600,20.67,33070.72,24.803,0.0,0.0,24.803,273855.48,-33070.72,271684.25,0,1600,175286.0,176500.0,449141.48,448184.25,0.898283,0.907604,True,False,False,True,0.4,0.4013,B2
180,2024-08-27,2024-08-26,600101,SELL,HOLD_EXPIRY,3400,3400,7.47,25412.28,19.0592,0.0,0.0,19.0592,271684.25,25393.22,294510.64,3400,0,173842.0,150384.0,445526.25,444894.64,0.891052,0.887337,True,False,False,True,0.4,0.3362,B2
181,2024-08-27,2024-08-26,600611,SELL,HOLD_EXPIRY,2000,2000,9.17,18349.8,13.7623,0.0,0.0,13.7623,271684.25,18336.04,294510.64,2000,0,173842.0,150384.0,445526.25,444894.64,0.891052,0.887337,True,False,False,True,0.4,0.3362,B2
182,2024-08-27,2024-08-26,000333,BUY,TARGET_REBALANCE,300,300,69.62,20887.2,15.6654,0.0,0.0,15.6654,271684.25,-20887.2,294510.64,0,300,173842.0,150384.0,445526.25,444894.64,0.891052,0.887337,True,False,False,True,0.4,0.3362,B2
183,2024-08-28,2024-08-27,300139,SELL,HOLD_EXPIRY,4000,4000,12.72,50880.0,38.16,0.0,0.0,38.16,294510.64,50841.84,268902.8,4000,0,149034.0,168389.0,443544.64,437291.8,0.887089,0.872856,True,False,False,True,0.4,0.3839,B2
184,2024-08-28,2024-08-27,600028,BUY,TARGET_REBALANCE,4800,4800,7.79,37411.68,28.0588,0.0,0.0,28.0588,294510.64,-37411.68,268902.8,0,4800,149034.0,168389.0,443544.64,437291.8,0.887089,0.872856,True,False,False,True,0.4,0.3839,B2
185,2024-08-28,2024-08-27,601398,BUY,TARGET_REBALANCE,5500,5500,7.09,38980.7,29.2355,0.0,0.0,29.2355,294510.64,-38980.7,268902.8,0,5500,149034.0,168389.0,443544.64,437291.8,0.887089,0.872856,True,False,False,True,0.4,0.3839,B2
186,2024-08-29,2024-08-28,601138,SELL,HOLD_EXPIRY,2300,2300,19.48,44802.39,33.6018,0.0,0.0,33.6018,268902.8,44768.79,266834.43,2300,0,165370.0,165616.0,434272.8,432450.43,0.868546,0.855279,True,False,False,True,0.4,0.376,B2
187,2024-08-29,2024-08-28,601988,BUY,TARGET_REBALANCE,8600,8600,5.44,46802.06,35.1015,0.0,0.0,35.1015,268902.8,-46802.06,266834.43,0,8600,165370.0,165616.0,434272.8,432450.43,0.868546,0.855279,True,False,False,True,0.4,0.376,B2
188,2024-09-02,2024-08-30,002142,SELL,HOLD_EXPIRY,1600,1600,21.1,33755.84,25.3169,0.0,0.0,25.3169,266834.43,33730.52,261508.16,1600,0,157542.0,161727.0,424376.43,423235.16,0.848753,0.85199,True,False,False,True,0.4,0.3861,B2
189,2024-09-02,2024-08-30,601939,BUY,TARGET_REBALANCE,4900,4900,7.96,39027.52,29.2706,0.0,0.0,29.2706,266834.43,-39027.52,261508.16,0,4900,157542.0,161727.0,424376.43,423235.16,0.848753,0.85199,True,False,False,True,0.4,0.3861,B2
190,2024-09-11,2024-09-10,600028,SELL,HOLD_EXPIRY,4800,4800,7.05,33853.44,25.3901,0.0,0.0,25.3901,261508.16,33828.05,268744.3,4800,0,157171.0,151264.0,418679.16,420008.3,0.837358,0.837613,True,False,False,True,0.4,0.3583,B2
191,2024-09-11,2024-09-10,601398,SELL,HOLD_EXPIRY,5500,5500,6.14,33787.05,25.3403,0.0,0.0,25.3403,261508.16,33761.71,268744.3,5500,0,157171.0,151264.0,418679.16,420008.3,0.837358,0.837613,True,False,False,True,0.4,0.3583,B2
192,2024-09-11,2024-09-10,000333,BUY,TARGET_REBALANCE,100,100,63.84,6384.31,4.7882,0.0,0.0,4.7882,261508.16,-6384.31,268744.3,300,400,157171.0,151264.0,418679.16,420008.3,0.837358,0.837613,True,False,False,True,0.4,0.3583,B2
193,2024-09-11,2024-09-10,000538,BUY,TARGET_REBALANCE,600,600,57.29,34373.28,25.78,0.0,0.0,25.78,261508.16,-34373.28,268744.3,0,600,157171.0,151264.0,418679.16,420008.3,0.837358,0.837613,True,False,False,True,0.4,0.3583,B2
194,2024-09-11,2024-09-10,603259,BUY,TARGET_REBALANCE,500,500,39.1,19550.8,14.6631,0.0,0.0,14.6631,261508.16,-19550.8,268744.3,0,500,157171.0,151264.0,418679.16,420008.3,0.837358,0.837613,True,False,False,True,0.4,0.3583,B2
195,2024-09-12,2024-09-11,601988,SELL,HOLD_EXPIRY,8600,8600,4.92,42314.58,31.7359,0.0,0.0,31.7359,268744.3,42282.84,264116.25,8600,0,149919.0,155147.0,418663.3,419263.25,0.837327,0.838704,True,False,False,True,0.4,0.3702,B2
196,2024-09-12,2024-09-11,000333,BUY,TARGET_REBALANCE,100,100,65.19,6519.34,4.8895,0.0,0.0,4.8895,268744.3,-6519.34,264116.25,400,500,149919.0,155147.0,418663.3,419263.25,0.837327,0.838704,True,False,False,True,0.4,0.3702,B2
197,2024-09-12,2024-09-11,600900,BUY,TARGET_REBALANCE,1400,1400,28.83,40356.4,30.2673,0.0,0.0,30.2673,268744.3,-40356.4,264116.25,0,1400,149919.0,155147.0,418663.3,419263.25,0.837327,0.838704,True,False,False,True,0.4,0.3702,B2
198,2024-09-13,2024-09-12,000333,SELL,HOLD_EXPIRY,500,500,65.46,32728.55,24.5464,0.0,0.0,24.5464,264116.25,32704.0,258389.45,500,0,155021.0,162398.0,419137.25,420787.45,0.838274,0.838643,True,False,False,True,0.4,0.3838,B2
199,2024-09-13,2024-09-12,002466,BUY,TARGET_REBALANCE,1400,1400,27.43,38402.0,28.8015,0.0,0.0,28.8015,264116.25,-38402.0,258389.45,0,1400,155021.0,162398.0,419137.25,420787.45,0.838274,0.838643,True,False,False,True,0.4,0.3838,B2
