signal_date,execution_date,symbol,side,requested_shares,filled_shares,target_relative_weight,actual_relative_weight,entry_reason,exit_reason,fill_price,position_ratio,in_risk
2024-11-19,2024-11-20,600418,BUY,1200,1200,0.030858,0.20113,NEW_ENTRY,,39.68,0.6,True
2024-11-27,2024-11-28,300058,SELL,5700,5700,0.0,0.0,,HOLD_EXPIRY,14.71,0.6,True
2024-11-27,2024-11-28,300364,BUY,2700,2700,0.031861,0.315423,NEW_ENTRY,,30.75,0.6,True
2024-11-28,2024-11-29,002230,SELL,1300,1300,0.0,0.0,,HOLD_EXPIRY,47.6,0.6,True
2024-11-28,2024-11-29,002131,BUY,17600,17600,0.026627,0.251306,NEW_ENTRY,,3.72,0.6,True
2024-11-29,2024-12-02,002241,SELL,1700,1700,0.0,0.0,,HOLD_EXPIRY,26.0,0.6,True
2024-11-29,2024-12-02,300377,BUY,1100,1100,0.014813,0.144226,NEW_ENTRY,,34.84,0.6,True
2024-12-02,2024-12-03,601398,SELL,5400,5400,0.0,0.0,,HOLD_EXPIRY,6.65,0.6,True
2024-12-02,2024-12-03,600601,BUY,6900,6900,0.038509,0.118152,NEW_ENTRY,,4.74,0.6,True
2024-12-03,2024-12-04,600418,SELL,1200,1200,0.0,0.0,,HOLD_EXPIRY,34.6,0.6,True
2024-12-03,2024-12-04,600843,BUY,2600,2600,0.028712,0.153092,NEW_ENTRY,,16.1,0.6,True
2024-12-11,2024-12-12,300364,SELL,2700,2700,0.0,0.0,,HOLD_EXPIRY,31.9,0.6,True
2024-12-11,2024-12-12,688165,BUY,2400,2400,0.014813,0.326257,NEW_ENTRY,,36.82,0.6,True
2024-12-12,2024-12-13,002131,SELL,17600,17600,0.0,0.0,,HOLD_EXPIRY,4.22,0.6,True
2024-12-12,2024-12-13,600887,BUY,2300,2300,0.122788,0.288538,NEW_ENTRY,,32.91,0.6,True
2024-12-13,2024-12-16,300377,SELL,1100,1100,0.0,0.0,,HOLD_EXPIRY,33.1,0.6,True
2024-12-13,2024-12-16,300502,BUY,100,100,0.046069,0.114194,NEW_ENTRY,,262.27,0.6,True
2024-12-16,2024-12-17,600601,SELL,6900,6900,0.0,0.0,,HOLD_EXPIRY,4.27,0.6,True
2024-12-16,2024-12-17,002281,BUY,1000,1000,0.054028,0.196059,NEW_ENTRY,,47.26,0.6,True
2024-12-17,2024-12-18,600843,SELL,2600,2600,0.0,0.0,,HOLD_EXPIRY,13.28,0.6,True
2024-12-17,2024-12-18,601919,BUY,2100,2100,0.101763,0.146753,NEW_ENTRY,,16.55,0.6,True
2024-12-25,2024-12-26,688165,SELL,2400,2400,0.0,0.0,,HOLD_EXPIRY,28.01,0.6,True
2024-12-25,2024-12-26,601398,BUY,9000,9000,0.128369,0.292625,NEW_ENTRY,,7.53,0.6,True
2024-12-26,2024-12-27,600887,SELL,2300,2300,0.0,0.0,,HOLD_EXPIRY,32.86,0.6,True
2024-12-26,2024-12-27,603083,BUY,1500,1500,0.05633,0.308358,NEW_ENTRY,,48.77,0.6,True
2024-12-27,2024-12-30,300502,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,254.19,0.6,True
2024-12-27,2024-12-30,000938,BUY,900,900,0.075875,0.109532,NEW_ENTRY,,29.7,0.6,True
2024-12-30,2024-12-31,002281,SELL,1000,1000,0.0,0.0,,HOLD_EXPIRY,55.87,0.6,True
2024-12-30,2024-12-31,600584,BUY,1300,1300,0.079567,0.232292,NEW_ENTRY,,43.17,0.6,True
2024-12-31,2025-01-02,601919,SELL,2100,2100,0.0,0.0,,HOLD_EXPIRY,17.25,0.6,True
2024-12-31,2025-01-02,601988,BUY,7300,7300,0.169713,0.17788,NEW_ENTRY,,5.87,0.6,True
2025-01-09,2025-01-10,601398,SELL,9000,9000,0.0,0.0,,HOLD_EXPIRY,7.14,0.6,True
2025-01-09,2025-01-10,000333,BUY,800,800,0.146358,0.282971,NEW_ENTRY,,83.05,0.6,True
2025-01-10,2025-01-13,603083,SELL,1500,1500,0.0,0.0,,HOLD_EXPIRY,37.28,0.6,True
2025-01-13,2025-01-14,000938,SELL,900,900,0.0,0.0,,HOLD_EXPIRY,24.49,0.6,True
2025-01-13,2025-01-14,601899,BUY,3500,3500,0.091553,0.282496,NEW_ENTRY,,16.66,0.6,True
2025-01-14,2025-01-15,600584,SELL,1300,1300,0.0,0.0,,HOLD_EXPIRY,40.22,0.6,True
2025-01-14,2025-01-15,000831,BUY,1800,1800,0.08423,0.229329,NEW_ENTRY,,29.51,0.6,True
2025-01-14,2025-01-15,002681,BUY,3000,3000,0.034052,0.094679,NEW_ENTRY,,7.31,0.6,True
2025-01-15,2025-01-16,601988,SELL,7300,7300,0.0,0.0,,HOLD_EXPIRY,5.83,0.6,True
2025-01-15,2025-01-16,300493,BUY,1200,1200,0.019232,0.180761,NEW_ENTRY,,34.7,0.6,True
2025-01-23,2025-01-24,000333,SELL,800,800,0.0,0.0,,HOLD_EXPIRY,77.02,0.6,True
2025-01-23,2025-01-24,603236,BUY,500,500,0.031091,0.285351,NEW_ENTRY,,118.07,0.6,True
2025-01-27,2025-02-05,601899,SELL,3500,3500,0.0,0.0,,HOLD_EXPIRY,16.96,0.6,True
2025-01-27,2025-02-05,300418,BUY,1600,1600,0.05985,0.287354,NEW_ENTRY,,39.0,0.6,True
2025-02-05,2025-02-06,000831,SELL,1800,1800,0.0,0.0,,HOLD_EXPIRY,28.5,0.6,True
2025-02-05,2025-02-06,002681,SELL,3000,3000,0.0,0.0,,HOLD_EXPIRY,7.2,0.6,True
2025-02-05,2025-02-06,300442,BUY,700,700,0.038181,0.21173,NEW_ENTRY,,60.71,0.6,True
2025-02-05,2025-02-06,603893,BUY,100,100,0.02689,0.081744,NEW_ENTRY,,164.06,0.6,True
2025-02-06,2025-02-07,300493,SELL,1200,1200,0.0,0.0,,HOLD_EXPIRY,28.8,0.6,True
2025-02-06,2025-02-07,600580,BUY,1600,1600,0.034202,0.215726,NEW_ENTRY,,28.86,0.6,True
2025-02-14,2025-02-17,603236,SELL,500,500,0.0,0.0,,HOLD_EXPIRY,119.51,0.6,True
2025-02-14,2025-02-17,000938,BUY,2000,2000,0.047904,0.271149,NEW_ENTRY,,31.17,0.6,True
2025-02-18,2025-02-19,300418,SELL,1600,1600,0.0,0.0,,HOLD_EXPIRY,41.88,0.6,True
2025-02-18,2025-02-19,603501,BUY,400,400,0.053875,0.273126,NEW_ENTRY,,145.91,0.6,True
2025-02-19,2025-02-20,300442,SELL,700,700,0.0,0.0,,HOLD_EXPIRY,56.56,0.6,True
2025-02-19,2025-02-20,603893,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,176.22,0.6,True
2025-02-19,2025-02-20,300251,BUY,1000,1000,0.014794,0.127426,NEW_ENTRY,,29.16,0.6,True
2025-02-19,2025-02-20,300718,BUY,300,300,0.017654,0.137522,NEW_ENTRY,,104.89,0.6,True
2025-02-20,2025-02-21,600580,SELL,1600,1600,0.0,0.0,,HOLD_EXPIRY,33.11,0.6,True
2025-02-20,2025-02-21,600498,BUY,2000,2000,0.042902,0.235904,NEW_ENTRY,,27.83,0.6,True
2025-02-28,2025-03-03,000938,SELL,2000,2000,0.0,0.0,,HOLD_EXPIRY,29.95,0.6,True
2025-02-28,2025-03-03,688525,BUY,900,900,0.041715,0.300844,NEW_ENTRY,,76.05,0.6,True
2025-03-04,2025-03-05,603501,SELL,400,400,0.0,0.0,,HOLD_EXPIRY,143.13,0.6,True
2025-03-04,2025-03-05,300035,BUY,3200,3200,0.033779,0.260234,NEW_ENTRY,,18.38,0.6,True
2025-03-05,2025-03-06,300251,SELL,1000,1000,0.0,0.0,,HOLD_EXPIRY,23.94,0.6,True
2025-03-05,2025-03-06,300718,SELL,300,300,0.0,0.0,,HOLD_EXPIRY,108.22,0.6,True
2025-03-05,2025-03-06,300458,BUY,200,200,0.029812,0.09233,NEW_ENTRY,,99.3,0.6,True
2025-03-05,2025-03-06,300476,BUY,500,500,0.046428,0.137189,NEW_ENTRY,,59.02,0.6,True
2025-03-06,2025-03-07,600498,SELL,2000,2000,0.0,0.0,,HOLD_EXPIRY,26.13,0.6,True
2025-03-06,2025-03-07,688521,BUY,600,600,0.022369,0.260557,NEW_ENTRY,,94.86,0.6,True
2025-03-14,2025-03-17,688525,SELL,900,900,0.0,0.0,,HOLD_EXPIRY,77.55,0.6,True
2025-03-14,2025-03-17,002155,BUY,2100,2100,0.047845,0.315869,NEW_ENTRY,,31.65,0.6,True
2025-03-18,2025-03-19,300035,SELL,3200,3200,0.0,0.0,,HOLD_EXPIRY,18.45,0.6,True
2025-03-18,2025-03-19,601899,BUY,2900,2900,0.096707,0.242521,NEW_ENTRY,,18.18,0.6,True
2025-03-19,2025-03-20,300458,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,92.14,0.6,True
2025-03-19,2025-03-20,300476,SELL,400,400,0.028648,0.040433,,PARTIAL_SELL,86.58,0.6,True
2025-03-19,2025-03-20,000333,BUY,600,600,0.087498,0.225823,NEW_ENTRY,,80.6,0.6,True
2025-03-20,2025-03-21,688521,SELL,600,600,0.0,0.0,,HOLD_EXPIRY,96.79,0.6,True
2025-03-20,2025-03-21,300100,BUY,300,300,0.027357,0.13861,NEW_ENTRY,,93.14,0.6,True
2025-03-20,2025-03-21,300476,BUY,300,300,0.028883,0.168438,EXISTING_ADD,,84.89,0.6,True
2025-03-21,2025-03-24,300476,SELL,400,400,0.028805,0.0,,HOLD_EXPIRY,86.86,0.6,True
2025-03-21,2025-03-24,002553,BUY,1800,1800,0.028385,0.22133,NEW_ENTRY,,26.15,0.6,True
2025-03-28,2025-03-31,002155,SELL,2100,2100,0.0,0.0,,HOLD_EXPIRY,31.04,0.6,True
2025-03-28,2025-03-31,000737,BUY,6400,6400,0.043187,0.312431,NEW_ENTRY,,10.86,0.6,True
2025-04-01,2025-04-02,601899,SELL,2900,2900,0.0,0.0,,HOLD_EXPIRY,18.16,0.6,True
2025-04-01,2025-04-02,600276,BUY,1000,1000,0.072073,0.237533,NEW_ENTRY,,51.72,0.6,True
2025-04-02,2025-04-03,000333,SELL,600,600,0.0,0.0,,HOLD_EXPIRY,78.7,0.6,True
2025-04-02,2025-04-03,300760,BUY,200,200,0.119934,0.218731,NEW_ENTRY,,235.15,0.6,True
2025-04-03,2025-04-07,300100,SELL,300,300,0.0,0.0,,HOLD_EXPIRY,79.58,0.6,True
2025-04-03,2025-04-07,601288,BUY,6500,6500,0.198955,0.165586,NEW_ENTRY,,5.46,0.6,True
2025-04-07,2025-04-08,002553,SELL,1800,1800,0.0,0.0,,HOLD_EXPIRY,15.98,0.6,True
2025-04-09,2025-04-10,603501,BUY,200,200,0.059842,0.121155,NEW_ENTRY,,124.5,0.6,True
2025-04-14,2025-04-15,000737,SELL,6400,6400,0.0,0.0,,HOLD_EXPIRY,9.32,0.6,True
2025-04-14,2025-04-15,600171,BUY,1700,1700,0.039982,0.294729,NEW_ENTRY,,36.83,0.6,True
2025-04-16,2025-04-17,600276,SELL,1000,1000,0.0,0.0,,HOLD_EXPIRY,48.91,0.6,True
2025-04-16,2025-04-17,002155,BUY,1400,1400,0.042163,0.241121,NEW_ENTRY,,34.62,0.6,True
2025-04-17,2025-04-18,300760,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,228.21,0.6,True
2025-04-17,2025-04-18,600988,BUY,1600,1600,0.038693,0.231105,NEW_ENTRY,,29.43,0.6,True
2025-04-18,2025-04-21,601288,SELL,6500,6500,0.0,0.0,,HOLD_EXPIRY,5.72,0.6,True
2025-04-18,2025-04-21,002261,BUY,1300,1300,0.035076,0.18424,NEW_ENTRY,,29.05,0.6,True
2025-04-23,2025-04-24,603501,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,124.66,0.6,True
2025-04-23,2025-04-24,300773,BUY,900,900,0.021458,0.122455,NEW_ENTRY,,27.84,0.6,True
2025-04-28,2025-04-29,600171,SELL,1700,1700,0.0,0.0,,HOLD_EXPIRY,35.04,0.6,True
2025-04-28,2025-04-29,300766,BUY,1600,1600,0.028092,0.308554,NEW_ENTRY,,38.0,0.6,True
2025-04-30,2025-05-06,002155,SELL,1400,1400,0.0,0.0,,HOLD_EXPIRY,30.51,0.6,True
2025-04-30,2025-05-06,600839,BUY,4000,4000,0.050818,0.202003,NEW_ENTRY,,10.7,0.6,True
2025-05-06,2025-05-07,600988,SELL,1600,1600,0.0,0.0,,HOLD_EXPIRY,27.31,0.6,True
2025-05-06,2025-05-07,300548,BUY,800,800,0.022036,0.180503,NEW_ENTRY,,49.33,0.6,True
2025-05-07,2025-05-08,002261,SELL,1300,1300,0.0,0.0,,HOLD_EXPIRY,33.7,0.6,True
2025-05-07,2025-05-08,000158,BUY,1900,1900,0.034314,0.221912,NEW_ENTRY,,24.85,0.6,True
2025-05-12,2025-05-13,300773,SELL,900,900,0.0,0.0,,HOLD_EXPIRY,21.76,0.6,True
2025-05-12,2025-05-13,002130,BUY,800,800,0.046128,0.080026,NEW_ENTRY,,21.45,0.6,True
2025-05-15,2025-05-16,300766,SELL,1600,1600,0.0,0.0,,HOLD_EXPIRY,37.99,0.6,True
2025-05-15,2025-05-16,601919,BUY,3800,3800,0.108477,0.329353,NEW_ENTRY,,17.61,0.6,True
2025-05-19,2025-05-20,600839,SELL,4000,4000,0.0,0.0,,HOLD_EXPIRY,10.54,0.6,True
2025-05-20,2025-05-21,300548,SELL,800,800,0.0,0.0,,HOLD_EXPIRY,47.85,0.6,True
2025-05-20,2025-05-21,300750,BUY,200,200,0.104435,0.298169,NEW_ENTRY,,272.16,0.6,True
2025-05-20,2025-05-21,300963,BUY,200,200,0.019012,0.048477,NEW_ENTRY,,44.25,0.6,True
2025-05-21,2025-05-22,000158,SELL,1900,1900,0.0,0.0,,HOLD_EXPIRY,23.45,0.6,True
2025-05-22,2025-05-23,600418,BUY,1500,1500,0.070453,0.301556,NEW_ENTRY,,40.0,0.6,True
2025-05-26,2025-05-27,002130,SELL,800,800,0.0,0.0,,HOLD_EXPIRY,19.9,0.6,True
2025-05-28,2025-05-29,601229,BUY,1700,1700,0.108044,0.098633,NEW_ENTRY,,11.35,0.6,True
2025-05-29,2025-05-30,601919,SELL,3800,3800,0.0,0.0,,HOLD_EXPIRY,18.19,0.6,True
2025-05-29,2025-05-30,002639,BUY,6300,6300,0.034886,0.338575,NEW_ENTRY,,10.85,0.6,True
2025-06-04,2025-06-05,300750,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,256.22,0.6,True
2025-06-04,2025-06-05,300963,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,42.69,0.6,True
2025-06-04,2025-06-05,002550,BUY,4100,4100,0.039838,0.176796,NEW_ENTRY,,8.81,0.6,True
2025-06-04,2025-06-05,300468,BUY,900,900,0.026639,0.117676,NEW_ENTRY,,26.71,0.6,True
2025-06-06,2025-06-09,600418,SELL,1500,1500,0.0,0.0,,HOLD_EXPIRY,35.81,0.6,True
2025-06-06,2025-06-09,300255,BUY,1100,1100,0.026299,0.23507,NEW_ENTRY,,44.46,0.6,True
2025-06-12,2025-06-13,601229,SELL,1700,1700,0.0,0.0,,HOLD_EXPIRY,11.18,0.6,True
2025-06-12,2025-06-13,002734,BUY,800,800,0.035811,0.086871,NEW_ENTRY,,22.82,0.6,True
2025-06-13,2025-06-16,002639,SELL,6300,6300,0.0,0.0,,HOLD_EXPIRY,11.04,0.6,True
2025-06-16,2025-06-17,300085,BUY,1600,1600,0.05895,0.307595,NEW_ENTRY,,41.36,0.6,True
2025-06-18,2025-06-19,002550,SELL,4100,4100,0.0,0.0,,HOLD_EXPIRY,8.53,0.6,True
2025-06-18,2025-06-19,300468,SELL,900,900,0.0,0.0,,HOLD_EXPIRY,41.08,0.6,True
2025-06-18,2025-06-19,600415,BUY,1500,1500,0.096312,0.149901,NEW_ENTRY,,20.86,0.6,True
2025-06-18,2025-06-19,600809,BUY,200,200,0.125963,0.172737,NEW_ENTRY,,180.27,0.6,True
2025-06-20,2025-06-23,300255,SELL,1100,1100,0.0,0.0,,HOLD_EXPIRY,50.39,0.6,True
2025-06-20,2025-06-23,601328,BUY,8400,8400,0.2,0.33342,NEW_ENTRY,,8.12,0.6,True
2025-06-26,2025-06-27,002734,SELL,800,800,0.0,0.0,,HOLD_EXPIRY,18.45,0.6,True
2025-06-26,2025-06-27,002074,BUY,100,100,0.045318,0.015188,NEW_ENTRY,,32.52,0.6,True
2025-06-30,2025-07-01,300085,SELL,1600,1600,0.0,0.0,,HOLD_EXPIRY,44.89,0.6,True
2025-06-30,2025-07-01,600967,BUY,3800,3800,0.036639,0.357457,NEW_ENTRY,,19.96,0.6,True
2025-07-02,2025-07-03,600415,SELL,1500,1500,0.0,0.0,,HOLD_EXPIRY,19.47,0.6,True
2025-07-02,2025-07-03,600809,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,179.27,0.6,True
2025-07-02,2025-07-03,300065,BUY,1000,1000,0.052051,0.092226,NEW_ENTRY,,18.96,0.6,True
2025-07-02,2025-07-03,600150,BUY,1500,1500,0.141594,0.240998,NEW_ENTRY,,33.03,0.6,True
2025-07-04,2025-07-07,601328,SELL,8400,8400,0.0,0.0,,HOLD_EXPIRY,8.39,0.6,True
2025-07-04,2025-07-07,603228,BUY,1500,1500,0.033766,0.338837,NEW_ENTRY,,46.16,0.6,True
2025-07-10,2025-07-11,002074,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,29.92,0.6,True
2025-07-11,2025-07-14,002602,BUY,300,300,0.051366,0.017477,NEW_ENTRY,,12.38,0.6,True
2025-07-14,2025-07-15,600967,SELL,3800,3800,0.0,0.0,,HOLD_EXPIRY,17.99,0.6,True
2025-07-14,2025-07-15,600744,BUY,7800,7800,0.032279,0.317131,NEW_ENTRY,,8.7,0.6,True
2025-07-16,2025-07-17,300065,SELL,1000,1000,0.0,0.0,,HOLD_EXPIRY,17.74,0.6,True
2025-07-16,2025-07-17,600150,SELL,1500,1500,0.0,0.0,,HOLD_EXPIRY,33.79,0.6,True
2025-07-16,2025-07-17,300502,BUY,100,100,0.029733,0.122995,NEW_ENTRY,,234.12,0.6,True
2025-07-16,2025-07-17,300548,BUY,400,400,0.03547,0.168291,NEW_ENTRY,,80.08,0.6,True
2025-07-18,2025-07-21,603228,SELL,1500,1500,0.0,0.0,,HOLD_EXPIRY,53.89,0.6,True
2025-07-18,2025-07-21,002126,BUY,3200,3200,0.055783,0.432384,NEW_ENTRY,,28.06,0.6,True
2025-07-25,2025-07-28,002602,SELL,300,300,0.0,0.0,,HOLD_EXPIRY,12.21,0.6,True
2025-07-25,2025-07-28,601888,BUY,100,100,0.06064,0.032205,NEW_ENTRY,,67.41,0.6,True
2025-07-28,2025-07-29,600744,SELL,7800,7800,0.0,0.0,,HOLD_EXPIRY,7.17,0.6,True
2025-07-28,2025-07-29,000625,BUY,4100,4100,0.107527,0.265322,NEW_ENTRY,,13.46,0.6,True
2025-07-30,2025-07-31,300502,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,278.96,0.6,True
2025-07-30,2025-07-31,300548,SELL,400,400,0.0,0.0,,HOLD_EXPIRY,93.05,0.6,True
2025-07-30,2025-07-31,600570,BUY,400,400,0.055347,0.069431,NEW_ENTRY,,37.1,0.6,True
2025-07-30,2025-07-31,600584,BUY,1300,1300,0.158568,0.21605,NEW_ENTRY,,35.52,0.6,True
2025-08-01,2025-08-04,002126,SELL,3200,3200,0.0,0.0,,HOLD_EXPIRY,28.56,0.6,True
2025-08-01,2025-08-04,300661,BUY,1300,1300,0.090457,0.452271,NEW_ENTRY,,74.53,0.6,True
2025-08-08,2025-08-11,601888,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,65.25,0.6,True
2025-08-11,2025-08-12,000625,SELL,4100,4100,0.0,0.0,,HOLD_EXPIRY,13.11,0.6,True
2025-08-11,2025-08-12,300762,BUY,600,600,0.091883,0.07951,NEW_ENTRY,,27.2,0.6,True
2025-08-11,2025-08-12,600941,BUY,300,300,0.2,0.166829,NEW_ENTRY,,114.14,0.6,True
2025-08-13,2025-08-14,600570,SELL,400,400,0.0,0.0,,HOLD_EXPIRY,36.03,0.6,True
2025-08-13,2025-08-14,600584,SELL,1300,1300,0.0,0.0,,HOLD_EXPIRY,35.67,0.6,True
2025-08-13,2025-08-14,002173,BUY,1400,1400,0.033615,0.155306,NEW_ENTRY,,23.78,0.6,True
2025-08-13,2025-08-14,600410,BUY,2100,2100,0.033686,0.157918,NEW_ENTRY,,16.12,0.6,True
2025-08-15,2025-08-18,300661,SELL,1300,1300,0.0,0.0,,HOLD_EXPIRY,76.67,0.6,True
2025-08-15,2025-08-18,002104,BUY,3200,3200,0.029161,0.429075,NEW_ENTRY,,29.58,0.6,True
2025-08-25,2025-08-26,300762,SELL,600,600,0.0,0.0,,HOLD_EXPIRY,29.21,0.6,True
2025-08-25,2025-08-26,600941,SELL,300,300,0.0,0.0,,HOLD_EXPIRY,115.17,0.6,True
2025-08-25,2025-08-26,601127,BUY,200,200,0.159932,0.13433,NEW_ENTRY,,137.48,0.6,True
2025-08-26,2025-08-27,601698,BUY,1000,1000,0.08651,0.100409,NEW_ENTRY,,22.7,0.6,True
2025-08-27,2025-08-28,002173,SELL,1400,1400,0.0,0.0,,HOLD_EXPIRY,22.06,0.6,True
2025-08-27,2025-08-28,600410,SELL,2100,2100,0.0,0.0,,HOLD_EXPIRY,24.53,0.6,True
2025-08-27,2025-08-28,002555,BUY,2000,2000,0.062001,0.210653,NEW_ENTRY,,20.35,0.6,True
2025-08-27,2025-08-28,688012,BUY,100,100,0.068371,0.159265,NEW_ENTRY,,307.78,0.6,True
2025-08-29,2025-09-01,002104,SELL,3200,3200,0.0,0.0,,HOLD_EXPIRY,26.55,0.6,True
2025-08-29,2025-09-01,300502,BUY,100,100,0.0288,0.337451,NEW_ENTRY,,507.46,0.6,True
2025-09-08,2025-09-09,601127,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,144.69,0.6,True
2025-09-08,2025-09-09,300274,BUY,500,500,0.028619,0.360953,NEW_ENTRY,,133.7,0.6,True
2025-09-09,2025-09-10,601698,SELL,1000,1000,0.0,0.0,,HOLD_EXPIRY,21.88,0.6,True
2025-09-09,2025-09-10,002460,BUY,700,700,0.047283,0.166504,NEW_ENTRY,,46.45,0.6,True
2025-09-10,2025-09-11,002555,SELL,2000,2000,0.0,0.0,,HOLD_EXPIRY,22.91,0.6,True
2025-09-10,2025-09-11,688012,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,307.19,0.6,True
2025-09-10,2025-09-11,601138,BUY,800,800,0.029015,0.256325,NEW_ENTRY,,56.11,0.6,True
2025-09-12,2025-09-15,300502,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,480.84,0.6,True
2025-09-12,2025-09-15,002384,BUY,300,300,0.026193,0.105023,NEW_ENTRY,,76.99,0.6,True
2025-09-12,2025-09-15,002475,BUY,900,900,0.043909,0.214044,NEW_ENTRY,,52.3,0.6,True
2025-09-22,2025-09-23,300274,SELL,500,500,0.0,0.0,,HOLD_EXPIRY,138.76,0.6,True
2025-09-22,2025-09-23,300620,BUY,400,400,0.020079,0.23309,NEW_ENTRY,,138.11,0.6,True
2025-09-23,2025-09-24,002460,SELL,700,700,0.0382,0.0,,HOLD_EXPIRY,52.6,0.6,True
2025-09-23,2025-09-24,002938,BUY,800,800,0.030045,0.211253,NEW_ENTRY,,62.31,0.6,True
2025-09-24,2025-09-25,601138,SELL,800,800,0.0,0.0,,HOLD_EXPIRY,68.25,0.6,True
2025-09-24,2025-09-25,688008,BUY,400,400,0.036649,0.227274,NEW_ENTRY,,133.34,0.6,True
2025-09-26,2025-09-29,002384,SELL,300,300,0.0,0.0,,HOLD_EXPIRY,68.59,0.6,True
2025-09-26,2025-09-29,002475,SELL,900,900,0.0,0.0,,HOLD_EXPIRY,64.45,0.6,True
2025-09-26,2025-09-29,000977,BUY,400,400,0.037914,0.131295,NEW_ENTRY,,72.08,0.6,True
2025-09-26,2025-09-29,603501,BUY,300,300,0.060072,0.206657,NEW_ENTRY,,151.27,0.6,True
2025-10-14,2025-10-15,300620,SELL,400,400,0.0,0.0,,HOLD_EXPIRY,100.1,0.6,True
2025-10-14,2025-10-15,688347,BUY,400,400,0.021269,0.230193,NEW_ENTRY,,120.53,0.6,True
2025-10-15,2025-10-16,002938,SELL,800,800,0.0,0.0,,HOLD_EXPIRY,49.44,0.6,True
2025-10-15,2025-10-16,600392,BUY,1900,1900,0.041044,0.217382,NEW_ENTRY,,25.29,0.6,True
2025-10-16,2025-10-17,688008,SELL,400,400,0.0,0.0,,HOLD_EXPIRY,143.36,0.6,True
2025-10-16,2025-10-17,600036,BUY,1300,1300,0.138485,0.259421,NEW_ENTRY,,42.96,0.6,True
2025-10-20,2025-10-21,000977,SELL,400,400,0.0,0.0,,HOLD_EXPIRY,65.21,0.6,True
2025-10-20,2025-10-21,603501,SELL,300,300,0.0,0.0,,HOLD_EXPIRY,128.27,0.6,True
2025-10-20,2025-10-21,000426,BUY,600,600,0.032535,0.087491,NEW_ENTRY,,31.16,0.6,True
2025-10-20,2025-10-21,601288,BUY,6300,6300,0.087482,0.236627,NEW_ENTRY,,8.03,0.6,True
2025-10-28,2025-10-29,688347,SELL,400,400,0.0,0.0,,HOLD_EXPIRY,132.11,0.6,True
2025-10-28,2025-10-29,300476,BUY,100,100,0.035225,0.171267,NEW_ENTRY,,345.28,0.6,True
2025-10-29,2025-10-30,600392,SELL,1900,1900,0.0,0.0,,HOLD_EXPIRY,23.64,0.6,True
2025-10-29,2025-10-30,301308,BUY,200,200,0.020461,0.274237,NEW_ENTRY,,294.58,0.6,True
2025-10-30,2025-10-31,600036,SELL,1300,1300,0.0,0.0,,HOLD_EXPIRY,42.33,0.6,True
2025-10-30,2025-10-31,300502,BUY,100,100,0.029689,0.267658,NEW_ENTRY,,521.25,0.6,True
2025-11-03,2025-11-04,000426,SELL,600,600,0.0,0.0,,HOLD_EXPIRY,29.43,0.6,True
2025-11-03,2025-11-04,601288,SELL,6300,6300,0.0,0.0,,HOLD_EXPIRY,8.3,0.6,True
2025-11-03,2025-11-04,002812,BUY,800,800,0.04033,0.199578,NEW_ENTRY,,48.5,0.6,True
2025-11-03,2025-11-04,603686,BUY,1200,1200,0.033405,0.185176,NEW_ENTRY,,30.0,0.6,True
2025-11-11,2025-11-12,300476,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,284.97,0.6,True
2025-11-11,2025-11-12,002407,BUY,900,900,0.034107,0.141164,NEW_ENTRY,,32.07,0.6,True
2025-11-12,2025-11-13,301308,SELL,200,200,0.0,0.0,,HOLD_EXPIRY,312.01,0.6,True
2025-11-12,2025-11-13,300724,BUY,500,500,0.052463,0.257588,NEW_ENTRY,,102.36,0.6,True
2025-11-13,2025-11-14,300502,SELL,100,100,0.0,0.0,,HOLD_EXPIRY,445.79,0.6,True
2025-11-13,2025-11-14,300475,BUY,200,200,0.022026,0.169801,NEW_ENTRY,,176.82,0.6,True
2025-11-17,2025-11-18,603686,SELL,1200,1200,0.0,0.0,,HOLD_EXPIRY,30.99,0.6,True
2025-11-17,2025-11-18,000833,BUY,2100,2100,0.039324,0.231282,NEW_ENTRY,,23.74,0.6,True
2025-11-18,2025-11-19,002812,BUY,100,100,0.04173,0.253764,EXISTING_ADD,,59.34,0.6,True
2025-11-20,2025-11-21,002812,SELL,900,900,0.042863,0.0,,HOLD_EXPIRY,58.8,0.6,True
2025-11-20,2025-11-21,002240,BUY,1700,1700,0.033978,0.300629,NEW_ENTRY,,36.63,0.6,True
2025-11-25,2025-11-26,002407,SELL,900,900,0.0,0.0,,HOLD_EXPIRY,33.67,0.6,True
