strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
baseline_b_score_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,000791,甘肃能源,,1,bs_score_v2,65.76,59.72,59.72,74.04039538714991,49.5,25.52,73.14662273476112,71.88358045030203,87.75398132894014,14.387699066447007,65.76,,,,,,,8.47,7.36,-0.1310507674144038
baseline_b_score_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,002183,怡亚通,,1,bs_score_v2,65.35,66.24,66.24,83.0054914881933,49.5,23.5,96.44883763499908,95.27732015376166,88.92549881017756,47.51967783269266,65.35,,,,,WATCH,,5.42,5.84,0.07749077490774914
baseline_b_score_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,603063,禾望电气,,1,bs_score_v2,64.0,54.81,54.81,76.53427054731831,49.5,26.08,76.313380926231,80.907926047959,88.22991030569284,11.275855756910122,64.0,,,,,,,32.58,31.62,-0.02946593001841613
baseline_full_liquidity,2026-03-24,2026-03-25,2026-04-08,10,10,5,300502,新易盛,,0,s_liquidity,30.0,59.22,59.22,88.35529928610653,49.5,30.0,67.76496430532674,91.37836353651839,99.74373055097931,61.3399231191653,63.53,,,,,,,490.21,501.5,0.02303094592113597
baseline_full_liquidity,2026-03-24,2026-03-25,2026-04-08,10,10,5,000988,华工科技,,0,s_liquidity,29.99,63.18,63.18,84.38992494966136,49.5,29.99,61.74263225334066,62.4565257184697,99.48746110195863,77.63133809262311,64.54,,,,,,,113.66,110.41,-0.02859405243709312
baseline_full_liquidity,2026-03-24,2026-03-25,2026-04-08,10,10,5,300308,中际旭创,,0,s_liquidity,29.99,59.23,59.23,89.09155409115871,49.5,29.99,62.401610836536705,90.07871133077063,99.81695039355665,81.40215998535602,63.0,,,,,,,625.7391,688.9537,0.10102389318487526
baseline_full_liquidity,2026-03-24,2026-03-25,2026-04-08,10,10,5,300750,宁德时代,,0,s_liquidity,29.98,61.6,61.6,87.0555226066264,49.5,29.98,75.92897675269998,84.1845140032949,99.70712062969065,43.12648727805235,62.68,,,,,,,399.163,397.4364,-0.0043255512159193765
baseline_full_liquidity,2026-03-24,2026-03-25,2026-04-08,10,10,5,300274,阳光电源,,0,s_liquidity,29.98,60.38,60.38,86.45511989749222,49.5,29.98,82.04283360790774,86.60076880834706,99.59729086582463,21.435108914515833,64.97,,,,,,,164.69,126.99,-0.22891493108264016
baseline_full_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,600681,百川能源,,0,score_liq_breakout_adj,83.05,83.05,83.05,74.29009701629141,99.58,21.45,97.60205015559217,93.83122826285924,71.51748123741534,13.673805601317957,74.99,,,,,,,4.8,4.17,-0.13124999999999998
baseline_full_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,score_liq_breakout_adj,82.93,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
baseline_full_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,300939,秋田微,,0,score_liq_breakout_adj,81.83,81.83,81.83,73.41323814753798,99.84,20.78,98.8833974006956,98.20611385685521,73.1832326560498,2.214900237964488,74.29,,,,,,,45.91,38.82,-0.15443258549335648
baseline_full_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score_liq_breakout_adj,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
baseline_full_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,603105,芯能科技,,0,score_liq_breakout_adj,79.9,79.9,79.9,78.29494416987004,99.74,23.17,99.5789859051803,99.48746110195863,79.88284825187625,5.802672524254073,73.13,,,,,,,12.85,10.8,-0.15953307392996097
baseline_full_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,603259,药明康德,,0,liquidity_detail_score,94.83493318689366,46.36,46.36,94.83493318689366,49.5,29.36,98.59051803038624,86.69229361156874,99.6339007871133,80.21233754347428,56.56,,,,,,,94.63,103.74,0.09626968191905316
baseline_full_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,001309,德明利,,0,liquidity_detail_score,93.35289035328574,67.19,67.19,93.35289035328574,49.5,29.76,91.57971810360608,89.74922203917262,97.85831960461286,72.15815485996706,65.93,,,,,,,355.3142,393.3,0.10690763273744763
baseline_full_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,002738,中矿资源,,0,liquidity_detail_score,92.28651656598939,41.36,41.36,92.28651656598939,49.5,28.86,94.52681676734395,81.23741533955702,95.42375983891634,84.01976935749587,42.71,,,,,,,64.0,77.76,0.21500000000000008
baseline_full_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,300342,天银机电,,0,liquidity_detail_score,92.00369028006591,39.81,39.81,92.00369028006591,49.5,28.49,92.09225700164745,96.48544755628775,94.67325645249862,69.24766611751785,58.66,,,,,,,46.6,58.99,0.2658798283261803
baseline_full_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,601012,隆基绿能,,0,liquidity_detail_score,91.7568661907377,61.06,61.06,91.7568661907377,49.5,29.64,95.53358960278236,94.54512172798827,99.12136188907193,40.801757276221856,63.28,,,,,,,18.81,17.32,-0.07921318447634229
liq_top_10_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq_top_10_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq_top_10_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,000617,中油资本,,0,score,73.02,73.02,73.02,88.43439868204284,99.08,29.18,98.16950393556654,98.75526267618525,98.02306425041186,3.7708218927329304,69.86,,,,,,,10.46,10.39,-0.006692160611854736
liq_top_10_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,score,73.01,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
liq_top_10_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,000815,美利云,,0,score,72.16,72.16,72.16,87.55590701079994,49.5,29.13,96.70510708401977,93.26377448288487,95.62511440600403,10.415522606626396,70.2,,,,,,,20.81,20.31,-0.024026910139356095
liq_top_20_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq_top_20_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq_top_20_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,600032,浙江新能,,0,score,79.13,79.13,79.13,82.94794069192751,99.93,24.4,99.61559582646898,99.5240710232473,85.777045579352,26.963207029104886,64.35,,,,,,,11.65,9.19,-0.2111587982832619
liq_top_20_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,score,78.93,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq_top_20_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,score,77.63,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq_top_30_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,600681,百川能源,,0,score,83.05,83.05,83.05,74.29009701629141,99.58,21.45,97.60205015559217,93.83122826285924,71.51748123741534,13.673805601317957,74.99,,,,,,,4.8,4.17,-0.13124999999999998
liq_top_30_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,score,82.93,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
liq_top_30_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq_top_30_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,603105,芯能科技,,0,score,79.9,79.9,79.9,78.29494416987004,99.74,23.17,99.5789859051803,99.48746110195863,79.88284825187625,5.802672524254073,73.13,,,,,,,12.85,10.8,-0.15953307392996097
liq_top_30_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq_top_10_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score_liq_breakout_adj,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq_top_10_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score_liq_breakout_adj,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq_top_10_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,000617,中油资本,,0,score_liq_breakout_adj,73.02,73.02,73.02,88.43439868204284,99.08,29.18,98.16950393556654,98.75526267618525,98.02306425041186,3.7708218927329304,69.86,,,,,,,10.46,10.39,-0.006692160611854736
liq_top_10_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,score_liq_breakout_adj,73.01,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
liq_top_10_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,000815,美利云,,0,score_liq_breakout_adj,72.16,72.16,72.16,87.55590701079994,49.5,29.13,96.70510708401977,93.26377448288487,95.62511440600403,10.415522606626396,70.2,,,,,,,20.81,20.31,-0.024026910139356095
liq_top_20_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score_liq_breakout_adj,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq_top_20_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score_liq_breakout_adj,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq_top_20_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,600032,浙江新能,,0,score_liq_breakout_adj,79.13,79.13,79.13,82.94794069192751,99.93,24.4,99.61559582646898,99.5240710232473,85.777045579352,26.963207029104886,64.35,,,,,,,11.65,9.19,-0.2111587982832619
liq_top_20_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,score_liq_breakout_adj,78.93,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq_top_20_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,score_liq_breakout_adj,77.63,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq_top_30_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,600681,百川能源,,0,score_liq_breakout_adj,83.05,83.05,83.05,74.29009701629141,99.58,21.45,97.60205015559217,93.83122826285924,71.51748123741534,13.673805601317957,74.99,,,,,,,4.8,4.17,-0.13124999999999998
liq_top_30_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,score_liq_breakout_adj,82.93,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
liq_top_30_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score_liq_breakout_adj,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq_top_30_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,603105,芯能科技,,0,score_liq_breakout_adj,79.9,79.9,79.9,78.29494416987004,99.74,23.17,99.5789859051803,99.48746110195863,79.88284825187625,5.802672524254073,73.13,,,,,,,12.85,10.8,-0.15953307392996097
liq_top_30_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score_liq_breakout_adj,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq_top_10_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,603259,药明康德,,0,liquidity_detail_score,94.83493318689366,46.36,46.36,94.83493318689366,49.5,29.36,98.59051803038624,86.69229361156874,99.6339007871133,80.21233754347428,56.56,,,,,,,94.63,103.74,0.09626968191905316
liq_top_10_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,001309,德明利,,0,liquidity_detail_score,93.35289035328574,67.19,67.19,93.35289035328574,49.5,29.76,91.57971810360608,89.74922203917262,97.85831960461286,72.15815485996706,65.93,,,,,,,355.3142,393.3,0.10690763273744763
liq_top_10_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,002738,中矿资源,,0,liquidity_detail_score,92.28651656598939,41.36,41.36,92.28651656598939,49.5,28.86,94.52681676734395,81.23741533955702,95.42375983891634,84.01976935749587,42.71,,,,,,,64.0,77.76,0.21500000000000008
liq_top_10_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,300342,天银机电,,0,liquidity_detail_score,92.00369028006591,39.81,39.81,92.00369028006591,49.5,28.49,92.09225700164745,96.48544755628775,94.67325645249862,69.24766611751785,58.66,,,,,,,46.6,58.99,0.2658798283261803
liq_top_10_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,601012,隆基绿能,,0,liquidity_detail_score,91.7568661907377,61.06,61.06,91.7568661907377,49.5,29.64,95.53358960278236,94.54512172798827,99.12136188907193,40.801757276221856,63.28,,,,,,,18.81,17.32,-0.07921318447634229
liq_top_20_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,603259,药明康德,,0,liquidity_detail_score,94.83493318689366,46.36,46.36,94.83493318689366,49.5,29.36,98.59051803038624,86.69229361156874,99.6339007871133,80.21233754347428,56.56,,,,,,,94.63,103.74,0.09626968191905316
liq_top_20_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,001309,德明利,,0,liquidity_detail_score,93.35289035328574,67.19,67.19,93.35289035328574,49.5,29.76,91.57971810360608,89.74922203917262,97.85831960461286,72.15815485996706,65.93,,,,,,,355.3142,393.3,0.10690763273744763
liq_top_20_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,002738,中矿资源,,0,liquidity_detail_score,92.28651656598939,41.36,41.36,92.28651656598939,49.5,28.86,94.52681676734395,81.23741533955702,95.42375983891634,84.01976935749587,42.71,,,,,,,64.0,77.76,0.21500000000000008
liq_top_20_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,300342,天银机电,,0,liquidity_detail_score,92.00369028006591,39.81,39.81,92.00369028006591,49.5,28.49,92.09225700164745,96.48544755628775,94.67325645249862,69.24766611751785,58.66,,,,,,,46.6,58.99,0.2658798283261803
liq_top_20_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,601012,隆基绿能,,0,liquidity_detail_score,91.7568661907377,61.06,61.06,91.7568661907377,49.5,29.64,95.53358960278236,94.54512172798827,99.12136188907193,40.801757276221856,63.28,,,,,,,18.81,17.32,-0.07921318447634229
liq_top_30_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,603259,药明康德,,0,liquidity_detail_score,94.83493318689366,46.36,46.36,94.83493318689366,49.5,29.36,98.59051803038624,86.69229361156874,99.6339007871133,80.21233754347428,56.56,,,,,,,94.63,103.74,0.09626968191905316
liq_top_30_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,001309,德明利,,0,liquidity_detail_score,93.35289035328574,67.19,67.19,93.35289035328574,49.5,29.76,91.57971810360608,89.74922203917262,97.85831960461286,72.15815485996706,65.93,,,,,,,355.3142,393.3,0.10690763273744763
liq_top_30_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,002738,中矿资源,,0,liquidity_detail_score,92.28651656598939,41.36,41.36,92.28651656598939,49.5,28.86,94.52681676734395,81.23741533955702,95.42375983891634,84.01976935749587,42.71,,,,,,,64.0,77.76,0.21500000000000008
liq_top_30_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,300342,天银机电,,0,liquidity_detail_score,92.00369028006591,39.81,39.81,92.00369028006591,49.5,28.49,92.09225700164745,96.48544755628775,94.67325645249862,69.24766611751785,58.66,,,,,,,46.6,58.99,0.2658798283261803
liq_top_30_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,601012,隆基绿能,,0,liquidity_detail_score,91.7568661907377,61.06,61.06,91.7568661907377,49.5,29.64,95.53358960278236,94.54512172798827,99.12136188907193,40.801757276221856,63.28,,,,,,,18.81,17.32,-0.07921318447634229
liq_top_20_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,bs_score_v2,74.1,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq_top_20_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,603803,瑞斯康达,,0,bs_score_v2,72.29,78.93,78.93,83.35626578802857,99.34,25.67,99.19458173164928,99.56068094453597,90.46311550430165,7.871133077063884,72.29,,,,,,,15.61,14.0,-0.10313901345291476
liq_top_20_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,001258,立新能源,,0,bs_score_v2,71.39,77.63,77.63,83.05774116785649,99.93,24.91,99.24949661358228,96.7234120446641,90.426505583013,19.220208676551344,71.39,,,,,,,10.88,8.62,-0.20772058823529427
liq_top_20_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,000862,银星能源,,0,bs_score_v2,70.43,71.98,71.98,83.82898773567636,49.5,25.89,97.34578070657149,94.49020684605529,85.31942156324364,28.683873329672345,70.43,,,,,,,8.78,6.38,-0.27334851936218674
liq_top_20_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,bs_score_v2,70.29,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
tiered_liquidity_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,score,82.93,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
tiered_liquidity_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
tiered_liquidity_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
tiered_liquidity_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,000617,中油资本,,0,score,73.02,73.02,73.02,88.43439868204284,99.08,29.18,98.16950393556654,98.75526267618525,98.02306425041186,3.7708218927329304,69.86,,,,,,,10.46,10.39,-0.006692160611854736
tiered_liquidity_then_score,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,score,73.01,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
tiered_liquidity_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,score_liq_breakout_adj,82.93,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
tiered_liquidity_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score_liq_breakout_adj,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
tiered_liquidity_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score_liq_breakout_adj,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
tiered_liquidity_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,000617,中油资本,,0,score_liq_breakout_adj,73.02,73.02,73.02,88.43439868204284,99.08,29.18,98.16950393556654,98.75526267618525,98.02306425041186,3.7708218927329304,69.86,,,,,,,10.46,10.39,-0.006692160611854736
tiered_liquidity_then_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,score_liq_breakout_adj,73.01,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
tiered_liquidity_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,603259,药明康德,,0,liquidity_detail_score,94.83493318689366,46.36,46.36,94.83493318689366,49.5,29.36,98.59051803038624,86.69229361156874,99.6339007871133,80.21233754347428,56.56,,,,,,,94.63,103.74,0.09626968191905316
tiered_liquidity_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,001309,德明利,,0,liquidity_detail_score,93.35289035328574,67.19,67.19,93.35289035328574,49.5,29.76,91.57971810360608,89.74922203917262,97.85831960461286,72.15815485996706,65.93,,,,,,,355.3142,393.3,0.10690763273744763
tiered_liquidity_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,002738,中矿资源,,0,liquidity_detail_score,92.28651656598939,41.36,41.36,92.28651656598939,49.5,28.86,94.52681676734395,81.23741533955702,95.42375983891634,84.01976935749587,42.71,,,,,,,64.0,77.76,0.21500000000000008
tiered_liquidity_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,300342,天银机电,,0,liquidity_detail_score,92.00369028006591,39.81,39.81,92.00369028006591,49.5,28.49,92.09225700164745,96.48544755628775,94.67325645249862,69.24766611751785,58.66,,,,,,,46.6,58.99,0.2658798283261803
tiered_liquidity_then_liquidity_detail,2026-03-24,2026-03-25,2026-04-08,10,10,5,601012,隆基绿能,,0,liquidity_detail_score,91.7568661907377,61.06,61.06,91.7568661907377,49.5,29.64,95.53358960278236,94.54512172798827,99.12136188907193,40.801757276221856,63.28,,,,,,,18.81,17.32,-0.07921318447634229
tiered_liquidity_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,bs_score_v2,74.1,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
tiered_liquidity_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,300051,琏升科技,,1,bs_score_v2,73.47,82.93,82.93,75.50627860150101,99.71,21.2,99.45085118066996,98.86509244005126,81.8048691195314,2.4894746476295073,73.47,,,,,TRADE,,11.8,12.3,0.04237288135593209
tiered_liquidity_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,603738,泰晶科技,,0,bs_score_v2,70.29,73.01,73.01,86.65595460369761,49.5,27.47,94.67325645249862,72.9818780889621,95.31393007505034,58.502654219293426,70.29,,,,,,,26.0,26.19,0.007307692307692459
tiered_liquidity_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,000899,赣能股份,,0,bs_score_v2,70.28,59.17,59.17,61.98372322899507,49.5,27.12,54.54878272011715,10.250777960827385,83.67197510525352,8.255537250594912,70.28,,,,,,,14.0,12.93,-0.0764285714285714
tiered_liquidity_then_bs_v2,2026-03-24,2026-03-25,2026-04-08,10,10,5,000815,美利云,,0,bs_score_v2,70.2,72.16,72.16,87.55590701079994,49.5,29.13,96.70510708401977,93.26377448288487,95.62511440600403,10.415522606626396,70.2,,,,,,,20.81,20.31,-0.024026910139356095
liq20_score_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,601016,节能风电,,0,score,80.65,80.65,80.65,90.35319787662458,99.6,29.03,98.44407834523156,97.38239062786015,96.99798645432912,28.00658978583196,66.74,,,,,,,4.98,4.1,-0.17670682730923704
liq20_score_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,688195,腾景科技,,0,score,79.81,79.81,79.81,86.0759802306425,99.8,28.62,92.9159802306425,88.99871865275489,92.60479589968882,20.922570016474467,74.1,,,,,,,272.0,339.0,0.24632352941176472
liq20_score_b_bonus_0pct,2026-03-24,2026-03-25,2026-04-08,10,10,5,600032,浙江新能,,0,score,79.13,79.13,79.13,82.94794069192751,99.93,24.4,99.61559582646898,99.5240710232473,85.777045579352,26.963207029104886,64.35,,,,,,,11.65,9.19,-0.2111587982832619
