strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
baseline_full_liquidity_detail_vol_position,2026-01-19,2026-01-16,194608.37008749996,454252.0,648860.3700875,1.297720740175,5,0.7000766589254686,4,393438.0,5,2,642484.8920875,5,0.7,3,0.3029365509887348,0.30000000000000004,0.30000000000000004,0.002936550988734743,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-20,2026-01-19,207992.29526249995,446456.1,654448.3952624999,1.3088967905249997,5,0.6821868664234801,4,360110.0,5,2,656798.3700875,5,0.7,3,0.3167449727255411,0.30000000000000004,0.30000000000000004,0.01674497272554104,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-21,2026-01-20,197384.91668999995,465196.39,662581.30669,1.32516261338,5,0.7020970638666842,3,260341.0,5,4,651136.2952625,5,0.7,1,0.3032704900778881,0.30000000000000004,0.30000000000000004,0.003270490077888044,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-22,2026-01-21,197384.91668999995,465884.47000000003,663269.38669,1.3265387733799998,5,0.7024061103211235,5,474925.56,5,0,672310.4766899999,5,0.7,2,0.2935919095918142,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-23,2026-01-22,197384.91668999995,471070.75,668455.66669,1.33691133338,5,0.7047150222132258,5,465080.92,5,0,662465.83669,5,0.7,3,0.29795486160649515,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-26,2026-01-23,197384.91668999995,472372.16000000003,669757.07669,1.3395141533800001,5,0.705288792668688,5,480020.94000000006,5,0,677405.8566899999,5,0.7,2,0.2913835402228134,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-27,2026-01-26,197384.91668999995,472000.75,669385.66669,1.33877133338,5,0.7051252715552824,5,468852.08,5,0,666236.9966899999,5,0.7,4,0.2962683214391397,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-28,2026-01-27,197384.91668999995,473508.94999999995,670893.8666899999,1.34178773338,5,0.7057881633888812,5,477533.42,5,0,674918.33669,5,0.7,5,0.2924574810902815,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-29,2026-01-28,197384.91668999995,462745.75,660130.66669,1.32026133338,5,0.7009911421329367,5,472257.75,5,0,669642.66669,5,0.7,5,0.29476155942341714,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-01-30,2026-01-29,199916.84168999994,463724.67,663641.51169,1.32728302338,5,0.6987577808674135,4,349764.95,5,2,660549.8666899999,5,0.7,4,0.3027291851557379,0.30000000000000004,0.30000000000000004,0.0027291851557378344,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-02,2026-01-30,197697.95268999995,435989.69999999995,633687.6526899999,1.2673753053799999,5,0.6880198756425607,4,390693.48,5,2,647470.3216899999,5,0.7,4,0.30538000002336757,0.30000000000000004,0.30000000000000004,0.005380000023367526,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-03,2026-02-02,192429.49892749998,460532.26,652961.7589275,1.305923517855,5,0.7052974446105872,4,350820.56,5,2,635820.86269,5,0.7,3,0.30271152910315213,0.30000000000000004,0.30000000000000004,0.0027115291031520883,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-04,2026-02-03,205354.4804175,440096.19999999995,645450.6804175,1.290901360835,5,0.6818432660344094,3,259819.2,5,4,656711.9189275,5,0.7,2,0.31284238856356705,0.30000000000000004,0.30000000000000004,0.012842388563567009,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-05,2026-02-04,205354.4804175,417672.06,623026.5404175,1.2460530808349999,5,0.6703920826873785,5,426254.06,5,0,631608.5404175,5,0.7,3,0.3251293598432955,0.30000000000000004,0.30000000000000004,0.02512935984329545,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-06,2026-02-05,205354.4804175,410405.68,615760.1604175,1.2315203208349998,5,0.666502489738432,5,402958.34,5,0,608312.8204175,5,0.7,4,0.3375803920695937,0.30000000000000004,0.30000000000000004,0.03758039206959368,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-09,2026-02-06,205354.4804175,436260.96,641615.4404175,1.283230880835,5,0.6799414922373509,5,427725.72,5,0,633080.2004175,5,0.7,3,0.3243735632263875,0.30000000000000004,0.30000000000000004,0.02437356322638745,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-10,2026-02-09,205354.4804175,434462.86,639817.3404175,1.279634680835,5,0.6790420211438782,5,436227.82,5,0,641582.3004175,5,0.7,3,0.3200750399190699,0.30000000000000004,0.30000000000000004,0.020075039919069837,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-11,2026-02-10,205354.4804175,434476.16,639830.6404174999,1.2796612808349999,5,0.6790486928173637,5,432720.05999999994,5,0,638074.5404175,5,0.7,5,0.32183462496894805,0.30000000000000004,0.30000000000000004,0.021834624968948002,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-12,2026-02-11,205354.4804175,444510.94,649865.4204175,1.299730840835,5,0.6840046046986592,5,437526.12,5,0,642880.6004175,5,0.7,5,0.3194286470678047,0.30000000000000004,0.30000000000000004,0.019428647067804672,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-13,2026-02-12,195762.43791749998,435602.32,631364.7579175,1.262729515835,5,0.689937654164916,4,344769.31999999995,5,2,640093.8004175,5,0.7,3,0.30590186759473975,0.30000000000000004,0.30000000000000004,0.005901867594739707,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-24,2026-02-13,193834.28791749995,457972.44,651806.7279175,1.3036134558349999,5,0.7026199951375252,4,387295.62,5,2,646242.0579174999,5,0.7,4,0.29998532149219886,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-25,2026-02-24,195786.2631175,478164.34,673950.6031175,1.347901206235,5,0.7094946392037496,4,364013.1,5,2,651175.7879174999,5,0.7,3,0.30072968804735756,0.30000000000000004,0.30000000000000004,0.0007296880473575129,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-26,2026-02-25,212868.31518750003,488343.0,701211.3151875001,1.4024226303750003,5,0.6964277236020068,3,273086.0,5,4,673018.5031175,5,0.7,1,0.3164267946839045,0.30000000000000004,0.30000000000000004,0.016426794683904455,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-02-27,2026-02-26,212868.31518750003,513188.0,726056.3151875001,1.4521126303750003,5,0.7068156963381993,5,488098.0,5,0,700966.3151875001,5,0.7,2,0.3036783802236778,0.30000000000000004,0.30000000000000004,0.0036783802236777796,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-02,2026-02-27,212868.31518750003,521750.0,734618.3151875001,1.4692366303750002,5,0.7102327687907308,5,518389.0,5,0,731257.3151875001,5,0.7,1,0.291099057426754,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-03,2026-03-02,212868.31518750003,496396.0,709264.3151875001,1.4185286303750002,5,0.6998744887775349,5,528474.0,5,0,741342.3151875001,5,0.7,2,0.28713903257183077,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-04,2026-03-03,212868.31518750003,484854.0,697722.3151875001,1.395444630375,5,0.6949096932204388,5,481139.0,5,0,694007.3151875001,5,0.7,3,0.30672344589046496,0.30000000000000004,0.30000000000000004,0.006723445890464919,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-05,2026-03-04,212868.31518750003,484848.0,697716.3151875001,1.3954326303750002,5,0.6949070696013535,5,492470.0,5,0,705338.3151875001,5,0.7,4,0.3017960468104065,0.30000000000000004,0.30000000000000004,0.0017960468104064597,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-06,2026-03-05,212868.31518750003,487469.0,700337.3151875001,1.4006746303750002,5,0.69604887449056,5,479300.0,5,0,692168.3151875001,5,0.7,4,0.3075383696663962,0.30000000000000004,0.30000000000000004,0.00753836966639615,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-09,2026-03-06,212096.99199750007,477770.08,689867.0719975,1.379734143995,5,0.692553825792299,4,365928.0,5,2,685426.3151875001,5,0.7,3,0.30951049553778737,0.30000000000000004,0.30000000000000004,0.009510495537787322,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-10,2026-03-09,210602.20524750004,498814.31999999995,709416.5252475,1.4188330504950002,5,0.7031332119391699,4,421845.44,5,2,695766.4319975001,5,0.7,2,0.30273176139127034,0.30000000000000004,0.30000000000000004,0.002731761391270293,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-11,2026-03-10,216632.01749750006,481123.92,697755.9374975001,1.3955118749950002,5,0.689530384686585,4,376945.96,5,2,706108.1652475001,5,0.7,1,0.30687248033161413,0.30000000000000004,0.30000000000000004,0.006872480331614084,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-12,2026-03-11,210158.48749750006,480785.76,690944.2474975,1.381888494995,5,0.6958387188855488,3,290734.48,5,4,697294.4974975,5,0.7,1,0.30151648452671015,0.30000000000000004,0.30000000000000004,0.0015164845267101046,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-13,2026-03-12,210158.48749750006,497675.96,707834.4474975001,1.4156688949950003,5,0.7030965528161268,5,486826.92000000004,5,0,696985.4074975001,5,0.7,3,0.30152494619947096,0.30000000000000004,0.30000000000000004,0.0015249461994709113,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-16,2026-03-13,210158.48749750006,499819.44,709977.9274975001,1.4199558549950002,5,0.7039929280079766,5,495458.07999999996,5,0,705616.5674975,5,0.7,3,0.2978366682103799,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-17,2026-03-16,210158.48749750006,489135.28,699293.7674975,1.398587534995,5,0.6994703838851941,5,492398.48000000004,5,0,702556.9674975001,5,0.7,3,0.2991337318112184,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-18,2026-03-17,210158.48749750006,512872.72000000003,723031.2074975001,1.4460624149950003,5,0.7093369064595643,5,492033.4,5,0,702191.8874975,5,0.7,3,0.29928925588484284,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-19,2026-03-18,210158.48749750006,489294.48000000004,699452.9674975001,1.3989059349950002,5,0.6995387863612843,5,495382.52,5,0,705541.0074975,5,0.7,4,0.2978685650645823,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-20,2026-03-19,210158.48749750006,470867.80000000005,681026.2874975001,1.362052574995,5,0.6914091403582252,5,492114.36,5,0,702272.8474975001,5,0.7,4,0.29925475297298626,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-23,2026-03-20,219907.03509250004,444880.82,664787.8550925001,1.3295757101850003,5,0.6692072013531268,4,327587.0,5,2,665880.4074975001,5,0.7,4,0.33034170106149097,0.30000000000000004,0.30000000000000004,0.030341701061490922,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-24,2026-03-23,272367.66009250004,398471.66,670839.3200925,1.3416786401849998,4,0.5939897201390282,4,397569.66000000003,5,1,669976.6950925001,5,0.7,4,0.4065569299153143,0.30000000000000004,0.30000000000000004,0.10655692991531424,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-25,2026-03-24,222427.2520575,459802.49,682229.7420574999,1.364459484115,5,0.6739701623287581,3,302287.82,5,3,675798.4800925001,5,0.7,3,0.3292246006625875,0.30000000000000004,0.30000000000000004,0.029224600662587474,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-26,2026-03-25,267137.4494475,411342.14,678479.5894475,1.356959178895,4,0.6062704706194102,3,276809.92000000004,5,3,680593.1720575001,5,0.7,1,0.3926442938775787,0.30000000000000004,0.30000000000000004,0.09264429387757867,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-27,2026-03-26,203831.8658425,479182.42,683014.2858424999,1.3660285716849998,5,0.7015701280814752,4,403220.07,5,1,670357.5194475,5,0.7,3,0.3040859345375461,0.30000000000000004,0.30000000000000004,0.0040859345375460765,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-30,2026-03-27,203831.8658425,477983.85,681815.7158425,1.363631431685,5,0.7010455155164166,5,471352.76,5,0,675184.6258425,5,0.7,4,0.3018905615455287,0.30000000000000004,0.30000000000000004,0.001890561545528635,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-03-31,2026-03-30,203831.8658425,470808.87,674640.7358425,1.349281471685,5,0.6978660566828178,5,472214.43000000005,5,0,676046.2958424999,5,0.7,5,0.3015057801455467,0.30000000000000004,0.30000000000000004,0.0015057801455466424,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-01,2026-03-31,203831.8658425,489141.69,692973.5558425,1.385947111685,5,0.7058590993494892,5,485248.16000000003,5,0,689080.0258424999,5,0.7,5,0.29580289400100673,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-02,2026-04-01,203831.8658425,480139.9,683971.7658425,1.3679435316850002,5,0.7019878947906207,5,486496.94999999995,5,0,690328.8158425,5,0.7,3,0.295267792919432,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-03,2026-04-02,203831.8658425,475597.97000000003,679429.8358425,1.3588596716849999,5,0.6999957095058295,5,481794.5900000001,5,0,685626.4558425001,5,0.7,5,0.2972928831808725,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-07,2026-04-03,208696.8329925,475302.47000000003,683999.3029925,1.367998605985,5,0.6948873601486867,4,354441.11999999994,5,2,680016.7858425,5,0.7,4,0.30698026209607976,0.30000000000000004,0.30000000000000004,0.006980262096079715,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-08,2026-04-07,208696.8329925,490632.49,699329.3229925,1.3986586459850001,5,0.7015757438863489,5,490125.63,5,0,698822.4629925,5,0.7,4,0.2986407049636294,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-09,2026-04-08,232241.2197025,468352.67000000004,700593.8897025001,1.401187779405,5,0.6685080713434157,3,319846.65,5,4,693319.2029925,5,0.7,2,0.3350809611489295,0.30000000000000004,0.30000000000000004,0.035080961148929446,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-10,2026-04-09,232993.63562749999,460036.56,693030.1956275,1.3860603912549998,5,0.6638044964021557,4,331311.77,5,2,702489.0897025,5,0.7,2,0.33176677292105766,0.30000000000000004,0.30000000000000004,0.03176677292105762,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-13,2026-04-10,207631.88207499997,474266.0,681897.882075,1.36379576415,5,0.6955088327255383,4,388292.0,5,2,687212.7056275,5,0.7,1,0.3021880783742119,0.30000000000000004,0.30000000000000004,0.002188078374211866,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-14,2026-04-13,207631.88207499997,476975.0,684606.882075,1.36921376415,5,0.6967137089745856,5,478951.0,5,0,686582.882075,5,0.7,2,0.3024134266900044,0.30000000000000004,0.30000000000000004,0.0024134266900043833,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-15,2026-04-14,207631.88207499997,474905.0,682536.882075,1.36507376415,5,0.6957939013584551,5,476094.0,5,0,683725.882075,5,0.7,5,0.30367708392853293,0.30000000000000004,0.30000000000000004,0.003677083928532887,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-16,2026-04-15,207631.88207499997,466992.0,674623.882075,1.34924776415,5,0.692225716296363,5,463997.0,5,0,671628.882075,5,0.7,5,0.30914674400767356,0.30000000000000004,0.30000000000000004,0.009146744007673513,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-17,2026-04-16,207631.88207499997,484717.0,692348.882075,1.38469776415,5,0.7001051240918912,5,468065.0,5,0,675696.882075,5,0.7,5,0.30728554116955886,0.30000000000000004,0.30000000000000004,0.007285541169558818,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-20,2026-04-17,207631.88207499997,507973.0,715604.882075,1.43120976415,5,0.7098512219858796,5,492581.0,5,0,700212.882075,5,0.7,5,0.29652679547926464,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-21,2026-04-20,214960.90849999996,505894.8,720855.7085,1.4417114169999998,5,0.7017975914385092,4,383634.0,5,2,710265.882075,5,0.7,4,0.30272218699080455,0.30000000000000004,0.30000000000000004,0.0027221869908045093,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-22,2026-04-21,214960.90849999996,528194.85,743155.7585,1.486311517,5,0.7107458213956637,5,505822.6,5,0,720783.5085,5,0.7,5,0.29823227913100897,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-23,2026-04-22,223847.19452249998,515370.22,739217.4145225,1.478434829045,5,0.6971835482703084,3,388328.95,5,4,742329.8584999999,5,0.7,3,0.3016287756009995,0.30000000000000004,0.30000000000000004,0.0016287756009994436,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-24,2026-04-23,226300.5770225,508220.48,734521.0570225,1.4690421140449998,5,0.6919072981517426,4,352389.44999999995,5,2,735326.6445225,5,0.7,3,0.3078542337720673,0.30000000000000004,0.30000000000000004,0.007854233772067232,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-27,2026-04-24,255446.09077250003,486976.66,742422.7507725,1.484845501545,5,0.6559290639912299,4,408480.65,5,2,741080.2270225,5,0.7,3,0.34475820696505416,0.30000000000000004,0.30000000000000004,0.044758206965054115,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-28,2026-04-27,255446.09077250003,481983.74,737429.8307725,1.474859661545,5,0.6535994611108888,5,484209.27,5,0,739655.3607725,5,0.7,4,0.3453582632128979,0.30000000000000004,0.30000000000000004,0.045358263212897876,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-29,2026-04-28,255446.09077250003,484224.25,739670.3407725,1.479340681545,5,0.6546487310742835,5,476365.26,5,0,731811.3507725,5,0.7,5,0.3490600282475137,0.30000000000000004,0.30000000000000004,0.049060028247513654,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-04-30,2026-04-29,255446.09077250003,473305.61,728751.7007725,1.4575034015450001,5,0.6494744499371747,5,485596.00999999995,5,0,741042.1007725,5,0.7,5,0.34471198128447766,0.30000000000000004,0.30000000000000004,0.04471198128447762,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-06,2026-04-30,255446.09077250003,496251.67,751697.7607725,1.503395521545,5,0.660174468911568,5,483497.12,5,0,738943.2107725,5,0.7,5,0.3456910991921201,0.30000000000000004,0.30000000000000004,0.045691099192120055,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-07,2026-05-06,255446.09077250003,516967.63,772413.7207725,1.544827441545,5,0.6692885122275852,5,503016.64999999997,5,0,758462.7407725,5,0.7,5,0.33679451480019473,0.30000000000000004,0.30000000000000004,0.03679451480019469,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-08,2026-05-07,244248.034755,528789.39,773037.424755,1.54607484951,5,0.6840411253925902,4,378091.88,5,2,765219.1707725,5,0.7,4,0.3192728823271036,0.30000000000000004,0.30000000000000004,0.019272882327103558,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-11,2026-05-08,244248.034755,549206.95,793454.984755,1.58690996951,5,0.6921715290119225,5,549111.14,5,0,793359.174755,5,0.7,5,0.3078656458853294,0.30000000000000004,0.30000000000000004,0.007865645885329342,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-12,2026-05-11,241545.5780325,555615.73,797161.3080325,1.594322616065,5,0.6969928474969933,3,418730.17000000004,5,4,793783.8347550001,5,0.7,2,0.3043723739134084,0.30000000000000004,0.30000000000000004,0.004372373913408334,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-13,2026-05-12,237091.40653249997,596212.96,833304.3665324999,1.666608733065,5,0.7154804222146686,4,374814.26,5,2,785041.8380325,5,0.7,2,0.3021097563874549,0.30000000000000004,0.30000000000000004,0.002109756387454864,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-14,2026-05-13,254096.12146249993,566812.23,820908.3514624999,1.641816702925,5,0.6904695621504986,4,509965.28,5,2,836983.4465325,5,0.7,1,0.303629873499293,0.30000000000000004,0.30000000000000004,0.003629873499292946,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-15,2026-05-14,254096.12146249993,550404.22,804500.3414624999,1.6090006829249999,5,0.6841566020959308,5,566497.06,5,0,820593.1814625,5,0.7,3,0.30964932100658915,0.30000000000000004,0.30000000000000004,0.009649321006589107,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-18,2026-05-15,254096.12146249993,551428.21,805524.3314624999,1.6110486629249998,5,0.6845581051522476,5,544307.52,5,0,798403.6414625,5,0.7,3,0.3182552136123173,0.30000000000000004,0.30000000000000004,0.018255213612317245,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-19,2026-05-18,254096.12146249993,544319.5700000001,798415.6914625,1.596831382925,5,0.6817495896190884,5,537485.01,5,0,791581.1314625,5,0.7,3,0.3209982039276758,0.30000000000000004,0.30000000000000004,0.020998203927675763,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-20,2026-05-19,254096.12146249993,562523.94,816620.0614624999,1.6332401229249998,5,0.6888441351692555,5,539706.21,5,0,793802.3314624999,5,0.7,4,0.3200999939044695,0.30000000000000004,0.30000000000000004,0.020099993904469482,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-21,2026-05-20,254096.12146249993,539841.65,793937.7714625,1.587875542925,5,0.6799546128225723,5,573829.99,5,0,827926.1114625,5,0.7,4,0.3069067612973926,0.30000000000000004,0.30000000000000004,0.0069067612973925385,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-22,2026-05-21,240003.93624999988,590425.2,830429.1362499999,1.6608582724999996,5,0.7109880593378567,4,381029.0,5,2,800751.9114625,5,0.7,3,0.29982012009138537,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-25,2026-05-22,240003.93624999988,638364.44,878368.3762499999,1.7567367524999997,5,0.7267616381242642,5,601226.6799999999,5,0,841230.6162499998,5,0.7,3,0.28530100024162064,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-05-26,2026-05-25,268845.17124999984,607364.0,876209.1712499999,1.7524183424999997,5,0.6931723838652984,3,455600.0,5,3,877303.9362499999,5,0.7,2,0.30649321252334194,0.30000000000000004,0.30000000000000004,0.006493212523341896,74700.0,900,0.4891304347826087,0,0
baseline_full_liquidity_detail_vol_position,2026-05-27,2026-05-26,282389.24551499984,578859.33,861248.5755149998,1.7224971510299996,5,0.6721164440287871,3,366850.0,5,3,877065.1712499999,5,0.7,2,0.32205692424567206,0.30000000000000004,0.30000000000000004,0.022056924245672016,77850.0,900,0.3420610078659532,0,0
baseline_full_liquidity_detail_vol_position,2026-05-28,2026-05-27,267471.00901499984,585056.38,852527.3890149998,1.7050547780299996,5,0.6862610955830607,3,395553.79000000004,5,3,847055.0355149999,5,0.7,1,0.3158180838569366,0.30000000000000004,0.30000000000000004,0.01581808385693656,83010.0,1000,0.45141116972102885,0,0
baseline_full_liquidity_detail_vol_position,2026-05-29,2026-05-28,258864.55901499983,587114.0,845978.5590149998,1.6919571180299995,5,0.6940057685192351,4,504900.0,5,1,858371.0090149998,5,0.7,2,0.3015788062266399,0.30000000000000004,0.30000000000000004,0.0015788062266398617,86000.0,1000,0.9090909090909091,0,0
baseline_full_liquidity_detail_vol_position,2026-06-01,2026-05-29,258864.55901499983,566083.0,824947.5590149998,1.6498951180299994,5,0.6862048306148235,4,501052.0,5,0,848026.5590149998,5,0.7,2,0.30525524968896767,0.30000000000000004,0.30000000000000004,0.005255249688967623,88110.0,1100,1.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-02,2026-06-01,249508.53329749982,596077.09,845585.6232974997,1.6911712465949995,5,0.7049281274148201,4,486784.0,5,2,830194.5590149998,5,0.7,2,0.30059066311105026,0.30000000000000004,0.30000000000000004,0.0005906631110502158,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-03,2026-06-02,249508.53329749982,603427.16,852935.6932974998,1.7058713865949995,5,0.7074708735275399,5,595587.28,5,0,845095.8132974999,5,0.7,4,0.29524289361218864,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-04,2026-06-03,249508.53329749982,631009.36,880517.8932974997,1.7610357865949995,5,0.7166343407706326,5,591980.13,5,0,841488.6632974998,5,0.7,4,0.29650849046469996,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-05,2026-06-04,294037.9332974998,557448.0,851485.9332974998,1.7029718665949996,5,0.6546766989340667,4,408503.0,5,2,860811.5332974999,5,0.7,2,0.34168965347270375,0.30000000000000004,0.30000000000000004,0.0416896534727037,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-08,2026-06-05,294037.9332974998,555814.0,849851.9332974998,1.6997038665949995,5,0.6540127500132795,5,519648.0,5,0,813685.9332974998,5,0.7,4,0.36136538837029847,0.30000000000000004,0.30000000000000004,0.061365388370298424,0.0,0,0.0,0,0
baseline_full_liquidity_detail_vol_position,2026-06-09,2026-06-08,281860.4346174998,596508.12,878368.5546174998,1.7567371092349997,5,0.6791091471389926,4,479393.0,5,2,860250.9332974998,5,0.7,3,0.3277021379146446,0.30000000000000004,0.30000000000000004,0.027702137914644542,0.0,0,0.0,0,0
