trade_date,listed_symbols,market_coverage,industry_coverage,adjustment_coverage,financial_coverage,universe_status_coverage
2021-08-20,4333,1.0,1.0,1.0,0.9976921301638587,1.0
2021-08-23,4333,1.0,1.0,1.0,0.9981537041310871,1.0
2021-08-24,4337,1.0,1.0,1.0,0.9983859810929214,1.0
2021-08-25,4336,1.0,1.0,1.0,0.9986162361623616,1.0
2021-08-26,4340,1.0,1.0,1.0,0.9988479262672811,1.0
2021-08-27,4340,1.0,1.0,1.0,0.9988479262672811,1.0
2021-08-30,4342,1.0,1.0,1.0,0.9988484569322893,1.0
2021-08-31,4342,1.0,1.0,1.0,0.9988484569322893,1.0
2021-09-01,4343,1.0,1.0,1.0,0.9988487220815104,1.0
2021-09-02,4342,1.0,1.0,1.0,0.9988484569322893,1.0
2021-09-03,4342,1.0,1.0,1.0,0.9988484569322893,1.0
2021-09-06,4344,1.0,1.0,1.0,0.9988489871086557,1.0
2021-09-07,4348,1.0,1.0,1.0,0.9988500459981601,1.0
2021-09-08,4350,1.0,1.0,1.0,0.9988505747126437,1.0
2021-09-09,4355,1.0,1.0,1.0,0.9988518943742825,1.0
2021-09-10,4356,1.0,1.0,1.0,0.998852157943067,1.0
2021-09-13,4362,1.0,1.0,1.0,0.9988537368179734,1.0
2021-09-14,4366,1.0,1.0,1.0,0.9988547869903802,1.0
2021-09-15,4365,1.0,1.0,1.0,0.9988545246277205,1.0
2021-09-16,4366,1.0,1.0,1.0,0.9988547869903802,1.0
2021-09-17,4367,1.0,1.0,1.0,0.998855049232883,1.0
2021-09-22,4364,1.0,1.0,1.0,0.9988542621448213,1.0
2021-09-23,4364,1.0,1.0,1.0,0.9988542621448213,1.0
2021-09-24,4365,1.0,1.0,1.0,0.9988545246277205,1.0
2021-09-27,4363,1.0,1.0,1.0,0.9988539995415998,1.0
2021-09-28,4367,1.0,1.0,1.0,0.998855049232883,1.0
2021-09-29,4372,1.0,1.0,1.0,0.9988563586459286,1.0
2021-09-30,4374,1.0,1.0,1.0,0.998856881572931,1.0
2021-10-08,4376,1.0,1.0,1.0,0.9988574040219378,1.0
2021-10-11,4379,1.0,1.0,1.0,0.9988581868006394,1.0
2021-10-12,4381,1.0,1.0,1.0,0.9988587080575211,1.0
2021-10-13,4381,1.0,1.0,1.0,0.9988587080575211,1.0
2021-10-14,4382,1.0,1.0,1.0,0.9988589685075308,1.0
2021-10-15,4384,1.0,1.0,1.0,0.9988594890510949,1.0
2021-10-18,4389,1.0,1.0,1.0,0.9988607883344726,1.0
2021-10-19,4391,1.0,1.0,1.0,0.9988613072193122,1.0
2021-10-20,4393,1.0,1.0,1.0,0.9988618256316868,1.0
2021-10-21,4397,1.0,1.0,1.0,0.9988628610416193,1.0
2021-10-22,4398,1.0,1.0,1.0,0.9988631195998181,1.0
2021-10-25,4399,1.0,1.0,1.0,0.9986360536485565,1.0
2021-10-26,4402,1.0,1.0,1.0,0.9988641526578828,1.0
2021-10-27,4408,1.0,1.0,1.0,0.9988656987295825,1.0
2021-10-28,4415,1.0,1.0,1.0,0.9986409966024915,1.0
2021-10-29,4416,1.0,1.0,1.0,0.9990942028985508,1.0
2021-11-01,4417,1.0,1.0,1.0,0.9993208059769074,1.0
2021-11-02,4420,1.0,1.0,1.0,0.9993212669683258,1.0
2021-11-03,4421,1.0,1.0,1.0,0.9993214204931011,1.0
2021-11-04,4422,1.0,1.0,1.0,0.9993215739484396,1.0
2021-11-05,4423,1.0,1.0,1.0,0.9993217273343884,1.0
2021-11-08,4424,1.0,1.0,1.0,0.9993218806509946,1.0
2021-11-09,4422,1.0,1.0,1.0,0.9993215739484396,1.0
2021-11-10,4425,1.0,1.0,1.0,0.9993220338983051,1.0
2021-11-11,4424,1.0,1.0,1.0,0.9993218806509946,1.0
2021-11-12,4428,1.0,1.0,1.0,0.9993224932249323,1.0
2021-11-15,4439,1.0,1.0,1.0,0.9993241721108358,1.0
2021-11-16,4442,1.0,1.0,1.0,0.9993246285457001,1.0
2021-11-17,4445,1.0,1.0,1.0,0.9993250843644544,1.0
2021-11-18,4449,1.0,1.0,1.0,0.9993256911665542,1.0
2021-11-19,4451,1.0,1.0,1.0,0.999325994158616,1.0
2021-11-22,4454,1.0,1.0,1.0,0.9993264481365065,1.0
2021-11-23,4455,1.0,1.0,1.0,0.9993265993265993,1.0
2021-11-24,4455,1.0,1.0,1.0,0.9993265993265993,1.0
2021-11-25,4456,1.0,1.0,1.0,0.999326750448833,1.0
2021-11-26,4457,1.0,1.0,1.0,0.9993269015032533,1.0
2021-11-29,4458,1.0,1.0,1.0,0.9993270524899058,1.0
2021-11-30,4459,1.0,1.0,1.0,0.9993272034088361,1.0
2021-12-01,4460,1.0,1.0,1.0,0.9993273542600897,1.0
2021-12-02,4463,1.0,1.0,1.0,0.9993278064082456,1.0
2021-12-03,4463,1.0,1.0,1.0,0.9993278064082456,1.0
2021-12-06,4468,1.0,1.0,1.0,0.9993285586392122,1.0
2021-12-07,4470,1.0,1.0,1.0,0.9993288590604027,1.0
2021-12-08,4471,1.0,1.0,1.0,0.9993290091702081,1.0
2021-12-09,4472,1.0,1.0,1.0,0.9993291592128801,1.0
2021-12-10,4475,1.0,1.0,1.0,0.9993296089385475,1.0
2021-12-13,4475,1.0,1.0,1.0,0.9993296089385475,1.0
2021-12-14,4475,1.0,1.0,1.0,0.9993296089385475,1.0
2021-12-15,4476,1.0,1.0,1.0,0.9993297587131368,1.0
2021-12-16,4478,1.0,1.0,1.0,0.9993300580616347,1.0
2021-12-17,4479,1.0,1.0,1.0,0.999330207635633,1.0
2021-12-20,4482,1.0,1.0,1.0,0.999330655957162,1.0
2021-12-21,4480,1.0,1.0,1.0,0.9993303571428571,1.0
2021-12-22,4484,1.0,1.0,1.0,0.9993309545049064,1.0
2021-12-23,4491,1.0,1.0,1.0,0.9993319973279893,1.0
2021-12-24,4493,1.0,1.0,1.0,0.9993322946806142,1.0
2021-12-27,4494,1.0,1.0,1.0,0.9993324432576769,1.0
2021-12-28,4497,1.0,1.0,1.0,0.9993328885923949,1.0
2021-12-29,4498,1.0,1.0,1.0,0.9993330369052913,1.0
2021-12-30,4500,1.0,1.0,1.0,0.9993333333333333,1.0
2021-12-31,4499,1.0,1.0,1.0,0.9995554567681707,1.0
2022-01-04,4500,1.0,1.0,1.0,0.9993333333333333,1.0
2022-01-05,4502,1.0,1.0,1.0,0.9993336294980009,1.0
2022-01-06,4505,1.0,1.0,1.0,0.9993340732519422,1.0
2022-01-07,4508,1.0,1.0,1.0,0.9993345164152617,1.0
2022-01-10,4508,1.0,1.0,1.0,0.9993345164152617,1.0
2022-01-11,4511,1.0,1.0,1.0,0.9993349589891377,1.0
2022-01-12,4513,1.0,1.0,1.0,0.9993352537115001,1.0
2022-01-13,4514,1.0,1.0,1.0,0.9993354009747453,1.0
2022-01-14,4514,1.0,1.0,1.0,0.9993354009747453,1.0
2022-01-17,4515,1.0,1.0,1.0,0.9993355481727575,1.0
2022-01-18,4520,1.0,1.0,1.0,0.9993362831858407,1.0
2022-01-19,4519,1.0,1.0,1.0,0.9993361363133436,1.0
2022-01-20,4520,1.0,1.0,1.0,0.9993362831858407,1.0
2022-01-21,4521,1.0,1.0,1.0,0.9993364299933643,1.0
2022-01-24,4523,1.0,1.0,1.0,0.9993367234136635,1.0
2022-01-25,4523,1.0,1.0,1.0,0.9993367234136635,1.0
2022-01-26,4524,1.0,1.0,1.0,0.9993368700265252,1.0
2022-01-27,4530,1.0,1.0,1.0,0.9993377483443708,1.0
2022-01-28,4535,1.0,1.0,1.0,0.9993384785005512,1.0
2022-02-07,4535,1.0,1.0,1.0,0.9993384785005512,1.0
2022-02-08,4534,1.0,1.0,1.0,0.9993383325981473,1.0
2022-02-09,4536,1.0,1.0,1.0,0.9993386243386243,1.0
2022-02-10,4540,1.0,1.0,1.0,0.9993392070484581,1.0
2022-02-11,4540,1.0,1.0,1.0,0.9993392070484581,1.0
2022-02-14,4541,1.0,1.0,1.0,0.9995595683770094,1.0
2022-02-15,4543,1.0,1.0,1.0,0.99933964340744,1.0
2022-02-16,4545,1.0,1.0,1.0,0.9993399339933994,1.0
2022-02-17,4545,1.0,1.0,1.0,0.9993399339933994,1.0
2022-02-18,4548,1.0,1.0,1.0,0.9993403693931399,1.0
2022-02-21,4548,1.0,1.0,1.0,0.9993403693931399,1.0
2022-02-22,4549,1.0,1.0,1.0,0.9993405143987689,1.0
2022-02-23,4551,1.0,1.0,1.0,0.999340804218853,1.0
2022-02-24,4552,1.0,1.0,1.0,0.9993409490333919,1.0
2022-02-25,4552,1.0,1.0,1.0,0.9993409490333919,1.0
2022-02-28,4554,1.0,1.0,1.0,0.9993412384716732,1.0
2022-03-01,4555,1.0,1.0,1.0,0.9993413830954995,1.0
2022-03-02,4554,1.0,1.0,1.0,0.9993412384716732,1.0
2022-03-03,4555,1.0,1.0,1.0,0.9993413830954995,1.0
2022-03-04,4557,1.0,1.0,1.0,0.9993416721527321,1.0
2022-03-07,4558,1.0,1.0,1.0,0.9995612110574813,1.0
2022-03-08,4557,1.0,1.0,1.0,0.9995611147684881,1.0
2022-03-09,4556,1.0,1.0,1.0,0.9995610184372257,1.0
2022-03-10,4558,1.0,1.0,1.0,0.999341816586222,1.0
2022-03-11,4562,1.0,1.0,1.0,0.9993423936869794,1.0
2022-03-14,4567,1.0,1.0,1.0,0.9993431136413401,1.0
2022-03-15,4570,1.0,1.0,1.0,0.9993435448577681,1.0
2022-03-16,4571,1.0,1.0,1.0,0.9993436884707941,1.0
2022-03-17,4573,1.0,1.0,1.0,0.999343975508419,1.0
2022-03-18,4575,1.0,1.0,1.0,0.9995628415300546,1.0
2022-03-21,4577,1.0,1.0,1.0,0.9995630325540747,1.0
2022-03-22,4583,1.0,1.0,1.0,0.999563604625791,1.0
2022-03-23,4586,1.0,1.0,1.0,0.9995638901003053,1.0
2022-03-24,4586,1.0,1.0,1.0,0.9995638901003053,1.0
2022-03-25,4586,1.0,1.0,1.0,0.9993458351504579,1.0
2022-03-28,4588,1.0,1.0,1.0,0.9993461203138623,1.0
2022-03-29,4591,1.0,1.0,1.0,0.9993465475931169,1.0
2022-03-30,4591,1.0,1.0,1.0,0.9993465475931169,1.0
2022-03-31,4590,1.0,1.0,1.0,0.9993464052287582,1.0
2022-04-01,4591,1.0,1.0,1.0,0.999564365062078,1.0
2022-04-06,4590,1.0,1.0,1.0,0.9995642701525055,1.0
2022-04-07,4592,1.0,1.0,1.0,0.9995644599303136,1.0
2022-04-08,4592,1.0,1.0,1.0,0.9997822299651568,1.0
2022-04-11,4592,1.0,1.0,1.0,0.9997822299651568,1.0
2022-04-12,4598,1.0,1.0,1.0,0.9997825141365811,1.0
2022-04-13,4602,1.0,1.0,1.0,0.9997827031725337,1.0
2022-04-14,4603,1.0,1.0,1.0,0.9997827503801868,1.0
2022-04-15,4601,1.0,1.0,1.0,0.9997826559443599,1.0
2022-04-18,4598,1.0,1.0,1.0,0.9997825141365811,1.0
2022-04-19,4606,1.0,1.0,1.0,0.9995657837603127,1.0
2022-04-20,4608,1.0,1.0,1.0,0.9995659722222222,1.0
2022-04-21,4612,1.0,1.0,1.0,0.9995663486556808,1.0
2022-04-22,4615,1.0,1.0,1.0,0.9993499458288191,1.0
2022-04-25,4615,1.0,1.0,1.0,0.9993499458288191,1.0
2022-04-26,4615,1.0,1.0,1.0,0.999566630552546,1.0
2022-04-27,4612,1.0,1.0,1.0,0.9995663486556808,1.0
2022-04-28,4610,1.0,1.0,1.0,0.9995661605206074,1.0
2022-04-29,4616,1.0,1.0,1.0,0.9995667244367418,1.0
2022-05-05,4601,1.0,1.0,1.0,0.9997826559443599,1.0
2022-05-06,4622,1.0,1.0,1.0,0.9997836434443964,1.0
2022-05-09,4621,1.0,1.0,1.0,0.9997835966241073,1.0
2022-05-10,4625,1.0,1.0,1.0,0.9997837837837837,1.0
2022-05-11,4624,1.0,1.0,1.0,0.9997837370242214,1.0
2022-05-12,4625,1.0,1.0,1.0,0.9997837837837837,1.0
2022-05-13,4628,1.0,1.0,1.0,0.9997839239412273,1.0
2022-05-16,4627,1.0,1.0,1.0,0.9997838772422736,1.0
2022-05-17,4627,1.0,1.0,1.0,0.9997838772422736,1.0
2022-05-18,4629,1.0,1.0,1.0,0.9997839706200043,1.0
2022-05-19,4627,1.0,1.0,1.0,0.9997838772422736,1.0
2022-05-20,4632,1.0,1.0,1.0,0.9997841105354058,1.0
2022-05-23,4633,1.0,1.0,1.0,0.9997841571336067,1.0
2022-05-24,4637,1.0,1.0,1.0,0.9997843433254259,1.0
2022-05-25,4634,1.0,1.0,1.0,0.9997842037116962,1.0
2022-05-26,4638,1.0,1.0,1.0,0.9997843898231996,1.0
2022-05-27,4639,1.0,1.0,1.0,0.999784436300927,1.0
2022-05-30,4642,1.0,1.0,1.0,0.9997845756139595,1.0
2022-05-31,4644,1.0,1.0,1.0,0.9997846683893196,1.0
2022-06-01,4643,1.0,1.0,1.0,0.9997846220116304,1.0
2022-06-02,4643,1.0,1.0,1.0,0.9997846220116304,1.0
2022-06-06,4652,1.0,1.0,1.0,0.9997850386930353,1.0
2022-06-07,4652,1.0,1.0,1.0,0.9997850386930353,1.0
2022-06-08,4656,1.0,1.0,1.0,0.9997852233676976,1.0
2022-06-09,4654,1.0,1.0,1.0,0.9997851310700473,1.0
2022-06-10,4658,1.0,1.0,1.0,0.9997853155860884,1.0
2022-06-13,4658,1.0,1.0,1.0,0.9997853155860884,1.0
2022-06-14,4658,1.0,1.0,1.0,0.9997853155860884,1.0
2022-06-15,4659,1.0,1.0,1.0,0.9997853616655935,1.0
2022-06-16,4659,1.0,1.0,1.0,0.9997853616655935,1.0
2022-06-17,4660,1.0,1.0,1.0,0.9997854077253219,1.0
2022-06-20,4663,1.0,1.0,1.0,0.9997855457859747,1.0
2022-06-21,4664,1.0,1.0,1.0,0.9997855917667239,1.0
2022-06-22,4663,1.0,1.0,1.0,0.9997855457859747,1.0
2022-06-23,4668,1.0,1.0,1.0,0.9997857754927164,1.0
2022-06-24,4669,1.0,1.0,1.0,0.9997858213750268,1.0
2022-06-27,4672,1.0,1.0,1.0,0.9997859589041096,1.0
2022-06-28,4672,1.0,1.0,1.0,0.9997859589041096,1.0
2022-06-29,4673,1.0,1.0,1.0,0.9997860047078965,1.0
2022-06-30,4674,1.0,1.0,1.0,0.9997860504920839,1.0
2022-07-01,4678,1.0,1.0,1.0,0.999786233433091,1.0
2022-07-04,4674,1.0,1.0,1.0,0.9997860504920839,1.0
2022-07-05,4679,1.0,1.0,1.0,0.9997862791194699,1.0
2022-07-06,4684,1.0,1.0,1.0,0.9997865072587532,1.0
2022-07-07,4686,1.0,1.0,1.0,0.9997865983781477,1.0
2022-07-08,4689,1.0,1.0,1.0,0.999786734911495,1.0
2022-07-11,4689,1.0,1.0,1.0,0.999786734911495,1.0
2022-07-12,4689,1.0,1.0,1.0,0.999786734911495,1.0
2022-07-13,4690,1.0,1.0,1.0,0.9997867803837953,1.0
2022-07-14,4693,1.0,1.0,1.0,0.9997869166844237,1.0
2022-07-15,4697,1.0,1.0,1.0,0.9997870981477539,1.0
2022-07-18,4700,1.0,1.0,1.0,0.9997872340425532,1.0
2022-07-19,4701,1.0,1.0,1.0,0.9997872793022761,1.0
2022-07-20,4701,1.0,1.0,1.0,0.9997872793022761,1.0
2022-07-21,4701,1.0,1.0,1.0,0.9997872793022761,1.0
2022-07-22,4704,1.0,1.0,1.0,0.9997874149659864,1.0
2022-07-25,4702,1.0,1.0,1.0,0.9997873245427478,1.0
2022-07-26,4706,1.0,1.0,1.0,0.9997875053123672,1.0
2022-07-27,4707,1.0,1.0,1.0,0.9997875504567665,1.0
2022-07-28,4708,1.0,1.0,1.0,0.9997875955819882,1.0
2022-07-29,4710,1.0,1.0,1.0,0.9997876857749469,1.0
2022-08-01,4712,1.0,1.0,1.0,0.9997877758913413,1.0
2022-08-02,4715,1.0,1.0,1.0,0.9997879109225875,1.0
2022-08-03,4716,1.0,1.0,1.0,0.9997879558948262,1.0
2022-08-04,4717,1.0,1.0,1.0,0.9997880008479966,1.0
2022-08-05,4722,1.0,1.0,1.0,0.9997882253282507,1.0
2022-08-08,4726,1.0,1.0,1.0,0.9997884045704613,1.0
2022-08-09,4727,1.0,1.0,1.0,0.9997884493336154,1.0
2022-08-10,4727,1.0,1.0,1.0,0.9997884493336154,1.0
2022-08-11,4728,1.0,1.0,1.0,0.9997884940778342,1.0
2022-08-12,4731,1.0,1.0,1.0,0.9997886281969985,1.0
2022-08-15,4730,1.0,1.0,1.0,0.9997885835095137,1.0
2022-08-16,4734,1.0,1.0,1.0,0.9997887621461766,1.0
2022-08-17,4735,1.0,1.0,1.0,0.9997888067581837,1.0
2022-08-18,4742,1.0,1.0,1.0,0.9997891185153943,1.0
2022-08-19,4745,1.0,1.0,1.0,0.9997892518440463,1.0
2022-08-22,4746,1.0,1.0,1.0,0.9997892962494732,1.0
2022-08-23,4747,1.0,1.0,1.0,0.9997893406361913,1.0
2022-08-24,4747,1.0,1.0,1.0,0.9997893406361913,1.0
2022-08-25,4751,1.0,1.0,1.0,0.9997895179962113,1.0
2022-08-26,4753,1.0,1.0,1.0,0.9997896065642752,1.0
2022-08-29,4757,1.0,1.0,1.0,0.9997897834769813,1.0
2022-08-30,4757,1.0,1.0,1.0,0.9997897834769813,1.0
2022-08-31,4763,1.0,1.0,1.0,0.9997900482888935,1.0
2022-09-01,4763,1.0,1.0,1.0,0.9997900482888935,1.0
2022-09-02,4770,1.0,1.0,1.0,0.9997903563941299,1.0
2022-09-05,4771,1.0,1.0,1.0,0.9997904003353595,1.0
2022-09-06,4770,1.0,1.0,1.0,0.9997903563941299,1.0
2022-09-07,4770,1.0,1.0,1.0,0.9997903563941299,1.0
2022-09-08,4774,1.0,1.0,1.0,0.9997905320485966,1.0
2022-09-09,4779,1.0,1.0,1.0,0.9997907512031806,1.0
2022-09-13,4780,1.0,1.0,1.0,0.9997907949790795,1.0
2022-09-14,4781,1.0,1.0,1.0,0.999790838736666,1.0
2022-09-15,4778,1.0,1.0,1.0,0.9997907074089577,1.0
2022-09-16,4779,1.0,1.0,1.0,0.9997907512031806,1.0
2022-09-19,4784,1.0,1.0,1.0,0.9997909698996655,1.0
2022-09-20,4786,1.0,1.0,1.0,0.9997910572503134,1.0
2022-09-21,4792,1.0,1.0,1.0,0.9997913188647746,1.0
2022-09-22,4791,1.0,1.0,1.0,0.9997912753078689,1.0
2022-09-23,4794,1.0,1.0,1.0,0.9997914059240718,1.0
2022-09-26,4798,1.0,1.0,1.0,0.9997915798249271,1.0
2022-09-27,4803,1.0,1.0,1.0,0.9997917967936706,1.0
2022-09-28,4806,1.0,1.0,1.0,0.9997919267582189,1.0
2022-09-29,4807,1.0,1.0,1.0,0.9997919700436863,1.0
2022-09-30,4808,1.0,1.0,1.0,0.9997920133111481,1.0
2022-10-10,4812,1.0,1.0,1.0,0.9997921862011637,1.0
2022-10-11,4813,1.0,1.0,1.0,0.9997922293787659,1.0
2022-10-12,4815,1.0,1.0,1.0,0.9997923156801661,1.0
2022-10-13,4817,1.0,1.0,1.0,0.9997924019099025,1.0
2022-10-14,4820,1.0,1.0,1.0,0.999792531120332,1.0
2022-10-17,4817,1.0,1.0,1.0,0.9997924019099025,1.0
2022-10-18,4820,1.0,1.0,1.0,0.999792531120332,1.0
2022-10-19,4826,1.0,1.0,1.0,0.9997927890592623,1.0
2022-10-20,4826,1.0,1.0,1.0,0.9997927890592623,1.0
2022-10-21,4827,1.0,1.0,1.0,0.9997928319867413,1.0
2022-10-24,4827,1.0,1.0,1.0,0.9997928319867413,1.0
2022-10-25,4829,1.0,1.0,1.0,0.999792917788362,1.0
2022-10-26,4831,1.0,1.0,1.0,0.9997930035189402,1.0
2022-10-27,4833,1.0,1.0,1.0,0.999793089178564,1.0
2022-10-28,4837,1.0,1.0,1.0,1.0,1.0
2022-10-31,4839,1.0,1.0,1.0,1.0,1.0
2022-11-01,4841,1.0,1.0,1.0,1.0,1.0
2022-11-02,4840,1.0,1.0,1.0,1.0,1.0
2022-11-03,4841,1.0,1.0,1.0,1.0,1.0
2022-11-04,4843,1.0,1.0,1.0,1.0,1.0
2022-11-07,4846,1.0,1.0,1.0,1.0,1.0
2022-11-08,4846,1.0,1.0,1.0,1.0,1.0
2022-11-09,4848,1.0,1.0,1.0,1.0,1.0
2022-11-10,4852,1.0,1.0,1.0,1.0,1.0
2022-11-11,4855,1.0,1.0,1.0,1.0,1.0
2022-11-14,4854,1.0,1.0,1.0,1.0,1.0
2022-11-15,4853,1.0,1.0,1.0,1.0,1.0
2022-11-16,4856,1.0,1.0,1.0,1.0,1.0
2022-11-17,4856,1.0,1.0,1.0,1.0,1.0
2022-11-18,4860,1.0,1.0,1.0,1.0,1.0
2022-11-21,4864,1.0,1.0,1.0,1.0,1.0
2022-11-22,4866,1.0,1.0,1.0,1.0,1.0
2022-11-23,4868,1.0,1.0,1.0,1.0,1.0
2022-11-24,4870,1.0,1.0,1.0,1.0,1.0
2022-11-25,4872,1.0,1.0,1.0,1.0,1.0
2022-11-28,4874,1.0,1.0,1.0,1.0,1.0
2022-11-29,4877,1.0,1.0,1.0,1.0,1.0
2022-11-30,4878,1.0,1.0,1.0,1.0,1.0
2022-12-01,4880,1.0,1.0,1.0,1.0,1.0
2022-12-02,4881,1.0,1.0,1.0,1.0,1.0
2022-12-05,4879,1.0,1.0,1.0,1.0,1.0
2022-12-06,4880,1.0,1.0,1.0,1.0,1.0
2022-12-07,4882,1.0,1.0,1.0,1.0,1.0
2022-12-08,4886,1.0,1.0,1.0,1.0,1.0
2022-12-09,4888,1.0,1.0,1.0,1.0,1.0
2022-12-12,4894,1.0,1.0,1.0,1.0,1.0
2022-12-13,4895,1.0,1.0,1.0,1.0,1.0
2022-12-14,4896,1.0,1.0,1.0,1.0,1.0
2022-12-15,4900,1.0,1.0,1.0,1.0,1.0
2022-12-16,4905,1.0,1.0,1.0,1.0,1.0
2022-12-19,4901,1.0,1.0,1.0,1.0,1.0
2022-12-20,4903,1.0,1.0,1.0,1.0,1.0
2022-12-21,4902,1.0,1.0,1.0,1.0,1.0
2022-12-22,4911,1.0,1.0,1.0,1.0,1.0
2022-12-23,4916,1.0,1.0,1.0,1.0,1.0
2022-12-26,4917,1.0,1.0,1.0,1.0,1.0
2022-12-27,4922,1.0,1.0,1.0,1.0,1.0
2022-12-28,4923,1.0,1.0,1.0,1.0,1.0
2022-12-29,4928,1.0,1.0,1.0,1.0,1.0
2022-12-30,4933,1.0,1.0,1.0,1.0,1.0
2023-01-03,4934,1.0,1.0,1.0,1.0,1.0
2023-01-04,4936,1.0,1.0,1.0,1.0,1.0
2023-01-05,4936,1.0,1.0,1.0,1.0,1.0
2023-01-06,4936,1.0,1.0,1.0,1.0,1.0
2023-01-09,4933,1.0,1.0,1.0,1.0,1.0
2023-01-10,4937,1.0,1.0,1.0,1.0,1.0
2023-01-11,4938,1.0,1.0,1.0,1.0,1.0
2023-01-12,4935,1.0,1.0,1.0,1.0,1.0
2023-01-13,4936,1.0,1.0,1.0,1.0,1.0
2023-01-16,4937,1.0,1.0,1.0,1.0,1.0
2023-01-17,4936,1.0,1.0,1.0,1.0,1.0
2023-01-18,4937,1.0,1.0,1.0,1.0,1.0
2023-01-19,4939,1.0,1.0,1.0,1.0,1.0
2023-01-20,4940,1.0,1.0,1.0,1.0,1.0
2023-01-30,4940,1.0,1.0,1.0,1.0,1.0
2023-01-31,4939,1.0,1.0,1.0,1.0,1.0
2023-02-01,4941,1.0,1.0,1.0,1.0,1.0
2023-02-02,4944,1.0,1.0,1.0,1.0,1.0
2023-02-03,4944,1.0,1.0,1.0,1.0,1.0
2023-02-06,4946,1.0,1.0,1.0,1.0,1.0
2023-02-07,4948,1.0,1.0,1.0,1.0,1.0
2023-02-08,4949,1.0,1.0,1.0,1.0,1.0
2023-02-09,4952,1.0,1.0,1.0,1.0,1.0
2023-02-10,4953,1.0,1.0,1.0,1.0,1.0
2023-02-13,4954,1.0,1.0,1.0,1.0,1.0
2023-02-14,4955,1.0,1.0,1.0,1.0,1.0
2023-02-15,4956,1.0,1.0,1.0,1.0,1.0
2023-02-16,4961,1.0,1.0,1.0,1.0,1.0
2023-02-17,4963,1.0,1.0,1.0,1.0,1.0
2023-02-20,4965,1.0,1.0,1.0,1.0,1.0
2023-02-21,4966,1.0,1.0,1.0,1.0,1.0
2023-02-22,4968,1.0,1.0,1.0,1.0,1.0
2023-02-23,4968,1.0,1.0,1.0,1.0,1.0
2023-02-24,4967,1.0,1.0,1.0,1.0,1.0
2023-02-27,4967,1.0,1.0,1.0,1.0,1.0
2023-02-28,4970,1.0,1.0,1.0,1.0,1.0
2023-03-01,4972,1.0,1.0,1.0,1.0,1.0
2023-03-02,4974,1.0,1.0,1.0,1.0,1.0
2023-03-03,4976,1.0,1.0,1.0,1.0,1.0
2023-03-06,4977,1.0,1.0,1.0,1.0,1.0
2023-03-07,4978,1.0,1.0,1.0,1.0,1.0
2023-03-08,4979,1.0,1.0,1.0,1.0,1.0
2023-03-09,4981,1.0,1.0,1.0,1.0,1.0
2023-03-10,4983,1.0,1.0,1.0,1.0,1.0
2023-03-13,4988,1.0,1.0,1.0,1.0,1.0
2023-03-14,4989,1.0,1.0,1.0,1.0,1.0
2023-03-15,4992,1.0,1.0,1.0,1.0,1.0
2023-03-16,4992,1.0,1.0,1.0,1.0,1.0
2023-03-17,4993,1.0,1.0,1.0,1.0,1.0
2023-03-20,4993,1.0,1.0,1.0,1.0,1.0
2023-03-21,4996,1.0,1.0,1.0,1.0,1.0
2023-03-22,4995,1.0,1.0,1.0,1.0,1.0
2023-03-23,4998,1.0,1.0,1.0,1.0,1.0
2023-03-24,4999,1.0,1.0,1.0,1.0,1.0
2023-03-27,5000,1.0,1.0,1.0,1.0,1.0
2023-03-28,5001,1.0,1.0,1.0,1.0,1.0
2023-03-29,5005,1.0,1.0,1.0,1.0,1.0
2023-03-30,5006,1.0,1.0,1.0,1.0,1.0
2023-03-31,5005,1.0,1.0,1.0,1.0,1.0
2023-04-03,5007,1.0,1.0,1.0,1.0,1.0
2023-04-04,5012,1.0,1.0,1.0,1.0,1.0
2023-04-06,5012,1.0,1.0,1.0,1.0,1.0
2023-04-07,5011,1.0,1.0,1.0,1.0,1.0
2023-04-10,5021,1.0,1.0,1.0,1.0,1.0
2023-04-11,5022,1.0,1.0,1.0,1.0,1.0
2023-04-12,5021,1.0,1.0,1.0,1.0,1.0
2023-04-13,5023,1.0,1.0,1.0,1.0,1.0
2023-04-14,5021,1.0,1.0,1.0,1.0,1.0
2023-04-17,5023,1.0,1.0,1.0,1.0,1.0
2023-04-18,5031,1.0,1.0,1.0,1.0,1.0
2023-04-19,5032,1.0,1.0,1.0,1.0,1.0
2023-04-20,5034,1.0,1.0,1.0,1.0,1.0
2023-04-21,5033,1.0,1.0,1.0,1.0,1.0
2023-04-24,5036,1.0,1.0,1.0,1.0,1.0
2023-04-25,5038,1.0,1.0,1.0,1.0,1.0
2023-04-26,5031,1.0,1.0,1.0,1.0,1.0
2023-04-27,5031,1.0,1.0,1.0,1.0,1.0
2023-04-28,5027,1.0,1.0,1.0,1.0,1.0
2023-05-04,5018,1.0,1.0,1.0,1.0,1.0
2023-05-05,5035,1.0,1.0,1.0,1.0,1.0
2023-05-08,5036,1.0,1.0,1.0,1.0,1.0
2023-05-09,5033,1.0,1.0,1.0,1.0,1.0
2023-05-10,5036,1.0,1.0,1.0,1.0,1.0
2023-05-11,5039,1.0,1.0,1.0,1.0,1.0
2023-05-12,5042,1.0,1.0,1.0,1.0,1.0
2023-05-15,5043,1.0,1.0,1.0,1.0,1.0
2023-05-16,5047,1.0,1.0,1.0,1.0,1.0
