trade_date,signal_date,nav,equity,cash,position_ratio,position_count,in_risk,force_sells
2025-12-23,2025-12-22,0.841953,420976.68,217351.68,0.4,5,True,0
2025-12-24,2025-12-23,0.849401,424700.68,217351.68,0.4,5,True,0
2025-12-25,2025-12-24,0.847661,423830.68,217351.68,0.4,5,True,0
2025-12-26,2025-12-25,0.842289,421144.68,217351.68,0.4,5,True,0
2025-12-29,2025-12-26,0.842159,421079.68,217351.68,0.4,5,True,0
2025-12-30,2025-12-29,0.849963,424981.68,217351.68,0.4,5,True,0
2025-12-31,2025-12-30,0.862261,431130.68,217351.68,0.4,5,True,0
2026-01-05,2025-12-31,0.951549,475774.68,217351.68,0.4,5,True,0
2026-01-06,2026-01-05,0.960199,480099.68,217351.68,0.4,5,True,0
2026-01-07,2026-01-06,0.969217,484608.68,217351.68,0.4,5,True,0
2026-01-08,2026-01-07,0.969821,484910.68,217351.68,0.4,5,True,0
2026-01-09,2026-01-08,0.985883,492941.68,217351.68,0.4,5,True,0
2026-01-12,2026-01-09,1.020899,510449.68,217351.68,0.4,5,True,0
2026-01-13,2026-01-12,1.014125,507062.68,217351.68,0.4,5,True,0
2026-01-14,2026-01-13,1.027625,513812.68,217351.68,0.4,5,True,0
2026-01-15,2026-01-14,1.024653,512326.68,217351.68,0.4,5,True,0
2026-01-16,2026-01-15,1.018275,509137.68,217351.68,0.4,5,True,0
2026-01-19,2026-01-16,1.012431,506215.68,217351.68,0.4,5,True,0
2026-01-20,2026-01-19,1.003145,501572.68,217351.68,0.4,5,True,0
2026-01-21,2026-01-20,1.004205,502102.68,217351.68,0.4,5,True,0
2026-01-22,2026-01-21,1.001579,500789.68,217351.68,0.4,5,True,0
2026-01-23,2026-01-22,1.016475,508237.68,217351.68,0.4,5,True,0
2026-01-26,2026-01-23,1.004413,502206.68,217351.68,0.4,5,True,0
2026-01-27,2026-01-26,1.011855,505927.68,217351.68,0.4,5,True,0
2026-01-28,2026-01-27,0.997899,498949.68,217351.68,0.4,5,True,0
2026-01-29,2026-01-28,1.008493,504246.68,217351.68,0.4,5,True,0
2026-01-30,2026-01-29,1.004095,502047.68,217351.68,0.4,5,True,0
2026-02-02,2026-01-30,0.982213,491106.68,217351.68,0.4,5,True,0
2026-02-03,2026-02-02,0.995117,497558.68,217351.68,0.4,5,True,0
2026-02-04,2026-02-03,0.984821,492410.68,217351.68,0.4,5,True,0
2026-02-05,2026-02-04,0.976155,488077.68,217351.68,0.4,5,True,0
2026-02-06,2026-02-05,0.970549,485274.68,217351.68,0.4,5,True,0
2026-02-09,2026-02-06,0.983775,491887.68,217351.68,0.4,5,True,0
2026-02-10,2026-02-09,0.983617,491808.68,217351.68,0.4,5,True,0
2026-02-11,2026-02-10,0.975061,487530.68,217351.68,0.4,5,True,0
2026-02-12,2026-02-11,0.984555,492277.68,217351.68,0.4,5,True,0
2026-02-13,2026-02-12,0.977979,488989.68,217351.68,0.4,5,True,0
2026-02-24,2026-02-13,0.980289,490144.68,217351.68,0.4,5,True,0
2026-02-25,2026-02-24,0.980083,490041.68,217351.68,0.4,5,True,0
2026-02-26,2026-02-25,0.979271,489635.68,217351.68,0.4,5,True,0
2026-02-27,2026-02-26,0.976551,488275.68,217351.68,0.4,5,True,0
2026-03-02,2026-02-27,0.961315,480657.68,217351.68,0.4,5,True,0
2026-03-03,2026-03-02,0.937319,468659.68,217351.68,0.4,5,True,0
2026-03-04,2026-03-03,0.933597,466798.68,217351.68,0.4,5,True,0
2026-03-05,2026-03-04,0.943543,471771.68,217351.68,0.4,5,True,0
2026-03-06,2026-03-05,0.943907,471953.68,217351.68,0.4,5,True,0
2026-03-09,2026-03-06,0.938417,469208.68,217351.68,0.4,5,True,0
2026-03-10,2026-03-09,0.945211,472605.68,217351.68,0.4,5,True,0
2026-03-11,2026-03-10,0.940005,470002.68,217351.68,0.4,5,True,0
2026-03-12,2026-03-11,0.934121,467060.68,217351.68,0.4,5,True,0
2026-03-13,2026-03-12,0.927107,463553.68,217351.68,0.4,5,True,0
2026-03-16,2026-03-13,0.931071,465535.68,217351.68,0.4,5,True,0
2026-03-17,2026-03-16,0.923293,461646.68,217351.68,0.4,5,True,0
2026-03-18,2026-03-17,0.930127,465063.68,217351.68,0.4,5,True,0
2026-03-19,2026-03-18,0.918967,459483.68,217351.68,0.4,5,True,0
2026-03-20,2026-03-19,0.910025,455012.68,217351.68,0.4,5,True,0
2026-03-23,2026-03-20,0.885967,442983.68,217351.68,0.4,5,True,0
2026-03-24,2026-03-23,0.889869,444934.68,217351.68,0.4,5,True,0
2026-03-25,2026-03-24,0.904941,452470.68,217351.68,0.4,5,True,0
2026-03-26,2026-03-25,0.892639,446319.68,217351.68,0.4,5,True,0
2026-03-27,2026-03-26,0.895113,447556.68,217351.68,0.4,5,True,0
2026-03-30,2026-03-27,0.899127,449563.68,217351.68,0.4,5,True,0
2026-03-31,2026-03-30,0.893987,446993.68,217351.68,0.4,5,True,0
2026-04-01,2026-03-31,0.899329,449664.68,217351.68,0.4,5,True,0
2026-04-02,2026-04-01,0.886149,443074.68,217351.68,0.4,5,True,0
2026-04-03,2026-04-02,0.877879,438939.68,217351.68,0.4,5,True,0
2026-04-07,2026-04-03,0.878503,439251.68,217351.68,0.4,5,True,0
2026-04-08,2026-04-07,0.917949,458974.68,217351.68,0.4,5,True,0
2026-04-09,2026-04-08,0.921393,460696.68,217351.68,0.4,5,True,0
2026-04-10,2026-04-09,0.926779,463389.68,217351.68,0.4,5,True,0
2026-04-13,2026-04-10,0.924419,462209.68,217351.68,0.4,5,True,0
2026-04-14,2026-04-13,0.933965,466982.68,217351.68,0.4,5,True,0
2026-04-15,2026-04-14,0.923447,461723.68,217351.68,0.4,5,True,0
2026-04-16,2026-04-15,0.928783,464391.68,217351.68,0.4,5,True,0
2026-04-17,2026-04-16,0.931487,465743.68,217351.68,0.4,5,True,0
2026-04-20,2026-04-17,0.945021,472510.68,217351.68,0.4,5,True,0
2026-04-21,2026-04-20,0.934009,467004.68,217351.68,0.4,5,True,0
2026-04-22,2026-04-21,0.947245,473622.68,217351.68,0.4,5,True,0
2026-04-23,2026-04-22,0.940123,470061.68,217351.68,0.4,5,True,0
2026-04-24,2026-04-23,0.933657,466828.68,217351.68,0.4,5,True,0
2026-04-27,2026-04-24,0.953135,476567.68,217351.68,0.4,5,True,0
2026-04-28,2026-04-27,0.947101,473550.68,217351.68,0.4,5,True,0
2026-04-29,2026-04-28,0.947949,473974.68,217351.68,0.4,5,True,0
2026-04-30,2026-04-29,0.953381,476690.68,217351.68,0.4,5,True,0
2026-05-06,2026-04-30,0.968045,484022.68,217351.68,0.4,5,True,0
2026-05-07,2026-05-06,0.979199,489599.68,217351.68,0.4,5,True,0
2026-05-08,2026-05-07,0.971533,485766.68,217351.68,0.4,5,True,0
2026-05-11,2026-05-08,0.984167,492083.68,217351.68,0.4,5,True,0
2026-05-12,2026-05-11,0.976971,488485.68,217351.68,0.4,5,True,0
2026-05-13,2026-05-12,0.989707,494853.68,217351.68,0.4,5,True,0
2026-05-14,2026-05-13,0.966451,483225.68,217351.68,0.4,5,True,0
2026-05-15,2026-05-14,0.981433,490716.68,217351.68,0.4,5,True,0
2026-05-18,2026-05-15,0.991405,495702.68,217351.68,0.4,5,True,0
2026-05-19,2026-05-18,1.008041,504020.68,217351.68,0.4,5,True,0
2026-05-20,2026-05-19,1.006589,503294.68,217351.68,0.4,5,True,0
2026-05-21,2026-05-20,1.002093,501046.68,217351.68,0.4,5,True,0
2026-05-22,2026-05-21,1.003059,501529.68,217351.68,0.4,5,True,0
2026-05-25,2026-05-22,1.013135,506567.68,217351.68,0.4,5,True,0
2026-05-26,2026-05-25,1.011575,505787.68,217351.68,0.4,5,True,0
2026-05-27,2026-05-26,1.011929,505964.68,217351.68,0.4,5,True,0
2026-05-28,2026-05-27,1.012431,506215.68,217351.68,0.4,5,True,0
2026-05-29,2026-05-28,0.970409,485204.53,224157.53,0.6,5,False,0
2026-06-01,2026-05-29,0.943109,471554.53,224157.53,0.6,5,False,0
2026-06-02,2026-06-01,0.958729,479364.53,224157.53,0.6,5,False,0
2026-06-03,2026-06-02,0.970245,485122.53,224157.53,0.6,5,False,0
2026-06-04,2026-06-03,0.990661,495330.53,224157.53,0.6,5,False,0
2026-06-05,2026-06-04,0.962099,481049.53,224157.53,0.6,5,False,0
2026-06-08,2026-06-05,0.947293,473646.53,224157.53,0.6,5,False,0
2026-06-09,2026-06-08,0.984133,492066.53,224157.53,0.6,5,False,0
2026-06-10,2026-06-09,0.961783,480891.53,224157.53,0.6,5,False,0
2026-06-11,2026-06-10,0.958201,479100.53,224157.53,0.6,5,False,0
2026-06-12,2026-06-11,0.993236,496618.17,242697.17,0.6,4,False,0
2026-06-15,2026-06-12,1.007231,503615.64,211655.64,0.6,5,False,0
2026-06-16,2026-06-15,1.018773,509386.64,211655.64,0.6,5,False,0
2026-06-17,2026-06-16,1.016777,508388.64,211655.64,0.6,5,False,0
2026-06-18,2026-06-17,1.019867,509933.64,211655.64,0.6,5,False,0
2026-06-22,2026-06-18,1.058515,529257.64,211655.64,0.6,5,False,0
2026-06-23,2026-06-22,0.955347,477673.64,211655.64,0.6,5,False,0
2026-06-24,2026-06-23,0.979429,489714.64,211655.64,0.6,5,False,0
2026-06-25,2026-06-24,0.972305,486152.64,211655.64,0.6,5,False,0
2026-06-26,2026-06-25,1.008183,504091.64,211655.64,0.6,5,False,0
2026-06-29,2026-06-26,1.00264,501320.21,285104.21,0.6,4,False,0
2026-06-30,2026-06-29,1.027089,513544.31,274843.31,0.6,4,False,0
