trade_date,signal_date,symbol,side,shares,price,notional,cost,in_risk,label
2025-04-07,2025-04-03,002475,BUY,600,32.16,19295.94,14.472,True,B2
2025-04-07,2025-04-03,601288,BUY,11600,5.46,63296.56,47.4724,True,B2
2025-04-10,2025-04-09,603501,BUY,200,124.5,24899.46,18.6746,True,B2
2025-04-16,2025-04-15,600418,SELL,1200,33.99,40788.0,30.591,True,B2
2025-04-16,2025-04-15,600171,BUY,1200,36.86,44228.04,33.171,True,B2
2025-04-18,2025-04-17,300760,SELL,100,228.21,22820.75,17.1156,True,B2
2025-04-18,2025-04-17,002155,BUY,600,32.35,19407.18,14.5554,True,B2
2025-04-21,2025-04-18,002475,SELL,600,30.25,18151.98,13.614,True,B2
2025-04-21,2025-04-18,601288,SELL,11600,5.72,66363.6,49.7727,True,B2
2025-04-21,2025-04-18,002261,BUY,1400,29.05,40670.0,30.5025,True,B2
2025-04-21,2025-04-18,600988,BUY,1500,29.76,44633.25,33.4749,True,B2
2025-04-24,2025-04-23,603501,SELL,200,124.66,24931.66,18.6987,True,B2
2025-04-24,2025-04-23,300773,BUY,900,27.84,25055.28,18.7915,True,B2
2025-04-30,2025-04-29,600171,SELL,1200,35.43,42519.48,31.8896,True,B2
2025-04-30,2025-04-29,300766,BUY,1200,38.8,46560.0,34.92,True,B2
2025-05-07,2025-05-06,002155,SELL,600,31.11,18665.34,13.999,True,B2
2025-05-07,2025-05-06,600839,BUY,1300,11.46,14893.32,11.17,True,B2
2025-05-08,2025-05-07,002261,SELL,1400,33.7,47180.0,35.385,True,B2
2025-05-08,2025-05-07,600988,SELL,1500,27.76,41634.3,31.2257,True,B2
2025-05-08,2025-05-07,000158,BUY,2200,24.85,54678.36,41.0088,True,B2
2025-05-08,2025-05-07,300548,BUY,700,49.55,34682.13,26.0116,True,B2
2025-05-13,2025-05-12,300773,SELL,900,21.76,19583.01,14.6873,True,B2
2025-05-13,2025-05-12,002130,BUY,900,21.45,19306.26,14.4797,True,B2
2025-05-19,2025-05-16,300766,SELL,1200,39.96,47952.0,35.964,True,B2
2025-05-19,2025-05-16,601919,BUY,2900,17.9,51918.41,38.9388,True,B2
2025-05-21,2025-05-20,600839,SELL,1300,10.58,13756.73,10.3175,True,B2
2025-05-21,2025-05-20,300963,BUY,300,44.25,13274.37,9.9558,True,B2
2025-05-22,2025-05-21,000158,SELL,2200,23.45,51591.54,38.6937,True,B2
2025-05-22,2025-05-21,300548,SELL,700,47.54,33280.87,24.9607,True,B2
2025-05-22,2025-05-21,300750,BUY,100,283.17,28317.44,21.2381,True,B2
2025-05-23,2025-05-22,600418,BUY,1500,40.0,60000.0,45.0,True,B2
2025-05-27,2025-05-26,002130,SELL,900,19.9,17911.71,13.4338,True,B2
2025-05-29,2025-05-28,601229,BUY,1700,11.35,19299.08,14.4743,True,B2
2025-06-03,2025-05-30,601919,SELL,2900,18.11,52529.73,39.3973,True,B2
2025-06-03,2025-05-30,300468,BUY,2000,27.2,54407.8,40.8058,True,B2
2025-06-05,2025-06-04,300963,SELL,300,42.69,12808.26,9.6062,True,B2
2025-06-05,2025-06-04,002639,BUY,1300,11.79,15327.0,11.4952,True,B2
2025-06-06,2025-06-05,300750,SELL,100,256.88,25687.53,19.2656,True,B2
2025-06-06,2025-06-05,002916,BUY,200,92.05,18410.94,13.8082,True,B2
2025-06-09,2025-06-06,600418,SELL,1500,35.81,53715.0,40.2863,True,B2
2025-06-09,2025-06-06,300255,BUY,1300,44.46,57798.0,43.3485,True,B2
2025-06-13,2025-06-12,601229,SELL,1700,11.18,19009.06,14.2568,True,B2
2025-06-13,2025-06-12,002734,BUY,600,22.82,13690.44,10.2678,True,B2
2025-06-17,2025-06-16,300468,SELL,2000,36.23,72466.2,54.3496,True,B2
2025-06-17,2025-06-16,300085,BUY,1500,41.36,62040.0,46.53,True,B2
2025-06-19,2025-06-18,002639,SELL,1300,10.77,14001.0,10.5008,True,B2
2025-06-20,2025-06-19,002916,SELL,200,102.7,20539.78,15.4048,True,B2
2025-06-20,2025-06-19,600415,BUY,700,20.36,14249.76,10.6873,True,B2
2025-06-20,2025-06-19,601857,BUY,3100,9.71,30106.27,22.5797,True,B2
2025-06-23,2025-06-20,300255,SELL,1300,50.39,65507.0,49.1303,True,B2
2025-06-23,2025-06-20,601328,BUY,7900,8.12,64121.14,48.0909,True,B2
2025-06-27,2025-06-26,002734,SELL,600,18.45,11070.66,8.303,True,B2
2025-06-30,2025-06-27,600036,BUY,100,49.37,4936.85,3.7026,True,B2
2025-07-01,2025-06-30,300085,SELL,1500,44.89,67335.0,50.5012,True,B2
2025-07-01,2025-06-30,600967,BUY,3300,19.96,65859.09,49.3943,True,B2
2025-07-04,2025-07-03,600415,SELL,700,19.53,13671.28,10.2535,True,B2
2025-07-04,2025-07-03,601857,SELL,3100,8.77,27198.16,20.3986,True,B2
2025-07-04,2025-07-03,000063,BUY,1200,32.67,39204.0,29.403,True,B2
2025-07-04,2025-07-03,002987,BUY,300,27.39,8216.73,6.1625,True,B2
2025-07-07,2025-07-04,601328,SELL,7900,8.39,66301.54,49.7262,True,B2
2025-07-07,2025-07-04,603228,BUY,1400,46.16,64618.26,48.4637,True,B2
2025-07-14,2025-07-11,600036,SELL,100,46.83,4682.95,3.5122,True,B2
2025-07-14,2025-07-11,002602,BUY,200,12.38,2476.04,1.857,True,B2
2025-07-15,2025-07-14,600967,SELL,3300,17.99,59367.0,44.5252,True,B2
2025-07-15,2025-07-14,600744,BUY,6700,8.7,58290.0,43.7175,True,B2
2025-07-18,2025-07-17,000063,SELL,1200,34.64,41568.0,31.176,True,B2
2025-07-18,2025-07-17,002987,SELL,300,26.88,8063.49,6.0476,True,B2
2025-07-18,2025-07-17,601689,BUY,600,49.61,29768.52,22.3264,True,B2
2025-07-21,2025-07-18,603228,SELL,1400,53.89,75439.84,56.5799,True,B2
2025-07-21,2025-07-18,002126,BUY,2200,28.06,61724.52,46.2934,True,B2
2025-07-21,2025-07-18,300502,BUY,100,259.1,25909.84,19.4324,True,B2
2025-07-28,2025-07-25,002602,SELL,200,12.21,2441.92,1.8314,True,B2
2025-07-28,2025-07-25,601888,BUY,100,67.41,6741.23,5.0559,True,B2
2025-07-29,2025-07-28,600744,SELL,6700,7.17,48039.0,36.0292,True,B2
2025-07-29,2025-07-28,000625,BUY,3800,13.46,51138.12,38.3536,True,B2
2025-08-01,2025-07-31,601689,SELL,600,46.35,27811.32,20.8585,True,B2
2025-08-01,2025-07-31,000333,BUY,400,70.64,28256.32,21.1922,True,B2
2025-08-04,2025-08-01,002126,SELL,2200,28.56,62826.94,47.1202,True,B2
2025-08-04,2025-08-01,300502,SELL,100,251.82,25182.3,18.8867,True,B2
2025-08-04,2025-08-01,002317,BUY,1300,21.54,28000.44,21.0003,True,B2
2025-08-04,2025-08-01,300661,BUY,800,74.53,59620.72,44.7155,True,B2
2025-08-11,2025-08-08,601888,SELL,100,65.25,6524.55,4.8934,True,B2
2025-08-12,2025-08-11,000625,SELL,3800,13.11,49802.42,37.3518,True,B2
2025-08-12,2025-08-11,300762,BUY,600,27.2,16320.0,12.24,True,B2
2025-08-12,2025-08-11,600941,BUY,300,114.14,34242.75,25.6821,True,B2
2025-08-15,2025-08-14,000333,SELL,400,72.78,29113.68,21.8353,True,B2
2025-08-15,2025-08-14,600967,BUY,1400,27.45,38430.0,28.8225,True,B2
2025-08-18,2025-08-15,002317,SELL,1300,22.73,29548.09,22.1611,True,B2
2025-08-18,2025-08-15,300661,SELL,800,76.67,61336.56,46.0024,True,B2
2025-08-18,2025-08-15,002104,BUY,1500,29.58,44370.0,33.2775,True,B2
2025-08-18,2025-08-15,300803,BUY,300,115.23,34568.13,25.9261,True,B2
2025-08-26,2025-08-25,300762,SELL,600,29.21,17526.0,13.1445,True,B2
2025-08-26,2025-08-25,600941,SELL,300,115.17,34550.37,25.9128,True,B2
2025-08-26,2025-08-25,601127,BUY,200,137.48,27495.1,20.6213,True,B2
2025-08-27,2025-08-26,601698,BUY,1200,22.7,27240.0,20.43,True,B2
2025-08-29,2025-08-28,600967,SELL,1400,23.86,33404.0,25.053,True,B2
2025-08-29,2025-08-28,688012,BUY,100,328.06,32806.4,24.6048,True,B2
2025-09-01,2025-08-29,002104,SELL,1500,26.55,39825.0,29.8688,True,B2
2025-09-01,2025-08-29,300803,SELL,300,150.11,45034.02,33.7755,True,B2
2025-09-01,2025-08-29,002594,BUY,600,108.5,65100.0,48.825,True,B2
2025-09-09,2025-09-08,601127,SELL,200,144.69,28937.94,21.7035,True,B2
2025-09-09,2025-09-08,300274,BUY,200,133.7,26740.44,20.0553,True,B2
2025-09-10,2025-09-09,601698,SELL,1200,21.88,26256.0,19.692,True,B2
2025-09-10,2025-09-09,002074,BUY,500,46.0,23000.0,17.25,True,B2
2025-09-10,2025-09-09,002460,BUY,600,46.45,27870.0,20.9025,True,B2
2025-09-12,2025-09-11,688012,SELL,100,320.31,32030.98,24.0232,True,B2
2025-09-15,2025-09-12,002594,SELL,600,106.0,63600.0,47.7,True,B2
2025-09-15,2025-09-12,002475,BUY,1100,52.3,57533.96,43.1505,True,B2
2025-09-15,2025-09-12,601138,BUY,600,60.33,36197.58,27.1482,True,B2
2025-09-23,2025-09-22,300274,SELL,200,138.76,27751.8,20.8138,True,B2
2025-09-23,2025-09-22,300620,BUY,100,138.11,13810.64,10.358,True,B2
2025-09-24,2025-09-23,002074,SELL,500,43.88,21940.0,16.455,True,B2
2025-09-24,2025-09-23,002938,BUY,400,62.31,24926.0,18.6945,True,B2
2025-09-25,2025-09-24,002460,SELL,600,55.5,33300.0,24.975,True,B2
2025-09-25,2025-09-24,688008,BUY,200,133.34,26668.82,20.0016,True,B2
2025-09-29,2025-09-26,002475,SELL,1100,64.45,70896.76,53.1726,True,B2
2025-09-29,2025-09-26,601138,SELL,600,65.21,39123.54,29.3427,True,B2
2025-09-29,2025-09-26,000977,BUY,600,72.08,43247.94,32.436,True,B2
2025-09-29,2025-09-26,603501,BUY,400,151.27,60507.96,45.381,True,B2
2025-10-15,2025-10-14,300620,SELL,100,100.1,10009.71,7.5073,True,B2
2025-10-15,2025-10-14,688347,BUY,300,120.53,36159.0,27.1193,True,B2
2025-10-16,2025-10-15,002938,SELL,400,49.44,19777.68,14.8333,True,B2
2025-10-16,2025-10-15,600392,BUY,800,25.29,20232.48,15.1744,True,B2
2025-10-17,2025-10-16,688008,SELL,200,143.36,28671.74,21.5038,True,B2
2025-10-17,2025-10-16,600036,BUY,600,42.96,25777.26,19.3329,True,B2
2025-10-21,2025-10-20,000977,SELL,600,65.21,39123.66,29.3427,True,B2
2025-10-21,2025-10-20,603501,SELL,400,128.27,51307.2,38.4804,True,B2
2025-10-21,2025-10-20,000426,BUY,800,31.16,24928.0,18.696,True,B2
2025-10-21,2025-10-20,601288,BUY,8800,8.03,70630.56,52.9729,True,B2
2025-10-29,2025-10-28,688347,SELL,300,132.11,39633.0,29.7248,True,B2
2025-10-29,2025-10-28,300476,BUY,100,345.28,34527.76,25.8958,True,B2
2025-10-30,2025-10-29,600392,SELL,800,23.64,18909.28,14.182,True,B2
2025-10-31,2025-10-30,600036,SELL,600,42.33,25395.66,19.0467,True,B2
2025-11-03,2025-10-31,002466,BUY,400,54.41,21764.0,16.323,True,B2
2025-11-03,2025-10-31,002709,BUY,500,40.95,20476.1,15.3571,True,B2
2025-11-04,2025-11-03,000426,SELL,800,29.43,23544.0,17.658,True,B2
2025-11-04,2025-11-03,601288,SELL,8800,8.3,73000.4,54.7503,True,B2
2025-11-04,2025-11-03,002812,BUY,1100,48.5,53350.0,40.0125,True,B2
2025-11-04,2025-11-03,603686,BUY,1500,30.0,45000.0,33.75,True,B2
2025-11-12,2025-11-11,300476,SELL,100,284.97,28497.03,21.3728,True,B2
2025-11-12,2025-11-11,002407,BUY,800,32.07,25659.04,19.2443,True,B2
2025-11-17,2025-11-14,002466,SELL,400,58.29,23316.0,17.487,True,B2
2025-11-17,2025-11-14,002709,SELL,500,47.69,23843.5,17.8826,True,B2
2025-11-17,2025-11-14,000833,BUY,1100,24.37,26804.03,20.103,True,B2
2025-11-18,2025-11-17,002812,SELL,200,62.0,12400.0,9.3,True,B2
2025-11-18,2025-11-17,603686,SELL,1500,30.99,46485.0,34.8638,True,B2
2025-11-18,2025-11-17,300475,BUY,100,168.96,16896.0,12.672,True,B2
2025-11-18,2025-11-17,688525,BUY,200,133.08,26615.96,19.962,True,B2
2025-11-19,2025-11-18,002812,BUY,600,59.34,35604.0,26.703,True,B2
2025-11-20,2025-11-19,002812,SELL,100,62.05,6205.0,4.6538,True,B2
2025-11-21,2025-11-20,002812,SELL,1400,58.8,82320.0,61.74,True,B2
2025-11-21,2025-11-20,002240,BUY,2500,36.63,91575.0,68.6813,True,B2
2025-11-26,2025-11-25,002407,SELL,800,33.67,26937.52,20.2031,True,B2
2025-11-26,2025-11-25,300620,BUY,200,141.29,28257.78,21.1933,True,B2
2025-12-01,2025-11-28,000833,SELL,1100,20.06,22070.62,16.553,True,B2
2025-12-01,2025-11-28,300058,BUY,2100,10.51,22071.0,16.5533,True,B2
2025-12-02,2025-12-01,300475,SELL,100,133.01,13301.0,9.9757,True,B2
2025-12-02,2025-12-01,688525,SELL,200,115.07,23013.8,17.2603,True,B2
2025-12-02,2025-12-01,000988,BUY,200,73.52,14704.44,11.0283,True,B2
2025-12-02,2025-12-01,002241,BUY,600,30.85,18508.32,13.8812,True,B2
2025-12-05,2025-12-04,002240,SELL,2500,30.04,75100.0,56.325,True,B2
2025-12-05,2025-12-04,000426,BUY,2600,34.03,88478.0,66.3585,True,B2
2025-12-10,2025-12-09,300620,SELL,200,167.25,33449.78,25.0873,True,B2
2025-12-15,2025-12-12,300058,SELL,2100,8.7,18270.0,13.7025,True,B2
2025-12-16,2025-12-15,000988,SELL,200,74.97,14994.92,11.2462,True,B2
2025-12-16,2025-12-15,002241,SELL,600,28.85,17311.86,12.9839,True,B2
2025-12-16,2025-12-15,300395,BUY,200,92.91,18582.0,13.9365,True,B2
2025-12-16,2025-12-15,600118,BUY,400,53.5,21400.0,16.05,True,B2
2025-12-16,2025-12-15,600879,BUY,1300,16.51,21463.0,16.0973,True,B2
2025-12-17,2025-12-16,000657,BUY,800,26.17,20936.0,15.702,True,B2
2025-12-19,2025-12-18,000426,SELL,2600,34.17,88842.0,66.6315,True,B2
2025-12-19,2025-12-18,301205,BUY,400,180.01,72004.0,54.003,True,B2
2025-12-30,2025-12-29,300395,SELL,200,106.28,21256.0,15.942,True,B2
2025-12-30,2025-12-29,600118,SELL,400,85.4,34160.0,25.62,True,B2
2025-12-30,2025-12-29,600879,SELL,1300,18.86,24518.0,18.3885,True,B2
2025-12-30,2025-12-29,000559,BUY,2400,14.03,33682.56,25.2619,True,B2
2025-12-30,2025-12-29,002759,BUY,400,47.0,18800.0,14.1,True,B2
2025-12-30,2025-12-29,600362,BUY,700,46.85,32795.0,24.5963,True,B2
2025-12-31,2025-12-30,000657,SELL,800,28.06,22448.0,16.836,True,B2
2025-12-31,2025-12-30,002465,BUY,1300,15.09,19613.75,14.7103,True,B2
2026-01-06,2026-01-05,301205,SELL,400,166.67,66668.0,50.001,True,B2
2026-01-06,2026-01-05,300058,BUY,4500,13.6,61200.0,45.9,True,B2
2026-01-15,2026-01-14,000559,SELL,2400,18.77,45039.6,33.7797,True,B2
2026-01-15,2026-01-14,002759,SELL,400,41.54,16616.0,12.462,True,B2
2026-01-15,2026-01-14,600362,SELL,700,59.09,41363.0,31.0222,True,B2
2026-01-15,2026-01-14,002230,BUY,500,61.66,30830.0,23.1225,True,B2
2026-01-15,2026-01-14,300442,BUY,100,85.1,8510.0,6.3825,True,B2
2026-01-15,2026-01-14,600089,BUY,1000,26.2,26200.0,19.65,True,B2
2026-01-16,2026-01-15,002465,SELL,1300,21.64,28135.12,21.1013,True,B2
2026-01-16,2026-01-15,603881,BUY,1300,36.41,47333.0,35.4997,True,B2
2026-01-20,2026-01-19,300058,SELL,4500,17.6,79200.0,59.4,True,B2
2026-01-20,2026-01-19,688525,BUY,400,177.11,70842.48,53.1319,True,B2
2026-01-29,2026-01-28,002230,SELL,500,58.51,29255.0,21.9413,True,B2
2026-01-29,2026-01-28,300442,SELL,100,78.0,7800.0,5.85,True,B2
2026-01-29,2026-01-28,600089,SELL,1000,28.12,28120.0,21.09,True,B2
2026-01-29,2026-01-28,600489,BUY,500,39.99,19995.0,14.9962,True,B2
2026-01-29,2026-01-28,600547,BUY,300,64.0,19200.0,14.4,True,B2
2026-01-29,2026-01-28,601899,BUY,700,43.79,30653.0,22.9898,True,B2
2026-01-30,2026-01-29,603881,SELL,1300,38.3,49790.0,37.3425,True,B2
2026-01-30,2026-01-29,603993,BUY,2100,26.07,54749.31,41.062,True,B2
2026-02-03,2026-02-02,688525,SELL,400,174.6,69841.88,52.3814,True,B2
2026-02-03,2026-02-02,300394,BUY,200,353.4,70679.9,53.0099,True,B2
2026-02-12,2026-02-11,600489,SELL,500,30.45,15225.0,11.4188,True,B2
2026-02-12,2026-02-11,600547,SELL,300,47.0,14100.0,10.575,True,B2
2026-02-12,2026-02-11,601899,SELL,700,39.57,27699.0,20.7743,True,B2
2026-02-12,2026-02-11,300251,BUY,600,25.8,15480.42,11.6103,True,B2
2026-02-12,2026-02-11,300395,BUY,200,99.0,19800.0,14.85,True,B2
2026-02-12,2026-02-11,600977,BUY,1200,18.02,21624.0,16.218,True,B2
2026-02-13,2026-02-12,603993,SELL,2100,22.82,47932.29,35.9492,True,B2
2026-02-13,2026-02-12,688521,BUY,100,261.0,26100.0,19.575,True,B2
2026-02-25,2026-02-24,300394,SELL,200,494.07,98814.42,74.1108,True,B2
2026-02-25,2026-02-24,600410,BUY,5000,24.01,120050.0,90.0375,True,B2
2026-03-06,2026-03-05,300251,SELL,600,17.57,10544.88,7.9087,True,B2
2026-03-06,2026-03-05,300395,SELL,200,112.61,22522.0,16.8915,True,B2
2026-03-06,2026-03-05,600977,SELL,1200,13.8,16560.0,12.42,True,B2
2026-03-06,2026-03-05,600549,BUY,100,76.06,7605.74,5.7043,True,B2
2026-03-06,2026-03-05,601872,BUY,600,17.0,10200.0,7.65,True,B2
2026-03-09,2026-03-06,688521,SELL,100,220.5,22050.0,16.5375,True,B2
2026-03-09,2026-03-06,002261,BUY,500,39.49,19745.0,14.8087,True,B2
2026-03-11,2026-03-10,600410,SELL,5000,31.2,156000.0,117.0,True,B2
2026-03-11,2026-03-10,001309,BUY,300,294.32,88295.97,66.222,True,B2
2026-03-11,2026-03-10,300475,BUY,500,160.51,80255.0,60.1913,True,B2
2026-03-20,2026-03-19,600549,SELL,100,56.43,5643.42,4.2326,True,B2
2026-03-20,2026-03-19,601872,SELL,600,17.64,10584.0,7.938,True,B2
2026-03-23,2026-03-20,002261,SELL,500,34.49,17245.0,12.9337,True,B2
2026-03-24,2026-03-23,000333,BUY,300,73.73,22119.0,16.5892,True,B2
2026-03-24,2026-03-23,300342,BUY,100,47.52,4751.6,3.5637,True,B2
2026-03-25,2026-03-24,001309,SELL,200,355.31,71062.84,53.2971,True,B2
2026-03-25,2026-03-24,300475,SELL,500,144.49,72245.0,54.1838,True,B2
2026-03-25,2026-03-24,002738,BUY,900,64.49,58040.82,43.5306,True,B2
2026-03-25,2026-03-24,603259,BUY,900,96.14,86522.22,64.8917,True,B2
2026-03-26,2026-03-25,001309,SELL,100,361.4,36140.06,27.105,True,B2
2026-03-27,2026-03-26,601689,BUY,600,57.51,34504.44,25.8783,True,B2
2026-04-08,2026-04-07,000333,SELL,300,76.95,23085.0,17.3137,True,B2
2026-04-08,2026-04-07,300342,BUY,100,58.49,5848.97,4.3867,True,B2
2026-04-08,2026-04-07,600487,BUY,100,60.8,6080.0,4.56,True,B2
2026-04-09,2026-04-08,002738,SELL,900,78.6,70737.3,53.053,True,B2
2026-04-09,2026-04-08,603259,SELL,900,105.38,94842.54,71.1319,True,B2
2026-04-09,2026-04-08,300342,BUY,700,58.7,41089.79,30.8173,True,B2
2026-04-09,2026-04-08,300433,BUY,2700,29.31,79137.0,59.3528,True,B2
2026-04-09,2026-04-08,601869,BUY,100,354.86,35486.0,26.6145,True,B2
2026-04-10,2026-04-09,300342,SELL,900,54.62,49156.56,36.8674,True,B2
2026-04-10,2026-04-09,300548,BUY,200,229.96,45992.0,34.494,True,B2
2026-04-13,2026-04-10,601689,SELL,600,59.93,35960.22,26.9702,True,B2
2026-04-13,2026-04-10,600522,BUY,1800,29.41,52938.0,39.7035,True,B2
2026-04-22,2026-04-21,600487,SELL,100,59.7,5970.0,4.4775,True,B2
2026-04-22,2026-04-21,001896,BUY,100,16.88,1688.0,1.266,True,B2
2026-04-23,2026-04-22,300433,SELL,2700,27.2,73440.0,55.08,True,B2
2026-04-23,2026-04-22,601869,SELL,100,411.2,41120.0,30.84,True,B2
2026-04-23,2026-04-22,002436,BUY,600,29.07,17444.1,13.0831,True,B2
2026-04-23,2026-04-22,601166,BUY,4700,18.72,87975.07,65.9813,True,B2
2026-04-24,2026-04-23,300548,SELL,200,265.15,53030.0,39.7725,True,B2
2026-04-24,2026-04-23,600487,BUY,800,68.0,54400.0,40.8,True,B2
2026-04-27,2026-04-24,600522,SELL,1800,34.29,61722.0,46.2915,True,B2
2026-04-28,2026-04-27,002812,BUY,700,80.86,56602.0,42.4515,True,B2
2026-05-11,2026-05-08,001896,SELL,100,16.76,1676.0,1.257,True,B2
2026-05-12,2026-05-11,002436,SELL,600,33.73,20236.38,15.1773,True,B2
2026-05-12,2026-05-11,601166,SELL,4700,18.21,85609.09,64.2068,True,B2
2026-05-12,2026-05-11,002222,BUY,300,110.94,33282.0,24.9615,True,B2
2026-05-12,2026-05-11,600584,BUY,800,56.76,45408.0,34.056,True,B2
2026-05-12,2026-05-11,688008,BUY,100,240.85,24085.0,18.0637,True,B2
2026-05-13,2026-05-12,600487,SELL,800,73.34,58672.0,44.004,True,B2
2026-05-13,2026-05-12,600522,BUY,1600,42.54,68064.0,51.048,True,B2
2026-05-15,2026-05-14,002812,SELL,700,75.1,52570.0,39.4275,True,B2
2026-05-15,2026-05-14,000021,BUY,1500,34.89,52333.65,39.2502,True,B2
2026-05-26,2026-05-25,002222,SELL,300,111.0,33300.0,24.975,True,B2
2026-05-26,2026-05-25,600584,SELL,400,83.0,33200.0,24.9,True,B2
2026-05-26,2026-05-25,688008,SELL,100,286.0,28600.0,21.45,True,B2
2026-05-26,2026-05-25,300433,BUY,900,39.01,35109.0,26.3317,True,B2
2026-05-27,2026-05-26,600522,SELL,1600,39.8,63680.0,47.76,True,B2
2026-05-27,2026-05-26,002916,BUY,100,412.64,41263.66,30.9477,True,B2
2026-05-28,2026-05-27,600584,BUY,200,83.01,16602.0,12.4515,True,B2
2026-05-28,2026-05-27,603986,BUY,100,495.0,49500.0,37.125,True,B2
2026-05-29,2026-05-28,000021,SELL,1500,42.61,63919.8,47.9398,True,B2
2026-05-29,2026-05-28,002463,BUY,400,133.17,53268.0,39.951,True,B2
2026-06-01,2026-05-29,600584,BUY,100,80.1,8010.0,6.0075,True,B2
2026-06-02,2026-06-01,600584,SELL,700,76.86,53802.0,40.3515,False,B2
2026-06-02,2026-06-01,600183,BUY,1300,133.95,174141.11,130.6058,False,B2
2026-06-09,2026-06-08,300433,SELL,900,43.41,39069.0,29.3018,False,B2
2026-06-09,2026-06-08,688146,BUY,100,247.15,24714.56,18.5359,False,B2
2026-06-10,2026-06-09,002916,SELL,100,392.0,39200.0,29.4,False,B2
2026-06-11,2026-06-10,603986,SELL,100,480.52,48052.0,36.039,False,B2
2026-06-11,2026-06-10,600522,BUY,1000,49.69,49690.0,37.2675,False,B2
2026-06-11,2026-06-10,601208,BUY,700,61.55,43085.0,32.3137,False,B2
2026-06-12,2026-06-11,002463,SELL,400,131.66,52664.0,39.498,False,B2
2026-06-12,2026-06-11,002460,BUY,700,69.43,48601.0,36.4508,False,B2
2026-06-16,2026-06-15,600183,SELL,1300,176.0,228800.0,171.6,False,B2
2026-06-16,2026-06-15,002466,BUY,3400,63.14,214676.0,161.007,False,B2
2026-06-24,2026-06-23,002008,BUY,100,136.73,13673.0,10.2547,False,B2
2026-06-26,2026-06-25,600522,SELL,1000,65.66,65660.0,49.245,False,B2
2026-06-26,2026-06-25,601208,SELL,700,75.3,52710.0,39.5325,False,B2
2026-06-26,2026-06-25,688146,SELL,100,406.5,40650.0,30.4875,False,B2
2026-06-26,2026-06-25,000021,BUY,1500,53.0,79500.0,59.625,False,B2
2026-06-26,2026-06-25,300285,BUY,500,95.0,47500.0,35.625,False,B2
2026-06-29,2026-06-26,002460,SELL,700,63.0,44100.0,33.075,False,B2
2026-06-29,2026-06-26,688110,BUY,300,186.0,55800.0,41.85,False,B2
