strategy,signal_date,exit_date,cycle_ret,selected_count,gross_exposure,market_amount_ratio_20,market_liquidity_bucket,index_bucket,market_bs_ratio,market_avg_score,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,avg_vol_20,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,amount_state,industry_concentration_bucket,volatility_bucket
baseline_full_liquidity_detail_vol_position,2026-03-23,2026-04-07,0.009425215430265692,5,0.47751286245762226,0.9996041703596412,normal_liquidity,index_weak,0.005124,35.94950777676121,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.03088573079420159,-0.17603254499069154,家用电器,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-23,2026-04-07,0.0526310288275739,5,0.6615057235363954,0.9996041703596412,normal_liquidity,index_weak,0.005124,35.94950777676121,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,0.03088573079420159,-0.17603254499069154,家用电器,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-24,2026-04-08,0.03910972430149236,5,1.0,0.8580006594166897,normal_liquidity,index_weak,0.006407,35.595608639941425,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.0318405693087934,-0.14609756097560977,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-24,2026-04-08,0.12096879170126776,5,1.0,0.8580006594166897,normal_liquidity,index_weak,0.006407,35.595608639941425,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.0318405693087934,-0.14609756097560977,化学制药,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2026-03-24,2026-04-08,-0.027555939125928287,5,1.0,0.8580006594166897,normal_liquidity,index_weak,0.006407,35.595608639941425,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.0318405693087934,-0.14609756097560977,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-24,2026-04-08,0.06906682426311289,5,0.3104691410425269,0.8580006594166897,normal_liquidity,index_weak,0.006407,35.595608639941425,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.0318405693087934,-0.14609756097560977,化学制药,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-24,2026-04-08,0.09890545364843943,5,0.5733959627531084,0.8580006594166897,normal_liquidity,index_weak,0.006407,35.595608639941425,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.0318405693087934,-0.14609756097560977,化学制药,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2026-03-25,2026-04-09,-0.07881029403701037,5,1.0,0.9029406973698946,normal_liquidity,index_weak,0.007873,35.59879531307213,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03206011899767198,-0.12761864682039076,新型电力,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-25,2026-04-09,0.05144238318136276,5,1.0,0.9029406973698946,normal_liquidity,index_weak,0.007873,35.59879531307213,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03206011899767198,-0.12761864682039076,半导体,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-25,2026-04-09,-0.005430370536043699,5,1.0,0.9029406973698946,normal_liquidity,index_weak,0.007873,35.59879531307213,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03206011899767198,-0.12761864682039076,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-25,2026-04-09,0.03816483145602453,5,0.23866317718725497,0.9029406973698946,normal_liquidity,index_weak,0.007873,35.59879531307213,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03206011899767198,-0.12761864682039076,半导体,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-25,2026-04-09,0.07428400300324633,5,0.6502727726903154,0.9029406973698946,normal_liquidity,index_weak,0.007873,35.59879531307213,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03206011899767198,-0.12761864682039076,半导体,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-26,2026-04-10,0.007311000627208311,5,1.0,0.8158846535100447,normal_liquidity,index_weak,0.010255,35.04101446621498,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,0.032021230133602106,-0.14011416709911773,塑料,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-26,2026-04-10,0.12712491026017148,5,1.0,0.8158846535100447,normal_liquidity,index_weak,0.010255,35.04101446621498,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,0.032021230133602106,-0.14011416709911773,小金属,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-03-26,2026-04-10,0.06665429593684137,5,1.0,0.8158846535100447,normal_liquidity,index_weak,0.010255,35.04101446621498,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,0.032021230133602106,-0.14011416709911773,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-26,2026-04-10,0.11602069629212942,5,0.28895263903948815,0.8158846535100447,normal_liquidity,index_weak,0.010255,35.04101446621498,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,0.032021230133602106,-0.14011416709911773,小金属,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-26,2026-04-10,0.14398930518452707,5,0.6044826685798486,0.8158846535100447,normal_liquidity,index_weak,0.010255,35.04101446621498,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,0.032021230133602106,-0.14011416709911773,小金属,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-27,2026-04-13,0.11104009504824161,5,1.0,0.7875732925572346,low_liquidity,index_weak,0.010812,35.48065237309878,15.002748763056621,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.03225609271727675,-0.11309212648344436,电气设备,0.4,4,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-27,2026-04-13,0.12060946476506482,5,0.6,0.7875732925572346,low_liquidity,index_weak,0.010812,35.48065237309878,15.002748763056621,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.03225609271727675,-0.11309212648344436,小金属,0.6,3,amount_low,industry_high_concentration,vol_low
baseline_full_liquidity,2026-03-27,2026-04-13,0.08225454661794042,5,1.0,0.7875732925572346,low_liquidity,index_weak,0.010812,35.48065237309878,15.002748763056621,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.03225609271727675,-0.11309212648344436,通信设备,0.4,3,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-27,2026-04-13,0.11226608361175727,5,0.2364774850924723,0.7875732925572346,low_liquidity,index_weak,0.010812,35.48065237309878,15.002748763056621,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.03225609271727675,-0.11309212648344436,小金属,0.6,3,amount_low,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-27,2026-04-13,0.11749991405725627,5,0.8280056710775048,0.7875732925572346,low_liquidity,index_weak,0.010812,35.48065237309878,15.002748763056621,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.03225609271727675,-0.11309212648344436,小金属,0.6,3,amount_low,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-30,2026-04-14,0.0002946302894999194,5,1.0,0.8342235648479958,normal_liquidity,index_weak,0.011918,36.44182984965163,15.002750275027502,50.00916758342501,50.00916758342501,49.99083241657499,50.00916758342501,0.03175743195512024,-0.10291361200428722,小金属,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-30,2026-04-14,0.07657089799838679,5,1.0,0.8342235648479958,normal_liquidity,index_weak,0.011918,36.44182984965163,15.002750275027502,50.00916758342501,50.00916758342501,49.99083241657499,50.00916758342501,0.03175743195512024,-0.10291361200428722,小金属,0.8,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2026-03-30,2026-04-14,0.1200927150611013,5,1.0,0.8342235648479958,normal_liquidity,index_weak,0.011918,36.44182984965163,15.002750275027502,50.00916758342501,50.00916758342501,49.99083241657499,50.00916758342501,0.03175743195512024,-0.10291361200428722,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-30,2026-04-14,0.07829347241256569,5,0.22438228919357345,0.8342235648479958,normal_liquidity,index_weak,0.011918,36.44182984965163,15.002750275027502,50.00916758342501,50.00916758342501,49.99083241657499,50.00916758342501,0.03175743195512024,-0.10291361200428722,小金属,0.8,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-30,2026-04-14,0.0646828083095552,5,0.8502959309494451,0.8342235648479958,normal_liquidity,index_weak,0.011918,36.44182984965163,15.002750275027502,50.00916758342501,50.00916758342501,49.99083241657499,50.00916758342501,0.03175743195512024,-0.10291361200428722,小金属,0.8,2,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-03-31,2026-04-15,-0.008860207245845061,5,1.0,0.8903237246045043,normal_liquidity,index_weak,0.014294,36.118841854498804,15.002748763056625,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.030703903087707284,-0.11456818842686833,玻璃,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-03-31,2026-04-15,0.015122373820675385,5,1.0,0.8903237246045043,normal_liquidity,index_weak,0.014294,36.118841854498804,15.002748763056625,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.030703903087707284,-0.11456818842686833,小金属,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2026-03-31,2026-04-15,0.09042106416511829,5,1.0,0.8903237246045043,normal_liquidity,index_weak,0.014294,36.118841854498804,15.002748763056625,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.030703903087707284,-0.11456818842686833,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-03-31,2026-04-15,0.019043217563608456,5,0.263225566418393,0.8903237246045043,normal_liquidity,index_weak,0.014294,36.118841854498804,15.002748763056625,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.030703903087707284,-0.11456818842686833,小金属,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-03-31,2026-04-15,0.009668719344662796,5,0.8025550212923134,0.8903237246045043,normal_liquidity,index_weak,0.014294,36.118841854498804,15.002748763056625,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,0.030703903087707284,-0.11456818842686833,小金属,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2026-04-01,2026-04-16,0.06772806998915488,5,1.0,0.9060278258237635,normal_liquidity,index_neutral,0.015204,36.79739695915003,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.030956823874222897,-0.1002661934338952,化工原料,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-01,2026-04-16,0.11560392183936091,5,1.0,0.9060278258237635,normal_liquidity,index_neutral,0.015204,36.79739695915003,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.030956823874222897,-0.1002661934338952,化学制药,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-04-01,2026-04-16,0.15253342173482431,5,1.0,0.9060278258237635,normal_liquidity,index_neutral,0.015204,36.79739695915003,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.030956823874222897,-0.1002661934338952,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-01,2026-04-16,0.08977047644296614,5,0.2391513994789986,0.9060278258237635,normal_liquidity,index_neutral,0.015204,36.79739695915003,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.030956823874222897,-0.1002661934338952,化学制药,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-01,2026-04-16,0.0694650907132827,5,0.6043768513730644,0.9060278258237635,normal_liquidity,index_neutral,0.015204,36.79739695915003,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.030956823874222897,-0.1002661934338952,化学制药,0.4,4,amount_normal,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-02,2026-04-17,-0.010948511290325948,5,1.0,0.8417290826818438,normal_liquidity,index_neutral,0.015571,36.06745191427001,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.03084391516680207,-0.11575342465753424,银行,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-02,2026-04-17,-0.01648992846069051,5,1.0,0.8417290826818438,normal_liquidity,index_neutral,0.015571,36.06745191427001,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.03084391516680207,-0.11575342465753424,化学制药,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity,2026-04-02,2026-04-17,0.2001517349231356,5,1.0,0.8417290826818438,normal_liquidity,index_neutral,0.015571,36.06745191427001,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.03084391516680207,-0.11575342465753424,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-02,2026-04-17,-0.0028771968744025246,5,0.20047843203100862,0.8417290826818438,normal_liquidity,index_neutral,0.015571,36.06745191427001,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.03084391516680207,-0.11575342465753424,化学制药,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-02,2026-04-17,-0.01648992846069051,5,1.0,0.8417290826818438,normal_liquidity,index_neutral,0.015571,36.06745191427001,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,0.03084391516680207,-0.11575342465753424,化学制药,0.2,5,amount_normal,industry_diversified,vol_low
tiered_liquidity_then_bs_v2,2026-04-03,2026-04-20,0.09726574868492963,5,1.0,0.7656986440619561,low_liquidity,index_weak,0.013919,35.32797435897436,15.002747252747254,50.00915750915751,50.00915750915751,49.99084249084249,50.00915750915751,0.030876995003761284,-0.13406895085620457,通信设备,0.6,2,amount_low,industry_high_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-03,2026-04-20,0.07130455947817745,5,0.6,0.7656986440619561,low_liquidity,index_weak,0.013919,35.32797435897436,15.002747252747254,50.00915750915751,50.00915750915751,49.99084249084249,50.00915750915751,0.030876995003761284,-0.13406895085620457,通信设备,0.4,4,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity,2026-04-03,2026-04-20,0.1987300682003421,5,1.0,0.7656986440619561,low_liquidity,index_weak,0.013919,35.32797435897436,15.002747252747254,50.00915750915751,50.00915750915751,49.99084249084249,50.00915750915751,0.030876995003761284,-0.13406895085620457,通信设备,0.4,3,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-03,2026-04-20,0.07912433938148171,5,0.15230650185679614,0.7656986440619561,low_liquidity,index_weak,0.013919,35.32797435897436,15.002747252747254,50.00915750915751,50.00915750915751,49.99084249084249,50.00915750915751,0.030876995003761284,-0.13406895085620457,通信设备,0.4,4,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-03,2026-04-20,0.056582925691804856,5,0.8669918699186994,0.7656986440619561,low_liquidity,index_weak,0.013919,35.32797435897436,15.002747252747254,50.00915750915751,50.00915750915751,49.99084249084249,50.00915750915751,0.030876995003761284,-0.13406895085620457,通信设备,0.4,4,amount_low,industry_mid_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-07,2026-04-21,0.1588737828853331,5,1.0,0.7632317291568522,low_liquidity,index_neutral,0.015283,36.26585719814242,15.002910216718268,50.00967492260062,50.00967492260062,49.99032507739938,50.00967492260062,0.0313154451434309,-0.11693563539572832,元器件,0.4,4,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-07,2026-04-21,0.11294409265221068,5,0.6,0.7632317291568522,low_liquidity,index_neutral,0.015283,36.26585719814242,15.002910216718268,50.00967492260062,50.00967492260062,49.99032507739938,50.00967492260062,0.0313154451434309,-0.11693563539572832,通信设备,0.6,3,amount_low,industry_high_concentration,vol_low
baseline_full_liquidity,2026-04-07,2026-04-21,0.168047920582752,5,1.0,0.7632317291568522,low_liquidity,index_neutral,0.015283,36.26585719814242,15.002910216718268,50.00967492260062,50.00967492260062,49.99032507739938,50.00967492260062,0.0313154451434309,-0.11693563539572832,通信设备,0.4,3,amount_low,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-07,2026-04-21,0.10969400837986669,5,0.1658255269154072,0.7632317291568522,low_liquidity,index_neutral,0.015283,36.26585719814242,15.002910216718268,50.00967492260062,50.00967492260062,49.99032507739938,50.00967492260062,0.0313154451434309,-0.11693563539572832,通信设备,0.6,3,amount_low,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-07,2026-04-21,0.12506237065312958,5,0.9269841269841272,0.7632317291568522,low_liquidity,index_neutral,0.015283,36.26585719814242,15.002910216718268,50.00967492260062,50.00967492260062,49.99032507739938,50.00967492260062,0.0313154451434309,-0.11693563539572832,通信设备,0.6,3,amount_low,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-08,2026-04-22,0.13745072462313457,5,1.0,1.1511125888664717,normal_liquidity,index_neutral,0.020322,39.869943244232886,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03264363174782929,-0.07935462226686424,医疗保健,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-08,2026-04-22,0.15284444078471773,5,1.0,1.1511125888664717,normal_liquidity,index_neutral,0.020322,39.869943244232886,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03264363174782929,-0.07935462226686424,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2026-04-08,2026-04-22,0.1735314652288129,5,1.0,1.1511125888664717,normal_liquidity,index_neutral,0.020322,39.869943244232886,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03264363174782929,-0.07935462226686424,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-08,2026-04-22,0.11252083725516894,5,0.19029949269877985,1.1511125888664717,normal_liquidity,index_neutral,0.020322,39.869943244232886,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03264363174782929,-0.07935462226686424,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-08,2026-04-22,0.187827680616448,5,0.8644642857142857,1.1511125888664717,normal_liquidity,index_neutral,0.020322,39.869943244232886,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03264363174782929,-0.07935462226686424,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-09,2026-04-23,-0.0009895979763750798,5,1.0,1.0177512229341976,normal_liquidity,index_neutral,0.025261,38.55231191652938,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.03272992339941993,-0.08660844250363897,半导体,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-09,2026-04-23,-0.004298821746608422,5,1.0,1.0177512229341976,normal_liquidity,index_neutral,0.025261,38.55231191652938,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.03272992339941993,-0.08660844250363897,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2026-04-09,2026-04-23,0.13767046914181716,5,1.0,1.0177512229341976,normal_liquidity,index_neutral,0.025261,38.55231191652938,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.03272992339941993,-0.08660844250363897,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-09,2026-04-23,-0.005776185595126706,5,0.1472775623765015,1.0177512229341976,normal_liquidity,index_neutral,0.025261,38.55231191652938,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.03272992339941993,-0.08660844250363897,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-09,2026-04-23,-0.004298821746608422,5,1.0,1.0177512229341976,normal_liquidity,index_neutral,0.025261,38.55231191652938,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,0.03272992339941993,-0.08660844250363897,通信设备,0.6,3,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-10,2026-04-24,0.1609105137919312,5,1.0,1.1111686380592476,normal_liquidity,index_neutral,0.026667,39.52276381909547,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686896,50.00966370313104,0.03285952992649205,-0.06912862474877979,玻璃,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-10,2026-04-24,0.14229946630416176,5,1.0,1.1111686380592476,normal_liquidity,index_neutral,0.026667,39.52276381909547,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686896,50.00966370313104,0.03285952992649205,-0.06912862474877979,通信设备,0.8,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2026-04-10,2026-04-24,0.04749621246613625,5,1.0,1.1111686380592476,normal_liquidity,index_neutral,0.026667,39.52276381909547,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686896,50.00966370313104,0.03285952992649205,-0.06912862474877979,通信设备,0.6,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-10,2026-04-24,0.14232256888346634,5,0.16203824072351758,1.1111686380592476,normal_liquidity,index_neutral,0.026667,39.52276381909547,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686896,50.00966370313104,0.03285952992649205,-0.06912862474877979,通信设备,0.8,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-10,2026-04-24,0.13418438275145392,5,0.6685507558999324,1.1111686380592476,normal_liquidity,index_neutral,0.026667,39.52276381909547,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686896,50.00966370313104,0.03285952992649205,-0.06912862474877979,通信设备,0.8,2,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-13,2026-04-27,0.17546355731096747,5,1.0,1.0344491761236385,normal_liquidity,index_neutral,0.032223,39.69116623947272,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03269157091878549,-0.07037247235885152,小金属,0.2,5,amount_normal,industry_diversified,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-13,2026-04-27,0.15171482367225272,5,1.0,1.0344491761236385,normal_liquidity,index_neutral,0.032223,39.69116623947272,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03269157091878549,-0.07037247235885152,通信设备,0.8,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2026-04-13,2026-04-27,0.015041933609532883,5,1.0,1.0344491761236385,normal_liquidity,index_neutral,0.032223,39.69116623947272,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03269157091878549,-0.07037247235885152,通信设备,0.6,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-13,2026-04-27,0.15625120493018899,5,0.17187967834464918,1.0344491761236385,normal_liquidity,index_neutral,0.032223,39.69116623947272,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03269157091878549,-0.07037247235885152,通信设备,0.8,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-13,2026-04-27,0.13858094706514976,5,0.6865684428703709,1.0344491761236385,normal_liquidity,index_neutral,0.032223,39.69116623947272,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,0.03269157091878549,-0.07037247235885152,通信设备,0.8,2,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-14,2026-04-28,0.22080893547731656,5,1.0,1.1446710783507479,normal_liquidity,index_neutral,0.037518,40.59606698389458,15.002745241581259,50.00915080527086,50.00915080527086,49.99084919472914,50.00915080527086,0.032700506044565855,-0.0552624009691996,元器件,0.4,4,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-14,2026-04-28,0.06447546390368465,5,1.0,1.1446710783507479,normal_liquidity,index_neutral,0.037518,40.59606698389458,15.002745241581259,50.00915080527086,50.00915080527086,49.99084919472914,50.00915080527086,0.032700506044565855,-0.0552624009691996,玻璃,0.6,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity,2026-04-14,2026-04-28,-0.02829898816217382,5,1.0,1.1446710783507479,normal_liquidity,index_neutral,0.037518,40.59606698389458,15.002745241581259,50.00915080527086,50.00915080527086,49.99084919472914,50.00915080527086,0.032700506044565855,-0.0552624009691996,通信设备,0.6,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_vol_position,2026-04-14,2026-04-28,0.06648458496430437,5,0.19466319331524057,1.1446710783507479,normal_liquidity,index_neutral,0.037518,40.59606698389458,15.002745241581259,50.00915080527086,50.00915080527086,49.99084919472914,50.00915080527086,0.032700506044565855,-0.0552624009691996,玻璃,0.6,2,amount_normal,industry_high_concentration,vol_low
baseline_full_liquidity_detail_hist_mdd_position,2026-04-14,2026-04-28,0.06447546390368465,5,1.0,1.1446710783507479,normal_liquidity,index_neutral,0.037518,40.59606698389458,15.002745241581259,50.00915080527086,50.00915080527086,49.99084919472914,50.00915080527086,0.032700506044565855,-0.0552624009691996,玻璃,0.6,2,amount_normal,industry_high_concentration,vol_low
tiered_liquidity_then_bs_v2,2026-04-15,2026-04-29,0.13529252540585945,5,1.0,1.1546284544018286,normal_liquidity,index_neutral,0.039436,41.693894044856926,15.002900232018561,50.00966744006187,50.00966744006187,49.99033255993813,50.00966744006187,0.03248297688055864,-0.05477056208960529,通信设备,0.4,3,amount_normal,industry_mid_concentration,vol_low
baseline_full_liquidity_detail_market_gate,2026-04-15,2026-04-29,0.15277670932272075,5,1.0,1.1546284544018286,normal_liquidity,index_neutral,0.039436,41.693894044856926,15.002900232018561,50.00966744006187,50.00966744006187,49.99033255993813,50.00966744006187,0.03248297688055864,-0.05477056208960529,玻璃,0.4,4,amount_normal,industry_mid_concentration,vol_low
