strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,route_reason,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_position_reason,strategy_source,risk_veto_reason,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_route_cache_hit,ashare_weekly_unconfirmed_count
baseline_full_liquidity_detail_vol_position,2024-03-11,2024-03-08,148011.42848000012,353937.56,501948.9884800001,1.0038979769600003,5,0.7051265529427448,5.0,336993.73,5.0,0.0,485005.1584800001,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-12,2024-03-11,148011.42848000012,349292.18,497303.6084800001,0.9946072169600002,5,0.7023721003505394,5.0,353589.84,5.0,0.0,501601.26848000014,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-13,2024-03-12,148011.42848000012,343319.45,491330.87848000013,0.9826617569600002,5,0.6987540678536348,5.0,353027.31,5.0,0.0,501038.7384800001,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-14,2024-03-13,148011.42848000012,341523.17000000004,489534.59848000016,0.9790691969600003,5,0.6976486872642422,5.0,336836.38,5.0,0.0,484847.8084800001,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-15,2024-03-14,148011.42848000012,345585.18,493596.6084800001,0.9871932169600002,5,0.7001368608755395,5.0,339132.23,5.0,0.0,487143.6584800001,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-18,2024-03-15,151793.19353250013,353813.9,505607.09353250015,1.0112141870650002,5,0.6997803324475254,2.0,218596.03999999998,5.0,6.0,495463.4684800001,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-19,2024-03-18,151330.8777175001,351250.08,502580.9577175001,1.0051619154350002,5,0.698892535831883,4.0,239617.66999999998,5.0,2.0,503300.9435325001,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-20,2024-03-19,151330.8777175001,350997.85,502328.72771750006,1.004657455435,5,0.6987413433328351,5.0,347874.31,5.0,0.0,499205.1877175001,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-21,2024-03-20,155817.2436975001,344132.65,499949.8936975001,0.9998997873950002,5,0.6883342797712866,4.0,239229.29,5.0,2.0,505070.16771750007,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-22,2024-03-21,155817.2436975001,332196.67000000004,488013.91369750013,0.9760278273950003,5,0.6807114729231166,5.0,340424.58,5.0,0.0,496241.8236975001,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-25,2024-03-22,155817.2436975001,334230.92,490048.1636975001,0.9800963273950002,5,0.6820368787389561,5.0,335274.04000000004,5.0,0.0,491091.2836975001,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-26,2024-03-25,155817.2436975001,330703.13,486520.3736975001,0.9730407473950002,5,0.6797313080368935,5.0,334476.58999999997,5.0,0.0,490293.83369750006,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-27,2024-03-26,155817.2436975001,325191.43,481008.6736975001,0.9620173473950001,5,0.6760614678738798,5.0,328128.19,5.0,0.0,483945.4336975001,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-28,2024-03-27,155817.2436975001,333229.62000000005,489046.86369750014,0.9780937273950003,5,0.6813858644968618,5.0,323357.82999999996,5.0,0.0,479175.07369750005,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-03-29,2024-03-28,155817.2436975001,336919.08999999997,492736.33369750006,0.9854726673950002,5,0.683771556831936,5.0,334075.5,5.0,0.0,489892.7436975001,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-01,2024-03-29,152462.17445250007,343405.11,495867.28445250005,0.9917345689050001,5,0.6925343146587347,2.0,210495.94,5.0,6.0,495686.6936975001,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-02,2024-04-01,156997.94588250003,333389.5,490387.44588250003,0.9807748917650001,5,0.6798491739527163,4.0,223373.14,5.0,2.0,494823.0544525001,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-03,2024-04-02,156997.94588250003,327738.76,484736.70588250004,0.9694734117650001,5,0.6761170673125045,5.0,332452.4,5.0,0.0,489450.34588250006,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-08,2024-04-03,145666.76712750003,344485.58,490152.34712750005,0.9803046942550001,5,0.7028132824800924,4.0,240529.03,5.0,2.0,484570.0358825,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-09,2024-04-08,145666.76712750003,342079.24,487746.0071275,0.9754920142550001,5,0.7013470843454351,5.0,344008.38,5.0,0.0,489675.14712750004,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-10,2024-04-09,145666.76712750003,345512.3,491179.0671275,0.9823581342550001,5,0.7034344969556939,5.0,341348.89,5.0,0.0,487015.65712750005,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-11,2024-04-10,145666.76712750003,342731.79000000004,488398.55712750007,0.9767971142550002,5,0.7017461149266404,5.0,343491.17,5.0,0.0,489157.9371275,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-12,2024-04-11,145666.76712750003,341001.42,486668.1871275,0.9733363742550001,5,0.7006856602086927,5.0,342079.77,5.0,0.0,487746.53712750005,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-15,2024-04-12,145666.76712750003,348643.82999999996,494310.5971275,0.988621194255,5,0.7053132828347447,5.0,339738.64,5.0,0.0,485405.40712750005,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-16,2024-04-15,145666.76712750003,348966.97,494633.7371275,0.9892674742550001,5,0.7055057991526525,5.0,347050.69,5.0,0.0,492717.45712750003,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-17,2024-04-16,157884.40212749998,340530.48,498414.88212749996,0.9968297642549999,5,0.6832269505004238,2.0,222667.61,5.0,6.0,493562.4671275,5.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-18,2024-04-17,148795.9196875,347965.63,496761.5496875,0.9935230993749999,5,0.700468122419894,4.0,220577.63999999998,5.0,2.0,495944.2121275,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-19,2024-04-18,148795.9196875,350533.24,499329.1596875,0.9986583193749999,5,0.7020083510031291,5.0,348087.66000000003,5.0,0.0,496883.5796875,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-22,2024-04-19,149994.62998,346417.68,496412.30998,0.99282461996,5,0.6978426461945653,4.0,244377.46,5.0,1.0,498739.0596875,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-23,2024-04-22,150048.1943575,340215.18000000005,490263.37435750006,0.9805267487150001,5,0.6939437000486909,4.0,243751.26,5.0,2.0,495599.39998,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-24,2024-04-23,150048.1943575,341177.88,491226.0743575,0.982452148715,5,0.6945435061570057,5.0,340266.85,5.0,0.0,490315.0443575,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-25,2024-04-24,150048.1943575,342484.04000000004,492532.23435750004,0.9850644687150001,5,0.6953535547714246,5.0,340755.44,5.0,0.0,490803.6343575,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-26,2024-04-25,150048.1943575,344028.91000000003,494077.10435750004,0.988154208715,5,0.696306116931641,5.0,341839.55,5.0,0.0,491887.7443575,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-29,2024-04-26,150048.1943575,348613.80000000005,498661.99435750005,0.997323988715,5,0.6990983951948668,5.0,344155.51,5.0,0.0,494203.7043575,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-04-30,2024-04-29,150048.1943575,346279.41,496327.6043575,0.9926552087149999,5,0.6976831571724917,5.0,348181.65,5.0,0.0,498229.8443575,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-06,2024-04-30,151957.13072500002,348752.31,500709.440725,1.00141888145,5,0.696516345877213,2.0,231575.28,5.0,6.0,499701.47435750003,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-07,2024-05-06,150383.38036250003,346915.57,497298.95036250004,0.9945979007250001,5,0.6975996425231143,4.0,220148.8,5.0,2.0,500149.180725,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-08,2024-05-07,150383.38036250003,343324.0,493707.38036250003,0.987414760725,5,0.6953997725290587,5.0,346926.52999999997,5.0,0.0,497309.9103625,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-09,2024-05-08,150383.38036250003,349311.81,499695.1903625,0.9993903807250001,5,0.6990497742165468,5.0,343842.75,5.0,0.0,494226.13036250003,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-10,2024-05-09,150429.81125250002,337901.14,488330.95125250006,0.9766619025050001,5,0.6919511022869453,4.0,247682.61000000002,5.0,2.0,500238.5003625,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-13,2024-05-10,150429.81125250002,344327.46,494757.2712525,0.989514542505,5,0.6959522982417616,5.0,335151.69,5.0,0.0,485581.5012525,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-14,2024-05-13,150429.81125250002,339241.07999999996,489670.8912525,0.979341782505,5,0.6927940501676042,5.0,345459.11,5.0,0.0,495888.92125250003,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-15,2024-05-14,150429.81125250002,338354.85000000003,488784.6612525,0.9775693225050001,5,0.6922370459272865,5.0,337304.92,5.0,0.0,487734.7312525,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-16,2024-05-15,150429.81125250002,345312.58999999997,495742.4012525,0.991484802505,5,0.6965564961309804,5.0,339356.6,5.0,0.0,489786.4112525,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-17,2024-05-16,150429.81125250002,347568.07999999996,497997.8912525,0.995995782505,5,0.6979308268270807,5.0,349347.9,5.0,0.0,499777.71125250007,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-20,2024-05-17,150844.03660999998,347221.6,498065.6366099999,0.9961312732199998,5,0.6971402451357726,2.0,221813.44,5.0,6.0,495105.3812525,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-21,2024-05-20,149080.22438499998,336895.35,485975.5743849999,0.9719511487699999,5,0.6932351495779179,4.0,214288.17,5.0,2.0,494556.1066099999,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-22,2024-05-21,149080.22438499998,333826.03,482906.254385,0.9658125087699999,5,0.6912853726136567,5.0,337347.05,5.0,0.0,486427.274385,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-23,2024-05-22,149080.22438499998,327180.76,476260.98438499996,0.95252196877,5,0.6869778771034362,5.0,329934.15,5.0,0.0,479014.374385,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-24,2024-05-23,141839.19232249996,339193.68,481032.8723225,0.9620657446449999,5,0.7051361757509861,4.0,241283.15999999997,5.0,2.0,472528.5343849999,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-27,2024-05-24,141839.19232249996,348557.54,490396.7323225,0.980793464645,5,0.7107664407738709,5.0,333967.5,5.0,0.0,475806.69232249993,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-28,2024-05-27,141839.19232249996,328618.54,470457.7323225,0.940915464645,5,0.6985081069402663,5.0,346387.58,5.0,0.0,488226.7723225,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-29,2024-05-28,141839.19232249996,327649.86,469489.0523224999,0.9389781046449999,5,0.6978860494811534,5.0,326587.18,5.0,0.0,468426.3723225,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-30,2024-05-29,141839.19232249996,314502.86,456342.0523224999,0.9126841046449998,5,0.6891822885911438,5.0,324926.1,5.0,0.0,466765.2923224999,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-05-31,2024-05-30,141839.19232249996,316435.7,458274.8923225,0.916549784645,5,0.6904932068094098,5.0,315229.22,5.0,0.0,457068.4123224999,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-03,2024-05-31,139921.37310499998,309976.02,449897.393105,0.8997947862100001,5,0.6889927008927028,2.0,198596.8,5.0,6.0,456450.8923225,5.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-04,2024-06-03,137781.81603499997,324543.7,462325.516035,0.92465103207,5,0.7019809392813844,4.0,190755.43000000002,5.0,2.0,451830.003105,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-05,2024-06-04,137781.81603499997,326272.83,464054.646035,0.9281092920699999,5,0.7030913983681824,5.0,320746.36,5.0,0.0,458528.17603499995,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-06,2024-06-05,137781.81603499997,329032.06,466813.87603499996,0.9336277520699999,5,0.7048463571706904,5.0,326832.91,5.0,0.0,464614.72603499994,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-07,2024-06-06,144027.83325999996,317732.24,461760.07326,0.9235201465199999,5,0.6880894611715308,4.0,246355.41999999998,5.0,2.0,468442.93603499996,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-11,2024-06-07,144027.83325999996,315649.72,459677.55325999996,0.91935510652,5,0.686676383829132,5.0,315890.11,5.0,0.0,459917.94326,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-12,2024-06-11,144027.83325999996,316127.39999999997,460155.2332599999,0.9203104665199998,5,0.6870016402081852,5.0,314096.20999999996,5.0,0.0,458124.04325999995,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-13,2024-06-12,144027.83325999996,315420.42000000004,459448.25326,0.9188965065200001,5,0.6865200112568604,5.0,315831.8,5.0,0.0,459859.6332599999,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-14,2024-06-13,144027.83325999996,315109.42,459137.2532599999,0.9182745065199999,5,0.6863076732777335,5.0,314117.11,5.0,0.0,458144.94326,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-17,2024-06-14,144027.83325999996,316068.95,460096.78325999994,0.9201935665199998,5,0.6869618773695924,5.0,316859.3,5.0,0.0,460887.1332599999,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-18,2024-06-17,145426.87949499994,324541.07,469967.94949499995,0.9399358989899999,5,0.6905600059509012,2.0,199273.86,5.0,6.0,459510.29325999995,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-19,2024-06-18,143134.12083499995,324121.92000000004,467256.040835,0.93451208167,5,0.693670903474645,4.0,199037.56,5.0,2.0,469144.79949499987,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-20,2024-06-19,143134.12083499995,317561.18000000005,460695.300835,0.92139060167,5,0.6893084852926163,5.0,323062.69,5.0,0.0,466196.81083499995,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-21,2024-06-20,143134.12083499995,318615.66000000003,461749.780835,0.9234995616699999,5,0.6900179994104925,5.0,315377.61,5.0,0.0,458511.73083499994,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-24,2024-06-21,154988.07761249994,302900.70999999996,457888.7876124999,0.9157775752249998,5,0.661515892492955,4.0,235304.17,5.0,2.0,458029.290835,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-25,2024-06-24,154988.07761249994,302196.87,457184.94761249993,0.9143698952249999,5,0.6609947934159361,5.0,304914.05,5.0,0.0,459902.1276124999,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-26,2024-06-25,154988.07761249994,312254.64999999997,467242.7276124999,0.9344854552249998,5,0.668292156403477,5.0,303222.80000000005,5.0,0.0,458210.8776125,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-27,2024-06-26,154988.07761249994,306127.36,461115.4376124999,0.9222308752249998,5,0.6638844311633202,5.0,310256.63,5.0,0.0,465244.70761249994,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-06-28,2024-06-27,154988.07761249994,305336.58,460324.65761249996,0.9206493152249999,5,0.6633070267920158,5.0,305898.77999999997,5.0,0.0,460886.8576124999,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-01,2024-06-28,154988.07761249994,306161.81,461149.88761249994,0.9222997752249998,5,0.6639095405294015,5.0,304155.02999999997,5.0,0.0,459143.1076124999,5.0,0.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-02,2024-07-01,139201.33112999998,319697.3,458898.63113,0.91779726226,5,0.6966621347568019,2.0,191370.15000000002,5.0,6.0,460073.64761249995,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-03,2024-07-02,137437.02863749996,318628.51,456065.53863749997,0.912131077275,5,0.6986463194564221,4.0,194491.87,5.0,2.0,458380.1511299999,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-04,2024-07-03,137437.02863749996,315134.99,452572.01863749995,0.9051440372749999,5,0.6963200927638791,5.0,318639.23,5.0,0.0,456076.25863749994,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-05,2024-07-04,137437.02863749996,316303.96,453740.9886375,0.9074819772749999,5,0.6971024613619372,5.0,311988.1,5.0,0.0,449425.12863749993,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-08,2024-07-05,136320.90996499997,324128.68,460449.58996499993,0.9208991799299999,5,0.7039395561729959,4.0,255889.41999999998,5.0,2.0,453232.81863749993,5.0,0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-09,2024-07-08,136320.90996499997,328104.69,464425.59996499994,0.9288511999299999,5,0.7064741694358077,5.0,323729.69,5.0,0.0,460050.59996499994,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-10,2024-07-09,136320.90996499997,322770.37,459091.279965,0.91818255993,5,0.7030636043111236,5.0,324298.26,5.0,0.0,460619.169965,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-11,2024-07-10,136320.90996499997,324070.89999999997,460391.8099649999,0.9207836199299998,5,0.7039024000549372,5.0,323850.92000000004,5.0,0.0,460171.82996500004,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-12,2024-07-11,136320.90996499997,326374.58999999997,462695.49996499997,0.92539099993,5,0.7053766246369116,5.0,322191.7,5.0,0.0,458512.60996499995,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-15,2024-07-12,136320.90996499997,328627.41000000003,464948.31996500003,0.92989663993,5,0.7068041670195478,5.0,325369.11,5.0,0.0,461690.019965,5.0,0.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline_full_liquidity_detail_vol_position,2024-07-16,2024-07-15,146615.15126249997,319938.54,466553.69126249995,0.9331073825249999,5,0.6857485986966311,2.0,192627.65,5.0,5.0,464552.909965,5.0,0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
