signal_date,trade_date,risk_state,opp_structure,total_position,budgets,health_scores
2026-01-20,2026-01-21,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-21,2026-01-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-22,2026-01-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-23,2026-01-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-26,2026-01-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-27,2026-01-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-28,2026-01-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-29,2026-01-30,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-01-30,2026-02-02,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-02-02,2026-02-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.5, ""attack"": 52.5, ""balanced"": 52.5, ""defensive"": 52.5}"
2026-02-03,2026-02-04,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-04,2026-02-05,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-05,2026-02-06,RISK_OFF,NO_EDGE,0.35,"{""core"": 0.06999999999999999, ""attack"": 0.0, ""balanced"": 0.0525, ""defensive"": 0.22749999999999998}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-06,2026-02-09,RISK_OFF,NO_EDGE,0.35,"{""core"": 0.06999999999999999, ""attack"": 0.0, ""balanced"": 0.0525, ""defensive"": 0.22749999999999998}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-09,2026-02-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-10,2026-02-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-11,2026-02-12,RISK_OFF,NO_EDGE,0.35,"{""core"": 0.06999999999999999, ""attack"": 0.0, ""balanced"": 0.0525, ""defensive"": 0.22749999999999998}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-12,2026-02-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-13,2026-02-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-24,2026-02-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.66129032258065, ""attack"": 52.66129032258065, ""balanced"": 52.66129032258065, ""defensive"": 52.66129032258065}"
2026-02-25,2026-02-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-02-26,2026-02-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-02-27,2026-03-02,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-02,2026-03-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-03,2026-03-04,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-04,2026-03-05,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-05,2026-03-06,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-06,2026-03-09,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-09,2026-03-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-10,2026-03-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.8125, ""attack"": 52.8125, ""balanced"": 52.8125, ""defensive"": 52.8125}"
2026-03-11,2026-03-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-12,2026-03-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-13,2026-03-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-16,2026-03-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-17,2026-03-18,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-18,2026-03-19,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-19,2026-03-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-20,2026-03-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-23,2026-03-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-24,2026-03-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 52.95454545454545, ""attack"": 52.95454545454545, ""balanced"": 52.95454545454545, ""defensive"": 52.95454545454545}"
2026-03-25,2026-03-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-26,2026-03-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-27,2026-03-30,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-30,2026-03-31,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-03-31,2026-04-01,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-01,2026-04-02,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-02,2026-04-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-03,2026-04-07,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-07,2026-04-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-08,2026-04-09,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.08823529411765, ""attack"": 53.08823529411765, ""balanced"": 53.08823529411765, ""defensive"": 53.08823529411765}"
2026-04-09,2026-04-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-10,2026-04-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-13,2026-04-14,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-14,2026-04-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-15,2026-04-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-16,2026-04-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-17,2026-04-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-20,2026-04-21,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-21,2026-04-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-22,2026-04-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.21428571428571, ""attack"": 53.21428571428571, ""balanced"": 53.21428571428571, ""defensive"": 53.21428571428571}"
2026-04-23,2026-04-24,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-24,2026-04-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-27,2026-04-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-28,2026-04-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-29,2026-04-30,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-04-30,2026-05-06,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-06,2026-05-07,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-07,2026-05-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-08,2026-05-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-11,2026-05-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.33333333333333, ""attack"": 53.33333333333333, ""balanced"": 53.33333333333333, ""defensive"": 53.33333333333333}"
2026-05-12,2026-05-13,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-13,2026-05-14,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-14,2026-05-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-15,2026-05-18,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-18,2026-05-19,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-19,2026-05-20,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-20,2026-05-21,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-21,2026-05-22,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-22,2026-05-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-25,2026-05-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.44594594594595, ""attack"": 53.44594594594595, ""balanced"": 53.44594594594595, ""defensive"": 53.44594594594595}"
2026-05-26,2026-05-27,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-05-27,2026-05-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-05-28,2026-05-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-05-29,2026-06-01,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-01,2026-06-02,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-02,2026-06-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-03,2026-06-04,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-04,2026-06-05,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-05,2026-06-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-08,2026-06-09,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.55263157894737, ""attack"": 53.55263157894737, ""balanced"": 53.55263157894737, ""defensive"": 53.55263157894737}"
2026-06-09,2026-06-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11000000000000001, ""attack"": 0.0, ""balanced"": 0.0825, ""defensive"": 0.35750000000000004}","{""core"": 53.653846153846146, ""attack"": 53.653846153846146, ""balanced"": 53.653846153846146, ""defensive"": 53.653846153846146}"
