strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,market_style_state,selected_strategy,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,target_position_ratio
adaptive_market_style,2025-04-03,2025-04-02,135576.6096900002,133401.25,268977.8596900002,0.5379557193800004,5,0.4959562476768398,4,78721.82,5,1,270215.85716250015,5,0.5,3,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.671400973222811,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-07,2025-04-03,156910.2805325002,96549.45999999999,253459.7405325002,0.5069194810650004,4,0.38092621651531994,1,23507.329999999998,5,6,258224.4296900002,5,0.5,0,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.807400829797932,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-08,2025-04-07,154927.1743175002,96760.81,251687.9843175002,0.5033759686350004,4,0.38444747476676455,3,70914.93,5,1,251604.6505325002,5,0.5,1,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,1.1372254643264184,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-09,2025-04-08,152964.2432225002,100800.98,253765.22322250018,0.5075304464450003,4,0.39722141087716406,3,69058.0,5,1,249484.1543175002,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,1.1574928235146675,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-10,2025-04-09,157194.4481875002,98803.59,255998.0381875002,0.5119960763750004,4,0.38595448113408376,3,74118.11,5,1,256716.01322250022,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,1.2093578006428232,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-11,2025-04-10,155141.7398100002,102066.58,257208.3198100002,0.5144166396200004,4,0.3968245664657994,3,73036.24,5,1,254844.7281875002,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,1.154748848338195,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-14,2025-04-11,157227.6342150002,101070.47,258298.1042150002,0.5165962084300004,4,0.3912938900855104,2,52610.0,5,1,258506.2598100002,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.9769712891152722,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-15,2025-04-14,157227.6342150002,101146.4,258374.0342150002,0.5167480684300004,4,0.3914727743726495,2,52864.0,5,0,258433.4442150002,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.939232468098339,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-16,2025-04-15,157227.6342150002,99480.12,256707.7542150002,0.5134155084300004,4,0.38752284793346176,2,52404.0,5,0,257703.02421500022,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8093252843325758,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-17,2025-04-16,157227.6342150002,101987.17,259214.8042150002,0.5184296084300004,4,0.3934465483514935,2,51382.0,5,0,256156.52421500022,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8445684960674318,index_weak,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-18,2025-04-17,157227.6342150002,104304.35,261531.9842150002,0.5230639684300005,4,0.3988206272860817,2,54592.0,5,0,259596.3042150002,5,0.5,2,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,0.7764978995542896,index_weak,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,defensive_low_liquidity_weak_index,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-21,2025-04-18,189106.7357350002,73847.55,262954.2857350002,0.5259085714700005,3,0.2808379783337017,0,0.0,5,3,261292.9042150002,5,0.5,0,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,0.7297254752499166,index_weak,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,defensive_low_liquidity_weak_index,baseline_full_liquidity_detail_vol_position,,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-22,2025-04-21,189106.7357350002,72751.1,261857.8357350002,0.5237156714700004,3,0.277826706219416,1,24719.120000000003,5,0,262041.7057350002,5,0.5,0,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8420175427080208,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-23,2025-04-22,163251.1986150002,99563.29000000001,262814.4886150002,0.5256289772300005,4,0.3788348599983441,1,25744.08,5,1,263769.29573500017,5,0.5,1,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8913717498281778,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-24,2025-04-23,135534.5911725002,122063.39000000001,257597.9811725002,0.5151959623450004,5,0.4738522772748766,2,51028.4,5,5,263026.5086150002,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0047457927731704,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-25,2025-04-24,135534.5911725002,120532.98999999999,256067.58117250018,0.5121351623450003,5,0.4707077305455657,5,124057.47,5,0,259592.0611725002,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9074964036585175,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-28,2025-04-25,135534.5911725002,119265.86,254800.4511725002,0.5096009023450004,5,0.46807554480842295,5,120075.49,5,0,255610.0811725002,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9090901228575723,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-29,2025-04-28,135534.5911725002,117457.25,252991.8411725002,0.5059836823450004,5,0.4642728771633107,5,119308.06,5,0,254842.6511725002,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_5_days,0.8633977465500495,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-04-30,2025-04-29,135534.5911725002,116581.98999999999,252116.58117250018,0.5042331623450004,5,0.46241302122145495,5,117161.86,5,0,252696.4511725002,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_5_days,0.8419752852144355,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-06,2025-04-30,135534.5911725002,120674.87,256209.4611725002,0.5124189223450004,5,0.4710008344256743,5,118696.20999999999,5,0,254230.80117250019,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9623373092949812,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-07,2025-05-06,135534.5911725002,120657.18,256191.7711725002,0.5123835423450004,5,0.4709643071196013,5,121706.32,5,0,257240.9111725002,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0846537838940922,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-08,2025-05-07,128840.75009000019,126190.82,255031.5700900002,0.5100631401800004,5,0.4948047018471771,4,94683.56,5,2,255566.79117250018,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.1798945062911155,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-09,2025-05-08,128840.75009000019,125366.13,254206.8800900002,0.5084137601800004,5,0.4931657630809008,5,124945.25000000001,5,0,253786.00009000022,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0482187227293078,index_strong,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-12,2025-05-09,129779.7285450002,123735.94,253515.6685450002,0.5070313370900004,5,0.48808004929303334,4,98562.31,5,2,252452.0000900002,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9856639749423767,index_strong,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-13,2025-05-12,130497.66431500018,122196.58000000002,252694.2443150002,0.5053884886300004,5,0.48357484489307895,2,56882.3,5,6,253553.6785450002,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0980866648158354,index_strong,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-14,2025-05-13,130497.66431500018,123189.99999999999,253687.66431500018,0.5073753286300003,5,0.485597123268228,5,122397.22,5,0,252894.88431500018,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.1019019528220992,index_strong,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-15,2025-05-14,130497.66431500018,120114.75,250612.41431500018,0.5012248286300004,5,0.47928491622535974,5,122923.88999999998,5,0,253421.55431500016,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.1244524757673682,index_strong,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-16,2025-05-15,130497.66431500018,119837.84,250335.50431500017,0.5006710086300004,5,0.47870892436099116,5,119710.72,5,0,250208.38431500018,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.996620578471226,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-19,2025-05-16,130497.66431500018,118957.18000000001,249454.84431500017,0.49890968863000035,5,0.4768685904924192,5,120553.79,5,0,251051.45431500016,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9404649944182142,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-20,2025-05-19,130497.66431500018,119053.96,249551.6243150002,0.4991032486300004,5,0.4770714689868033,5,119013.43000000001,5,0,249511.09431500017,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.937083066557517,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-21,2025-05-20,130497.66431500018,118633.79000000001,249131.45431500018,0.4982629086300004,5,0.4761895294441633,5,118996.43000000001,5,0,249494.09431500017,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.006782019065285,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-22,2025-05-21,125164.15240000018,123514.73999999999,248678.8924000002,0.49735778480000037,5,0.4966836501801948,4,88044.45,5,2,248734.59431500017,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9983155204332038,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-23,2025-05-22,125164.15240000018,129290.33000000002,254454.4824000002,0.5089089648000005,5,0.5081078893975102,5,123553.32,5,0,248717.4724000002,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.934218110870853,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-26,2025-05-23,77945.8230000002,178114.53,256060.35300000018,0.5121207060000004,5,0.6955958933634676,4,105641.87,5,2,252250.2224000002,5,0.7,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9671335120882284,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-05-27,2025-05-26,139427.1315925002,116802.81000000001,256229.9415925002,0.5124598831850004,3,0.4558515264611792,2,113470.37,5,4,257130.66300000018,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8535896969151304,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-28,2025-05-27,139427.1315925002,113946.92000000001,253374.0515925002,0.5067481031850004,3,0.44971819049276635,3,115095.93999999999,5,0,254523.0715925002,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8495150405812016,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-29,2025-05-28,139427.1315925002,114049.75000000001,253476.8815925002,0.5069537631850004,3,0.4499414277289045,3,113842.45,5,0,253269.5815925002,5,0.5,2,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8612691222212503,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-05-30,2025-05-29,139427.1315925002,106041.51999999999,245468.6515925002,0.4909373031850004,3,0.43199618082409297,3,112080.60999999999,5,0,251507.74159250018,5,0.5,2,defensive,baseline_full_liquidity,hold_min_state_5_days,1.005058841427548,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-03,2025-05-30,139427.1315925002,102231.38,241658.5115925002,0.4833170231850004,3,0.42304067556448827,3,106423.09,5,0,245850.2215925002,5,0.5,2,defensive,baseline_full_liquidity,hold_min_state_5_days,0.95938110818201,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-04,2025-06-03,122707.3711700002,118869.6,241576.9711700002,0.4831539423400004,5,0.4920568356507386,3,103096.89000000001,5,2,242524.0215925002,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9602426902164507,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-05,2025-06-04,122707.3711700002,118133.4,240840.7711700002,0.4816815423400004,5,0.49050415935022146,5,118905.59,5,0,241612.9611700002,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9791322995681376,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-06,2025-06-05,121228.66500000021,118337.06999999999,239565.73500000022,0.47913147000000045,5,0.4939649236565483,4,81271.84,5,2,240778.7711700002,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.1038087834601962,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-09,2025-06-06,121228.66500000021,125246.12999999999,246474.79500000022,0.49294959000000044,5,0.5081498495616961,5,120026.14000000001,5,0,241254.80500000023,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,0.9927361933999443,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-10,2025-06-09,127179.34775000019,117619.67,244799.01775000017,0.48959803550000036,5,0.4804744360539817,4,58833.83,5,2,247297.49500000023,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.102667742768426,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-11,2025-06-10,124393.9185000002,118295.7,242689.61850000022,0.4853792370000004,5,0.48743617766245695,4,114347.7,5,2,245758.0477500002,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.213271587649982,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-12,2025-06-11,124393.9185000002,121069.59,245463.5085000002,0.4909270170000004,5,0.4932284669922735,5,119723.70000000001,5,0,244117.61850000022,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0774505319073213,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-13,2025-06-12,124393.9185000002,118140.12,242534.0385000002,0.4850680770000004,5,0.4871073797750657,5,118549.59,5,0,242943.5085000002,5,0.5,3,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0936853224657448,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-16,2025-06-13,124393.9185000002,122700.59,247094.5085000002,0.4941890170000004,5,0.4965735205725946,5,119885.41,5,0,244279.3285000002,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.2452789869001002,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-17,2025-06-16,124393.9185000002,125636.75,250030.6685000002,0.5000613370000004,5,0.5024853581111787,5,124136.83,5,0,248530.74850000022,5,0.5,5,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0247537945152008,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-18,2025-06-17,128803.55118750021,129140.0,257943.5511875002,0.5158871023750005,5,0.5006521752743011,3,104245.0,5,4,249602.6685000002,5,0.5,2,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0144654442772418,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-19,2025-06-18,128803.55118750021,110666.0,239469.5511875002,0.4789391023750004,5,0.462129734036001,5,126123.0,5,0,254926.5511875002,5,0.7,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0014294756351145,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-06-20,2025-06-19,117754.49918750022,120078.0,237832.49918750022,0.4756649983750004,5,0.5048847420357552,4,75572.0,5,2,234245.5511875002,5,0.5,4,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,1.0469535374522332,index_neutral,balanced,baseline_full_liquidity_detail_market_gate,balanced_default_with_enough_history,balanced_default_with_enough_history,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-06-23,2025-06-20,117754.49918750022,121719.0,239473.49918750022,0.47894699837500043,5,0.5082775355643752,5,120821.0,5,0,238575.49918750022,5,0.5,5,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,0.8941252019290243,index_neutral,defensive,baseline_full_liquidity,defensive_attack_weak_with_market_or_industry_risk,defensive_attack_weak_with_market_or_industry_risk,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
