strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,market_style_state,selected_strategy,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,target_position_ratio
adaptive_market_style,2025-07-25,2025-07-24,145614.6380224992,310133.4,455748.0380224992,0.9114960760449984,4,0.6804931105039436,4,317986.2,5,0,463600.8380224992,5,0.5,3,defensive,baseline_full_liquidity,hold_min_state_5_days,1.1929458469120195,index_strong,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-1.0437951439622928,0.0,index_strong,normal,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,0.5
adaptive_market_style,2025-07-28,2025-07-25,137876.85679749917,314180.9,452057.7567974992,0.9041155135949984,5,0.6950016790459331,3,196192.4,5,3,453679.0380224992,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.1468951407068226,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-1.0533604908089371,1.0,index_strong,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-07-29,2025-07-28,137876.85679749917,317990.2,455867.0567974992,0.9117341135949983,5,0.6975502951099503,5,315563.3,5,0,453440.15679749916,5,0.5,3,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,1.1072114341540873,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-1.0609380861635955,0.0,index_strong,normal,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,0.5
adaptive_market_style,2025-07-30,2025-07-29,155029.18289749918,291708.4,446737.5828974992,0.8934751657949984,4,0.6529748361622184,4,298451.1,5,1,453493.1567974992,5,0.5,3,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.1349509298067733,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-1.029673022668692,0.0,index_strong,normal,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,0.5
adaptive_market_style,2025-07-31,2025-07-30,137663.60084249917,303363.96,441027.5608424992,0.8820551216849984,5,0.6878571475680135,3,271351.1,5,3,446280.28289749916,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.1440463287054827,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.9958202931323014,0.0,index_strong,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-08-01,2025-07-31,138555.88152249917,302050.18,440606.0615224992,0.8812121230449984,5,0.6855334194819652,4,146441.2,5,2,440640.8008424992,5,0.7,2,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.1769681716451785,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.9583237926880658,0.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-08-04,2025-08-01,138555.88152249917,302415.12,440971.00152249914,0.8819420030449983,5,0.6857936666036536,5,301028.19999999995,5,0,439584.0815224991,5,0.7,5,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9670621488370303,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.9063468123340008,1.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-08-05,2025-08-04,138555.88152249917,303747.98,442303.8615224991,0.8846077230449982,5,0.6867405112730378,5,303001.48,5,0,441557.3615224991,5,0.5,5,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8986140433948276,index_neutral,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.8131752094600777,1.0,index_neutral,normal,0.5,0.5,defensive_reduce_to_50pct,0.5
adaptive_market_style,2025-08-06,2025-08-05,138555.88152249917,305480.5,444036.38152249914,0.8880727630449983,5,0.6879627722228013,5,303755.98,5,0,442311.8615224991,5,0.5,5,defensive,baseline_full_liquidity,hold_min_state_5_days,0.9515103500974704,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.79667938733226,0.0,index_neutral,normal,0.5,0.5,defensive_reduce_to_50pct,0.5
adaptive_market_style,2025-08-07,2025-08-06,138555.88152249917,305275.52,443831.40152249916,0.8876628030449983,5,0.6878186603128952,5,304826.14,5,0,443382.02152249916,5,0.5,5,defensive,baseline_full_liquidity,hold_min_state_5_days,1.027537696982422,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.7913507297446749,0.0,index_neutral,normal,0.5,0.5,defensive_reduce_to_50pct,0.5
adaptive_market_style,2025-08-08,2025-08-07,138555.88152249917,305986.62,444542.50152249914,0.8890850030449983,5,0.6883180324761669,5,304121.93999999994,5,0,442677.8215224991,5,0.5,5,defensive,baseline_full_liquidity,hold_min_state_5_days,1.0712274288775867,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.7332065906255337,0.0,index_neutral,normal,0.5,0.5,defensive_reduce_to_50pct,0.5
adaptive_market_style,2025-08-11,2025-08-08,238221.15739749916,206941.44,445162.59739749914,0.8903251947949983,4,0.4648670872391728,3,194051.34,5,3,443968.7215224991,5,0.5,3,defensive,baseline_full_liquidity,hold_min_state_5_days,1.005409908316276,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.6886640961717598,0.0,index_neutral,normal,0.5,0.5,defensive_reduce_to_50pct,0.5
adaptive_market_style,2025-08-12,2025-08-11,134783.63739749917,307260.45999999996,442044.09739749914,0.8840881947949982,5,0.6950900641111881,4,206880.91999999998,5,1,445102.0773974991,5,0.7,4,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.060348235210911,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.6441254110120684,1.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-08-13,2025-08-12,134783.63739749917,307728.98,442512.61739749915,0.8850252347949983,5,0.6954128942352257,5,307407.24,5,0,442190.87739749916,5,0.7,5,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.083354973383663,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.6482497667743364,0.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-08-14,2025-08-13,91137.41674749917,355001.24,446138.65674749913,0.8922773134949983,5,0.7957195249299365,3,270574.98,5,4,442526.81739749917,5,0.8,3,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,1.2142682468442925,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.6969961985633006,0.0,index_strong,normal,0.8,0.8,recent_champion_strong_market_raise_to_80pct,0.8
adaptive_market_style,2025-08-15,2025-08-14,135766.09531749916,311517.0,447283.09531749913,0.8945661906349983,5,0.696464953093908,4,200761.0,5,2,452023.65674749913,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,1.261522149663766,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.6895344921471448,0.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-08-18,2025-08-15,135766.09531749916,327826.0,463592.09531749913,0.9271841906349982,5,0.7071432047940391,5,311201.0,5,0,446967.09531749913,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,1.2205013690109678,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.682152471017412,0.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-08-19,2025-08-18,135766.09531749916,324392.0,460158.09531749913,0.9203161906349983,5,0.7049577162739613,5,327822.0,5,0,463588.09531749913,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.4658029699431865,index_neutral,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,-0.5743119551844524,1.0,index_neutral,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-20,2025-08-19,135766.09531749916,317269.0,453035.09531749913,0.9060701906349983,5,0.7003188125583282,5,321515.0,5,0,457281.09531749913,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3527499681367174,index_neutral,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,-0.4703356719245204,0.0,index_neutral,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-21,2025-08-20,135766.09531749916,308050.0,443816.09531749913,0.8876321906349982,5,0.6940937997744895,5,315624.0,5,0,451390.09531749913,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2367874727653312,index_neutral,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,-0.30474967578996237,0.0,index_neutral,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-22,2025-08-21,135766.09531749916,314659.0,450425.09531749913,0.9008501906349983,5,0.6985823020766654,5,308549.0,5,0,444315.09531749913,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2246341870792838,index_neutral,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,-0.05882467164997629,0.0,index_neutral,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-25,2025-08-22,93748.57231749917,377335.0,471083.5723174992,0.9421671446349984,5,0.8009937560414124,4,303205.0,5,2,453671.09531749913,5,0.8,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2596580268305748,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,0.2376699612482419,0.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-26,2025-08-25,95719.67731749915,379374.0,475093.6773174992,0.9501873546349984,5,0.7985246239058431,4,267315.0,5,2,472061.5723174992,5,0.8,3,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.5001200087055,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,0.2606647763729246,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-27,2025-08-26,95719.67731749915,372357.0,468076.6773174992,0.9361533546349984,5,0.795504279627733,5,381886.0,5,0,477605.6773174992,5,0.8,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2534442279320568,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,0.37496823699292847,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-28,2025-08-27,98984.99506749917,394559.0,493543.99506749917,0.9870879901349984,5,0.7994403821001579,3,272050.0,5,4,466596.6773174992,5,0.8,2,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.4349541543341902,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,0.9575477193518944,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-08-29,2025-08-28,104122.64006749919,385551.5,489674.1400674992,0.9793482801349984,5,0.7873634085452289,4,294274.0,5,2,493470.99506749917,5,0.8,3,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3159888817473393,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,1.2134726907810316,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-09-01,2025-08-29,104122.64006749919,401875.6,505998.24006749917,1.0119964801349983,5,0.7942233157696172,5,388755.1,5,0,492877.74006749917,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2090436333123642,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,1.5034022212490306,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-09-02,2025-09-01,104122.64006749919,382837.9,486960.5400674992,0.9739210801349985,5,0.7861784857289127,5,400978.8,5,0,505101.4400674992,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.1555069240424678,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,1.6777896092430828,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-09-03,2025-09-02,104122.64006749919,388045.8,492168.4400674992,0.9843368801349983,5,0.7884410466196916,5,384289.2,5,0,488411.8400674992,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.1796748509136281,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,2.107277750079762,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-09-04,2025-09-03,104122.64006749919,347517.4,451640.0400674992,0.9032800801349984,5,0.7694565786241235,5,394260.1,5,0,498382.74006749917,5,0.8,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.957916728119397,index_strong,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,attack_risk_on_and_attack_not_failed,baseline_full_liquidity_detail_vol_position,2.7578135883724286,1.0,index_strong,normal,0.8,0.8,attack_enhancement_cap_80pct,0.8
adaptive_market_style,2025-09-05,2025-09-04,104122.64006749919,372458.4,476581.0400674992,0.9531620801349985,5,0.7815216483376005,5,347959.9,5,0,452082.5400674992,5,0.7,4,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.017417388675091,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,2.9921047452316656,1.0,index_strong,normal,0.7,0.7,recent_champion_default_70pct,0.7
adaptive_market_style,2025-09-08,2025-09-05,172069.6415674992,295260.1,467329.7415674992,0.9346594831349984,4,0.6318025020398874,4,302963.3,5,1,475083.9400674992,5,0.7,4,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9143010590120502,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.6773802763103998,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-09,2025-09-08,170992.78486999925,292669.09,463661.87486999924,0.9273237497399985,5,0.6312123248909739,3,164729.8,5,3,465642.4415674992,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9476196528707059,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.7503038965487514,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-10,2025-09-09,170992.78486999925,299514.17,470506.9548699992,0.9410139097399984,5,0.6365775615001389,5,299117.87,5,0,470110.65486999927,5,0.7,4,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.823970899520916,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,3.7892151047056117,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-11,2025-09-10,161059.72792249924,336446.38,497506.10792249924,0.9950122158449984,5,0.6762658279813745,3,215390.65999999997,5,4,472903.4448699992,5,0.7,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.7697730110481296,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,3.885144847973642,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-12,2025-09-11,249481.66389749924,246335.96000000002,495817.6238974993,0.9916352477949986,5,0.49682776111025295,4,238715.19,5,2,493732.5179224993,5,0.5,2,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.9436675668607966,index_strong,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,4.254988159272186,1.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-09-15,2025-09-12,249481.66389749924,243935.65000000002,493417.31389749923,0.9868346277949984,5,0.49437999666682625,5,244400.46000000002,5,0,493882.1238974993,5,0.5,2,defensive,baseline_full_liquidity,hold_min_state_5_days,0.9706830564173008,index_strong,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,3.9631757414372437,0.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-09-16,2025-09-15,249481.66389749924,246298.39,495780.0538974992,0.9915601077949985,5,0.4967896309336425,5,244781.18,5,0,494262.84389749926,5,0.5,2,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8859266698881881,index_strong,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,3.860941885490183,0.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-09-17,2025-09-16,249481.66389749924,248083.35000000003,497565.0138974993,0.9951300277949986,5,0.49859484302709906,5,244795.16,5,0,494276.82389749924,5,0.5,2,defensive,baseline_full_liquidity,hold_min_state_5_days,0.915329879565774,index_strong,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,3.6455516479753376,0.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-09-18,2025-09-17,249481.66389749924,252602.26,502083.9238974992,1.0041678477949985,5,0.5031076439156593,5,243344.38,5,0,492826.0438974992,5,0.5,2,defensive,baseline_full_liquidity,hold_min_state_5_days,0.9300326374262119,index_strong,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,3.876530544203951,0.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-09-19,2025-09-18,249481.66389749924,252354.82000000004,501836.4838974993,1.0036729677949985,5,0.5028626417116852,5,254095.58000000002,5,0,503577.2438974993,5,0.5,5,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.209072904982168,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,3.7030596831768383,1.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-09-22,2025-09-19,249481.66389749924,256260.04,505741.70389749925,1.0114834077949986,5,0.5067014209528927,5,251385.18000000002,5,0,500866.84389749926,5,0.7,5,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9009917235182194,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.229363124388036,0.0,index_neutral,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-23,2025-09-22,169425.53696499922,340870.95999999996,510296.4969649992,1.0205929939299985,5,0.667986086573861,3,124094.61,5,4,515042.1838974992,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.8382585730644578,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,3.9911505968176693,0.0,index_neutral,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-24,2025-09-23,169425.53696499922,338265.75,507691.2869649992,1.0153825739299984,5,0.6662823623036107,5,332323.3,5,0,501748.8369649992,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9890786173131422,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,4.261096343664889,0.0,index_neutral,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-25,2025-09-24,155479.1672824992,356186.95,511666.1172824992,1.0233322345649984,5,0.6961315943524621,3,227006.34,5,4,506332.73696499923,5,0.7,2,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9374491358825724,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,5.183751435876331,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-26,2025-09-25,152961.63605749918,349464.0,502425.6360574992,1.0048512721149985,5,0.6955536798285632,4,346882.8,5,2,507662.2672824992,5,0.7,3,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9670334076515108,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,6.003709707559559,1.0,index_neutral,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7
adaptive_market_style,2025-09-29,2025-09-26,152961.63605749918,372585.7,525547.3360574992,1.0510946721149983,5,0.7089479375826121,5,352048.15,5,0,505009.78605749924,5,0.5,5,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8876983336839954,index_neutral,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,6.818068290460689,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-09-30,2025-09-29,152961.63605749918,380814.8,533776.4360574991,1.0675528721149983,5,0.7134350156269882,5,373133.25,5,0,526094.8860574992,5,0.5,5,defensive,baseline_full_liquidity,hold_min_state_5_days,0.9037143734052205,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,7.169545916281471,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-10-09,2025-09-30,152961.63605749918,403173.5,556135.1360574992,1.1122702721149984,5,0.724955993354672,5,391641.05,5,0,544602.6860574991,5,0.5,5,defensive,baseline_full_liquidity,hold_min_state_5_days,0.9254060590232799,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,8.191152256760454,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-10-10,2025-10-09,152961.63605749918,381179.35,534140.9860574992,1.0682819721149983,5,0.7136305955726955,5,400863.25,5,0,553824.8860574992,5,0.5,5,defensive,baseline_full_liquidity,hold_min_state_5_days,1.1187537375212475,index_strong,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,8.695736040244746,0.0,index_strong,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5
adaptive_market_style,2025-10-13,2025-10-10,152961.63605749918,396133.9,549095.5360574992,1.0981910721149986,5,0.7214298313991727,5,356933.75,5,0,509895.3860574992,5,0.5,5,defensive,baseline_full_liquidity,hold_min_state_5_days,1.062161730528465,index_strong,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,8.394583692329746,0.0,index_strong,normal,0.5,0.5,defensive_reduce_to_50pct,0.5
adaptive_market_style,2025-10-14,2025-10-13,152961.63605749918,385057.15,538018.7860574992,1.0760375721149984,5,0.7156946188099241,5,399253.2,5,0,552214.8360574992,5,0.7,4,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9946155865762119,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,8.20858170180355,1.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7
